Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	8
Date	2025/03/03
Time	01:08:23

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
11	53	11	1	0.000E+00	0.000E+00	7.450E-07	5.890E-07	7.620E+02	7.636E+02	1.600E+00	6.900E-09	3.329E+00	3.055E-01	7.620E-01	1.273E-07	6.330E-08	2.500E-09	
12	59	11	1	0.000E+00	0.000E+00	3.810E-07	4.400E-07	7.623E+02	7.639E+02	1.600E+00	7.000E-09	3.306E+00	3.072E-01	7.630E-01	6.390E-08	5.040E-08	2.500E-09	
13	65	11	1	0.000E+00	0.000E+00	3.470E-07	4.550E-07	7.644E+02	7.660E+02	1.600E+00	6.700E-09	3.300E+00	3.070E-01	7.630E-01	6.080E-08	5.140E-08	2.500E-09	
14	71	11	1	0.000E+00	0.000E+00	3.690E-07	7.000E-07	7.456E+02	7.505E+02	4.900E+00	6.500E-09	3.320E+00	3.112E-01	7.630E-01	6.340E-08	7.830E-08	2.200E-09	
15	47	13	1	0.000E+00	0.000E+00	3.850E-07	6.260E-07	7.495E+02	7.542E+02	4.700E+00	7.000E-09	3.319E+00	3.054E-01	7.630E-01	6.510E-08	7.390E-08	2.300E-09	
16	47	15	1	0.000E+00	0.000E+00	3.930E-07	4.660E-07	7.408E+02	7.469E+02	6.100E+00	6.800E-09	3.329E+00	3.043E-01	7.620E-01	6.650E-08	5.450E-08	2.400E-09	
17	17	17	1	0.000E+00	0.000E+00	3.660E-07	4.890E-07	7.617E+02	7.649E+02	3.200E+00	6.500E-09	3.451E+00	3.073E-01	7.630E-01	6.640E-08	5.250E-08	2.600E-09	
18	23	17	1	0.000E+00	0.000E+00	3.820E-07	4.550E-07	7.615E+02	7.635E+02	2.000E+00	6.700E-09	3.401E+00	3.045E-01	7.630E-01	6.470E-08	5.190E-08	2.600E-09	
19	29	17	1	0.000E+00	0.000E+00	3.870E-07	7.140E-07	7.503E+02	7.553E+02	5.000E+00	6.800E-09	3.385E+00	3.038E-01	7.620E-01	6.570E-08	7.950E-08	2.400E-09	
20	35	17	1	0.000E+00	0.000E+00	4.230E-07	5.660E-07	7.420E+02	7.481E+02	6.100E+00	7.000E-09	3.355E+00	3.035E-01	7.620E-01	6.910E-08	6.370E-08	2.400E-09	
21	41	17	1	0.000E+00	0.000E+00	4.110E-07	5.260E-07	7.361E+02	7.444E+02	8.300E+00	7.000E-09	3.355E+00	3.035E-01	7.620E-01	7.430E-08	6.070E-08	2.600E-09	
22	47	17	1	0.000E+00	0.000E+00	4.270E-07	7.400E-07	7.334E+02	7.403E+02	6.900E+00	7.100E-09	3.331E+00	3.037E-01	7.620E-01	7.250E-08	8.490E-08	2.300E-09	
23	53	17	1	0.000E+00	0.000E+00	3.980E-07	6.010E-07	7.381E+02	7.454E+02	7.300E+00	7.000E-09	3.305E+00	3.036E-01	7.620E-01	7.330E-08	7.600E-08	2.400E-09	
24	59	17	1	0.000E+00	0.000E+00	3.870E-07	4.630E-07	7.402E+02	7.458E+02	5.600E+00	7.100E-09	3.292E+00	3.040E-01	7.620E-01	6.620E-08	5.410E-08	2.500E-09	
25	65	17	1	0.000E+00	0.000E+00	3.560E-07	4.460E-07	7.527E+02	7.556E+02	2.900E+00	6.900E-09	3.276E+00	3.038E-01	7.620E-01	6.180E-08	5.190E-08	2.600E-09	
26	71	17	1	0.000E+00	0.000E+00	4.320E-07	4.400E-07	7.589E+02	7.605E+02	1.600E+00	6.900E-09	3.274E+00	3.043E-01	7.620E-01	8.310E-08	4.930E-08	2.600E-09	
27	77	17	1	0.000E+00	1.000E-08	4.010E-07	4.930E-07	7.629E+02	7.647E+02	1.800E+00	6.700E-09	3.283E+00	3.059E-01	7.620E-01	7.220E-08	7.370E-08	2.600E-09	
28	47	19	1	0.000E+00	0.000E+00	4.220E-07	5.340E-07	7.277E+02	7.346E+02	6.900E+00	7.100E-09	3.322E+00	3.028E-01	7.620E-01	7.040E-08	6.450E-08	2.500E-09	
29	47	21	1	0.000E+00	0.000E+00	3.820E-07	1.175E-06	7.325E+02	7.378E+02	5.300E+00	7.100E-09	3.346E+00	2.991E-01	7.620E-01	6.750E-08	1.466E-07	2.400E-09	
30	11	23	1	0.000E+00	0.000E+00	3.760E-07	4.270E-07	7.605E+02	7.628E+02	2.300E+00	6.800E-09	3.488E+00	3.022E-01	7.630E-01	6.220E-08	4.770E-08	2.700E-09	
31	17	23	1	0.000E+00	0.000E+00	3.970E-07	4.480E-07	7.583E+02	7.599E+02	1.600E+00	7.000E-09	3.429E+00	3.008E-01	7.630E-01	6.850E-08	5.080E-08	2.900E-09	
32	23	23	1	0.000E+00	0.000E+00	4.260E-07	6.210E-07	7.453E+02	7.499E+02	4.600E+00	6.900E-09	3.411E+00	3.006E-01	7.620E-01	7.140E-08	7.870E-08	2.800E-09	
33	29	23	1	0.000E+00	0.000E+00	5.940E-07	1.271E-06	7.339E+02	7.400E+02	6.100E+00	7.100E-09	3.379E+00	3.001E-01	7.620E-01	1.012E-07	1.454E-07	2.400E-09	
34	35	23	1	0.000E+00	0.000E+00	7.010E-07	4.670E-07	7.301E+02	7.364E+02	6.300E+00	7.200E-09	3.373E+00	2.994E-01	7.620E-01	1.111E-07	5.560E-08	2.400E-09	
35	41	23	1	0.000E+00	0.000E+00	4.030E-07	4.960E-07	7.288E+02	7.352E+02	6.400E+00	7.400E-09	3.357E+00	2.991E-01	7.630E-01	6.950E-08	5.910E-08	2.500E-09	
36	47	23	1	0.000E+00	0.000E+00	3.900E-07	5.320E-07	7.273E+02	7.334E+02	6.100E+00	7.200E-09	3.336E+00	2.987E-01	7.620E-01	6.800E-08	5.840E-08	2.300E-09	
37	53	23	1	0.000E+00	0.000E+00	3.970E-07	1.009E-06	7.285E+02	7.351E+02	6.600E+00	7.300E-09	3.324E+00	3.004E-01	7.620E-01	7.040E-08	1.390E-07	2.300E-09	
38	59	23	1	0.000E+00	0.000E+00	4.650E-07	8.640E-07	7.307E+02	7.359E+02	5.200E+00	7.300E-09	3.296E+00	2.998E-01	7.620E-01	8.360E-08	1.072E-07	2.500E-09	
39	65	23	1	0.000E+00	1.000E-08	3.710E-07	4.610E-07	7.342E+02	7.400E+02	5.800E+00	7.100E-09	3.287E+00	3.005E-01	7.620E-01	6.420E-08	5.310E-08	2.400E-09	
40	71	23	1	0.000E+00	0.000E+00	4.190E-07	4.970E-07	7.455E+02	7.488E+02	3.300E+00	7.200E-09	3.247E+00	2.993E-01	7.610E-01	6.860E-08	5.840E-08	2.800E-09	
41	77	23	1	0.000E+00	0.000E+00	3.630E-07	4.260E-07	7.553E+02	7.569E+02	1.600E+00	7.000E-09	3.259E+00	3.001E-01	7.620E-01	6.420E-08	4.730E-08	2.700E-09	
42	83	23	1	0.000E+00	1.000E-08	4.630E-07	4.360E-07	7.595E+02	7.611E+02	1.600E+00	7.000E-09	3.247E+00	2.999E-01	7.620E-01	7.190E-08	4.900E-08	2.700E-09	
43	47	25	1	0.000E+00	0.000E+00	3.920E-07	5.370E-07	7.259E+02	7.320E+02	6.100E+00	7.300E-09	3.338E+00	2.981E-01	7.620E-01	6.800E-08	6.180E-08	2.600E-09	
44	47	27	1	0.000E+00	0.000E+00	4.160E-07	1.083E-06	7.246E+02	7.304E+02	5.800E+00	7.600E-09	3.328E+00	2.972E-01	7.620E-01	7.300E-08	1.361E-07	2.600E-09	
45	5	29	1	0.000E+00	0.000E+00	7.200E-07	6.730E-07	7.352E+02	7.386E+02	3.400E+00	6.700E-09	3.503E+00	2.981E-01	7.640E-01	1.336E-07	7.990E-08	2.700E-09	
46	11	29	1	0.000E+00	0.000E+00	3.610E-07	6.000E-07	7.570E+02	7.590E+02	2.000E+00	7.000E-09	3.445E+00	2.968E-01	7.640E-01	6.250E-08	6.420E-08	2.900E-09	
47	17	29	1	0.000E+00	0.000E+00	4.030E-07	4.700E-07	7.514E+02	7.539E+02	2.500E+00	7.100E-09	3.414E+00	2.976E-01	7.620E-01	6.740E-08	5.630E-08	3.000E-09	
48	23	29	1	0.000E+00	0.000E+00	4.090E-07	4.750E-07	7.383E+02	7.432E+02	4.900E+00	7.100E-09	3.386E+00	2.969E-01	7.620E-01	7.040E-08	5.850E-08	3.100E-09	
49	29	29	1	0.000E+00	0.000E+00	3.970E-07	4.990E-07	7.300E+02	7.366E+02	6.600E+00	7.000E-09	3.381E+00	2.974E-01	7.620E-01	6.550E-08	5.740E-08	2.400E-09	
50	35	29	1	0.000E+00	0.000E+00	6.470E-07	5.480E-07	7.284E+02	7.336E+02	5.200E+00	7.300E-09	3.358E+00	2.974E-01	7.630E-01	1.079E-07	7.970E-08	2.700E-09	
51	41	29	1	0.000E+00	0.000E+00	5.570E-07	5.090E-07	7.252E+02	7.306E+02	5.400E+00	7.600E-09	3.337E+00	2.970E-01	7.620E-01	9.030E-08	6.240E-08	2.700E-09	
52	47	29	1	0.000E+00	0.000E+00	7.420E-07	5.070E-07	7.239E+02	7.285E+02	4.600E+00	7.700E-09	3.319E+00	2.967E-01	7.630E-01	1.095E-07	6.490E-08	2.800E-09	
53	53	29	1	0.000E+00	0.000E+00	4.090E-07	4.680E-07	7.278E+02	7.310E+02	3.200E+00	7.700E-09	3.276E+00	2.967E-01	7.620E-01	7.220E-08	5.810E-08	2.700E-09	
54	59	29	1	0.000E+00	0.000E+00	4.970E-07	4.630E-07	7.247E+02	7.303E+02	5.600E+00	7.200E-09	3.284E+00	2.982E-01	7.620E-01	7.770E-08	5.720E-08	2.500E-09	
55	65	29	1	0.000E+00	0.000E+00	5.420E-07	4.440E-07	7.313E+02	7.369E+02	5.600E+00	7.300E-09	3.268E+00	2.979E-01	7.620E-01	7.990E-08	5.410E-08	2.600E-09	
56	71	29	1	0.000E+00	0.000E+00	3.670E-07	5.570E-07	7.348E+02	7.400E+02	5.200E+00	7.300E-09	3.275E+00	2.982E-01	7.620E-01	6.440E-08	6.510E-08	2.700E-09	
57	77	29	1	0.000E+00	0.000E+00	4.370E-07	5.600E-07	7.520E+02	7.537E+02	1.700E+00	7.000E-09	3.262E+00	2.983E-01	7.610E-01	7.250E-08	7.040E-08	2.900E-09	
58	83	29	1	0.000E+00	0.000E+00	5.670E-07	4.450E-07	7.583E+02	7.598E+02	1.500E+00	7.000E-09	3.288E+00	2.972E-01	7.620E-01	9.390E-08	5.150E-08	2.800E-09	
59	89	29	1	0.000E+00	0.000E+00	3.630E-07	4.860E-07	7.394E+02	7.432E+02	3.800E+00	6.700E-09	3.341E+00	2.970E-01	7.620E-01	6.100E-08	6.340E-08	2.500E-09	
60	47	31	1	0.000E+00	0.000E+00	4.600E-07	6.470E-07	7.241E+02	7.262E+02	2.100E+00	7.900E-09	3.331E+00	2.940E-01	7.620E-01	7.890E-08	9.990E-08	2.800E-09	
61	47	33	1	0.000E+00	1.000E-08	5.040E-07	5.170E-07	7.223E+02	7.254E+02	3.100E+00	8.200E-09	3.316E+00	2.944E-01	7.620E-01	8.810E-08	6.680E-08	2.800E-09	
62	5	35	1	0.000E+00	0.000E+00	3.790E-07	5.110E-07	7.521E+02	7.550E+02	2.900E+00	6.800E-09	3.531E+00	2.976E-01	7.640E-01	6.380E-08	5.820E-08	2.700E-09	
63	7	35	1	0.000E+00	0.000E+00	5.910E-07	4.660E-07	7.634E+02	7.651E+02	1.700E+00	6.500E-09	3.523E+00	2.970E-01	7.630E-01	9.970E-08	5.610E-08	2.800E-09	
64	9	35	1	0.000E+00	1.000E-08	6.540E-07	6.130E-07	7.613E+02	7.628E+02	1.500E+00	6.800E-09	3.492E+00	2.957E-01	7.630E-01	1.174E-07	7.090E-08	2.900E-09	
65	11	35	1	0.000E+00	0.000E+00	3.740E-07	4.550E-07	7.588E+02	7.603E+02	1.500E+00	6.900E-09	3.474E+00	2.950E-01	7.630E-01	6.330E-08	5.200E-08	2.700E-09	
66	13	35	1	0.000E+00	0.000E+00	3.840E-07	4.670E-07	7.568E+02	7.584E+02	1.600E+00	7.000E-09	3.463E+00	2.940E-01	7.630E-01	6.560E-08	5.400E-08	2.700E-09	
67	15	35	1	0.000E+00	0.000E+00	3.900E-07	4.800E-07	7.546E+02	7.560E+02	1.400E+00	7.000E-09	3.456E+00	2.941E-01	7.620E-01	6.780E-08	5.830E-08	2.800E-09	
68	17	35	1	0.000E+00	0.000E+00	7.000E-07	4.880E-07	7.499E+02	7.524E+02	2.500E+00	7.100E-09	3.451E+00	2.939E-01	7.620E-01	1.183E-07	5.970E-08	2.900E-09	
69	19	35	1	0.000E+00	0.000E+00	3.900E-07	4.820E-07	7.454E+02	7.488E+02	3.400E+00	7.100E-09	3.450E+00	2.940E-01	7.630E-01	6.720E-08	5.540E-08	3.000E-09	
70	21	35	1	0.000E+00	0.000E+00	3.810E-07	4.770E-07	7.412E+02	7.454E+02	4.200E+00	7.200E-09	3.434E+00	2.943E-01	7.630E-01	6.600E-08	5.460E-08	3.000E-09	
71	23	35	1	0.000E+00	0.000E+00	4.410E-07	4.770E-07	7.375E+02	7.422E+02	4.700E+00	7.200E-09	3.420E+00	2.938E-01	7.630E-01	7.210E-08	5.590E-08	3.000E-09	
72	25	35	1	0.000E+00	0.000E+00	4.060E-07	4.600E-07	7.354E+02	7.402E+02	4.800E+00	7.200E-09	3.416E+00	2.939E-01	7.620E-01	7.060E-08	5.430E-08	3.100E-09	
73	27	35	1	0.000E+00	0.000E+00	3.830E-07	4.670E-07	7.337E+02	7.384E+02	4.700E+00	7.200E-09	3.414E+00	2.941E-01	7.630E-01	6.580E-08	5.390E-08	2.700E-09	
74	29	35	1	0.000E+00	0.000E+00	4.140E-07	4.730E-07	7.319E+02	7.369E+02	5.000E+00	7.400E-09	3.412E+00	2.940E-01	7.620E-01	6.960E-08	5.470E-08	2.700E-09	
75	31	35	1	0.000E+00	0.000E+00	4.600E-07	4.810E-07	7.320E+02	7.362E+02	4.200E+00	7.500E-09	3.401E+00	2.943E-01	7.620E-01	7.560E-08	6.280E-08	2.700E-09	
76	33	35	1	0.000E+00	0.000E+00	4.150E-07	5.240E-07	7.298E+02	7.341E+02	4.300E+00	7.700E-09	3.391E+00	2.947E-01	7.630E-01	7.160E-08	6.180E-08	2.700E-09	
77	35	35	1	0.000E+00	0.000E+00	9.500E-07	5.280E-07	7.290E+02	7.327E+02	3.700E+00	7.700E-09	3.378E+00	2.947E-01	7.620E-01	1.887E-07	6.230E-08	2.800E-09	
78	37	35	1	0.000E+00	0.000E+00	4.690E-07	4.830E-07	7.269E+02	7.309E+02	4.000E+00	7.900E-09	3.366E+00	2.940E-01	7.620E-01	7.880E-08	6.140E-08	2.800E-09	
79	39	35	1	0.000E+00	0.000E+00	4.750E-07	5.600E-07	7.252E+02	7.293E+02	4.100E+00	7.900E-09	3.355E+00	2.941E-01	7.620E-01	8.470E-08	7.470E-08	2.700E-09	
80	41	35	1	0.000E+00	0.000E+00	4.680E-07	5.380E-07	7.234E+02	7.274E+02	4.000E+00	8.000E-09	3.353E+00	2.942E-01	7.620E-01	7.930E-08	6.800E-08	2.800E-09	
81	43	35	1	0.000E+00	0.000E+00	4.540E-07	5.570E-07	7.218E+02	7.260E+02	4.200E+00	7.900E-09	3.340E+00	2.947E-01	7.620E-01	7.740E-08	7.530E-08	2.700E-09	
82	45	35	1	0.000E+00	0.000E+00	4.370E-07	6.590E-07	7.222E+02	7.255E+02	3.300E+00	8.100E-09	3.324E+00	2.942E-01	7.620E-01	7.650E-08	1.010E-07	2.800E-09	
83	47	35	1	0.000E+00	0.000E+00	5.090E-07	5.130E-07	7.212E+02	7.252E+02	4.000E+00	7.900E-09	3.312E+00	2.944E-01	7.620E-01	8.150E-08	6.550E-08	2.900E-09	
84	49	35	1	0.000E+00	0.000E+00	4.580E-07	5.520E-07	7.219E+02	7.260E+02	4.100E+00	8.100E-09	3.303E+00	2.943E-01	7.620E-01	7.910E-08	6.720E-08	2.800E-09	
85	51	35	1	0.000E+00	0.000E+00	4.640E-07	5.040E-07	7.223E+02	7.268E+02	4.500E+00	7.800E-09	3.304E+00	2.943E-01	7.620E-01	7.850E-08	6.420E-08	2.800E-09	
86	53	35	1	0.000E+00	0.000E+00	4.450E-07	5.300E-07	7.245E+02	7.278E+02	3.300E+00	8.100E-09	3.299E+00	2.951E-01	7.630E-01	7.670E-08	6.770E-08	2.800E-09	
87	55	35	1	0.000E+00	0.000E+00	4.790E-07	5.110E-07	7.258E+02	7.295E+02	3.700E+00	7.800E-09	3.300E+00	2.952E-01	7.630E-01	7.730E-08	6.530E-08	2.800E-09	
88	57	35	1	0.000E+00	0.000E+00	4.430E-07	5.890E-07	7.271E+02	7.312E+02	4.100E+00	7.800E-09	3.293E+00	2.951E-01	7.620E-01	7.540E-08	7.120E-08	2.700E-09	
89	59	35	1	0.000E+00	0.000E+00	8.310E-07	6.820E-07	7.274E+02	7.324E+02	5.000E+00	7.800E-09	3.286E+00	2.951E-01	7.620E-01	1.461E-07	8.300E-08	2.700E-09	
90	61	35	1	0.000E+00	0.000E+00	4.340E-07	5.030E-07	7.267E+02	7.333E+02	6.600E+00	7.600E-09	3.287E+00	2.961E-01	7.620E-01	7.300E-08	6.160E-08	2.600E-09	
91	63	35	1	0.000E+00	0.000E+00	3.890E-07	7.840E-07	7.293E+02	7.352E+02	5.900E+00	7.400E-09	3.290E+00	2.960E-01	7.620E-01	6.900E-08	1.107E-07	2.600E-09	
92	65	35	1	0.000E+00	0.000E+00	4.030E-07	5.310E-07	7.307E+02	7.359E+02	5.200E+00	7.300E-09	3.288E+00	2.960E-01	7.630E-01	6.870E-08	7.220E-08	2.500E-09	
93	67	35	1	0.000E+00	0.000E+00	3.840E-07	4.580E-07	7.325E+02	7.372E+02	4.700E+00	7.300E-09	3.283E+00	2.959E-01	7.620E-01	6.600E-08	5.520E-08	2.700E-09	
94	69	35	1	0.000E+00	0.000E+00	4.100E-07	1.009E-06	7.342E+02	7.392E+02	5.000E+00	7.200E-09	3.281E+00	2.966E-01	7.620E-01	6.850E-08	1.450E-07	2.800E-09	
95	71	35	1	0.000E+00	0.000E+00	3.890E-07	8.250E-07	7.363E+02	7.413E+02	5.000E+00	7.200E-09	3.279E+00	2.961E-01	7.620E-01	6.720E-08	9.670E-08	2.700E-09	
96	73	35	1	0.000E+00	0.000E+00	3.850E-07	4.630E-07	7.396E+02	7.442E+02	4.600E+00	6.900E-09	3.281E+00	2.959E-01	7.620E-01	6.560E-08	5.550E-08	2.800E-09	
97	75	35	1	0.000E+00	0.000E+00	4.180E-07	4.630E-07	7.452E+02	7.484E+02	3.200E+00	7.100E-09	3.281E+00	2.966E-01	7.620E-01	7.000E-08	5.480E-08	3.000E-09	
98	77	35	1	0.000E+00	0.000E+00	4.150E-07	5.110E-07	7.502E+02	7.521E+02	1.900E+00	7.000E-09	3.281E+00	2.954E-01	7.620E-01	6.770E-08	5.700E-08	3.000E-09	
99	79	35	1	0.000E+00	1.000E-08	5.340E-07	4.730E-07	7.542E+02	7.558E+02	1.600E+00	7.100E-09	3.274E+00	2.950E-01	7.620E-01	1.000E-07	5.390E-08	2.800E-09	
100	81	35	1	0.000E+00	0.000E+00	4.600E-07	5.300E-07	7.565E+02	7.579E+02	1.400E+00	7.000E-09	3.265E+00	2.947E-01	7.620E-01	8.700E-08	7.370E-08	2.800E-09	
101	83	35	1	0.000E+00	0.000E+00	5.380E-07	4.510E-07	7.581E+02	7.596E+02	1.500E+00	7.000E-09	3.269E+00	2.950E-01	7.620E-01	1.036E-07	5.180E-08	2.800E-09	
102	85	35	1	0.000E+00	0.000E+00	7.610E-07	4.270E-07	7.608E+02	7.623E+02	1.500E+00	7.100E-09	3.286E+00	2.958E-01	7.620E-01	1.322E-07	4.800E-08	2.900E-09	
103	87	35	1	0.000E+00	0.000E+00	3.680E-07	6.450E-07	7.645E+02	7.660E+02	1.500E+00	6.800E-09	3.328E+00	2.966E-01	7.630E-01	6.270E-08	9.440E-08	2.900E-09	
104	89	35	1	0.000E+00	0.000E+00	3.690E-07	4.370E-07	7.607E+02	7.636E+02	2.900E+00	6.600E-09	3.355E+00	2.972E-01	7.640E-01	6.300E-08	5.020E-08	2.800E-09	
105	91	35	6	0.000E+00	0.000E+00	4.370E-07	4.440E-07	6.476E+02										
106	47	37	1	0.000E+00	0.000E+00	4.650E-07	5.110E-07	7.226E+02	7.266E+02	4.000E+00	7.900E-09	3.301E+00	2.943E-01	7.620E-01	7.780E-08	6.750E-08	2.700E-09	
107	47	39	1	0.000E+00	0.000E+00	4.490E-07	7.850E-07	7.240E+02	7.286E+02	4.600E+00	7.800E-09	3.297E+00	2.944E-01	7.620E-01	7.720E-08	1.144E-07	2.800E-09	
108	5	41	1	0.000E+00	0.000E+00	4.630E-07	4.610E-07	7.440E+02	7.474E+02	3.400E+00	6.700E-09	3.544E+00	2.953E-01	7.650E-01	7.670E-08	5.460E-08	2.700E-09	
109	11	41	1	0.000E+00	0.000E+00	5.180E-07	4.810E-07	7.586E+02	7.601E+02	1.500E+00	7.100E-09	3.494E+00	2.921E-01	7.640E-01	8.410E-08	5.890E-08	3.200E-09	
110	17	41	1	0.000E+00	0.000E+00	3.910E-07	7.210E-07	7.533E+02	7.548E+02	1.500E+00	7.100E-09	3.458E+00	2.920E-01	7.630E-01	6.770E-08	8.200E-08	2.900E-09	
111	23	41	1	0.000E+00	0.000E+00	4.970E-07	4.500E-07	7.438E+02	7.464E+02	2.600E+00	7.100E-09	3.430E+00	2.919E-01	7.640E-01	8.430E-08	5.310E-08	2.900E-09	
112	29	41	1	0.000E+00	0.000E+00	4.320E-07	5.190E-07	7.376E+02	7.409E+02	3.300E+00	7.200E-09	3.404E+00	2.916E-01	7.630E-01	7.650E-08	6.250E-08	3.000E-09	
113	35	41	1	0.000E+00	0.000E+00	4.570E-07	5.590E-07	7.340E+02	7.369E+02	2.900E+00	7.700E-09	3.382E+00	2.918E-01	7.620E-01	7.690E-08	6.820E-08	3.100E-09	
114	41	41	1	0.000E+00	0.000E+00	4.410E-07	5.020E-07	7.313E+02	7.333E+02	2.000E+00	7.800E-09	3.351E+00	2.916E-01	7.620E-01	7.570E-08	6.320E-08	3.400E-09	
115	47	41	1	0.000E+00	0.000E+00	4.870E-07	6.820E-07	7.288E+02	7.317E+02	2.900E+00	7.800E-09	3.329E+00	2.927E-01	7.620E-01	8.240E-08	8.750E-08	3.200E-09	
116	53	41	1	0.000E+00	0.000E+00	7.650E-07	6.990E-07	7.324E+02	7.344E+02	2.000E+00	7.700E-09	3.305E+00	2.932E-01	7.620E-01	1.379E-07	9.470E-08	3.200E-09	
117	59	41	1	0.000E+00	0.000E+00	6.790E-07	5.970E-07	7.339E+02	7.379E+02	4.000E+00	7.500E-09	3.297E+00	2.940E-01	7.620E-01	1.111E-07	9.340E-08	2.900E-09	
118	65	41	1	0.000E+00	0.000E+00	4.120E-07	4.930E-07	7.386E+02	7.425E+02	3.900E+00	7.400E-09	3.296E+00	2.939E-01	7.630E-01	7.150E-08	6.030E-08	3.100E-09	
119	71	41	1	0.000E+00	0.000E+00	4.090E-07	4.990E-07	7.454E+02	7.476E+02	2.200E+00	1.290E-08	3.277E+00	2.930E-01	7.620E-01	7.100E-08	6.090E-08	4.900E-09	
120	77	41	1	0.000E+00	0.000E+00	3.830E-07	6.310E-07	7.528E+02	7.546E+02	1.800E+00	7.400E-09	3.295E+00	2.920E-01	7.620E-01	6.660E-08	7.780E-08	3.100E-09	
121	83	41	1	0.000E+00	0.000E+00	3.720E-07	4.920E-07	7.512E+02	7.535E+02	2.300E+00	7.600E-09	3.287E+00	2.909E-01	7.630E-01	6.410E-08	6.860E-08	3.300E-09	
122	89	41	1	0.000E+00	0.000E+00	3.590E-07	4.120E-07	7.527E+02	7.559E+02	3.200E+00	7.000E-09	3.396E+00	2.929E-01	7.640E-01	6.140E-08	4.910E-08	3.200E-09	
123	47	43	1	0.000E+00	0.000E+00	5.300E-07	4.960E-07	7.307E+02	7.351E+02	4.400E+00	7.700E-09	3.315E+00	2.944E-01	7.620E-01	8.990E-08	6.290E-08	2.800E-09	
124	47	45	1	0.000E+00	0.000E+00	4.660E-07	5.080E-07	7.348E+02	7.393E+02	4.500E+00	7.500E-09	3.317E+00	2.938E-01	7.620E-01	8.160E-08	6.140E-08	3.000E-09	
125	11	47	1	0.000E+00	0.000E+00	4.620E-07	6.900E-07	7.652E+02	7.668E+02	1.600E+00	6.800E-09	3.472E+00	2.940E-01	7.640E-01	7.970E-08	8.560E-08	3.100E-09	
