Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	10
Date	2025/03/03
Time	01:24:20

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
11	53	11	1	0.000E+00	1.000E-08	3.980E-07	4.480E-07	7.639E+02	7.654E+02	1.500E+00	7.100E-09	3.320E+00	3.047E-01	7.620E-01	6.800E-08	5.280E-08	2.800E-09	
12	59	11	1	0.000E+00	0.000E+00	4.010E-07	4.550E-07	7.626E+02	7.641E+02	1.500E+00	7.100E-09	3.302E+00	3.046E-01	7.630E-01	6.890E-08	5.500E-08	2.600E-09	
13	65	11	1	0.000E+00	0.000E+00	3.750E-07	6.270E-07	7.638E+02	7.653E+02	1.500E+00	7.000E-09	3.289E+00	3.044E-01	7.630E-01	6.550E-08	8.480E-08	2.600E-09	
14	71	11	1	0.000E+00	0.000E+00	3.640E-07	6.910E-07	7.613E+02	7.646E+02	3.300E+00	6.800E-09	3.317E+00	3.049E-01	7.630E-01	6.240E-08	7.960E-08	2.600E-09	
15	47	13	1	0.000E+00	0.000E+00	3.820E-07	7.220E-07	7.577E+02	7.601E+02	2.400E+00	7.200E-09	3.316E+00	3.043E-01	7.620E-01	6.670E-08	8.750E-08	2.600E-09	
16	47	15	1	0.000E+00	0.000E+00	4.190E-07	4.710E-07	7.512E+02	7.541E+02	2.900E+00	7.200E-09	3.321E+00	3.023E-01	7.620E-01	7.020E-08	5.910E-08	2.800E-09	
17	17	17	1	0.000E+00	0.000E+00	4.660E-07	4.940E-07	7.639E+02	7.663E+02	2.400E+00	6.800E-09	3.460E+00	3.072E-01	7.630E-01	7.220E-08	5.630E-08	2.500E-09	
18	23	17	1	0.000E+00	0.000E+00	6.360E-07	4.460E-07	7.621E+02	7.637E+02	1.600E+00	7.100E-09	3.391E+00	3.046E-01	7.620E-01	9.760E-08	5.350E-08	2.800E-09	
19	29	17	1	0.000E+00	0.000E+00	3.790E-07	4.730E-07	7.533E+02	7.567E+02	3.400E+00	7.000E-09	3.379E+00	3.042E-01	7.620E-01	6.390E-08	5.610E-08	2.500E-09	
20	35	17	1	0.000E+00	0.000E+00	4.180E-07	8.640E-07	7.461E+02	7.513E+02	5.200E+00	7.100E-09	3.341E+00	3.041E-01	7.620E-01	7.300E-08	1.107E-07	2.400E-09	
21	41	17	1	0.000E+00	0.000E+00	4.030E-07	4.800E-07	7.431E+02	7.487E+02	5.600E+00	7.300E-09	3.345E+00	3.026E-01	7.620E-01	6.950E-08	5.710E-08	2.500E-09	
22	47	17	1	0.000E+00	0.000E+00	5.230E-07	4.650E-07	7.433E+02	7.484E+02	5.100E+00	7.400E-09	3.320E+00	3.019E-01	7.620E-01	9.500E-08	5.470E-08	2.700E-09	
23	53	17	1	0.000E+00	1.000E-08	6.500E-07	5.140E-07	7.482E+02	7.503E+02	2.100E+00	7.300E-09	3.301E+00	3.011E-01	7.610E-01	9.920E-08	6.120E-08	2.600E-09	
24	59	17	1	0.000E+00	0.000E+00	4.100E-07	4.500E-07	7.500E+02	7.523E+02	2.300E+00	7.300E-09	3.279E+00	3.007E-01	7.610E-01	6.980E-08	5.570E-08	2.800E-09	
25	65	17	1	0.000E+00	1.000E-08	3.600E-07	4.510E-07	7.551E+02	7.566E+02	1.500E+00	7.400E-09	3.267E+00	2.995E-01	7.610E-01	6.290E-08	5.330E-08	3.000E-09	
26	71	17	1	0.000E+00	1.000E-08	4.090E-07	6.450E-07	7.589E+02	7.604E+02	1.500E+00	7.100E-09	3.259E+00	3.004E-01	7.620E-01	6.570E-08	8.730E-08	2.800E-09	
27	77	17	1	0.000E+00	0.000E+00	4.000E-07	4.330E-07	7.624E+02	7.640E+02	1.600E+00	6.900E-09	3.284E+00	3.019E-01	7.610E-01	6.640E-08	4.960E-08	2.700E-09	
28	47	19	1	0.000E+00	0.000E+00	4.340E-07	4.800E-07	7.367E+02	7.428E+02	6.100E+00	7.400E-09	3.310E+00	3.008E-01	7.620E-01	7.400E-08	5.790E-08	2.500E-09	
29	47	21	1	0.000E+00	0.000E+00	5.000E-07	4.910E-07	7.363E+02	7.405E+02	4.200E+00	7.700E-09	3.332E+00	2.982E-01	7.630E-01	8.370E-08	5.820E-08	2.800E-09	
30	11	23	1	0.000E+00	1.000E-08	4.350E-07	4.880E-07	7.611E+02	7.630E+02	1.900E+00	6.700E-09	3.489E+00	3.029E-01	7.630E-01	7.200E-08	6.330E-08	2.600E-09	
31	17	23	1	0.000E+00	1.000E-08	4.140E-07	4.510E-07	7.574E+02	7.591E+02	1.700E+00	7.100E-09	3.444E+00	3.010E-01	7.620E-01	7.030E-08	5.330E-08	2.800E-09	
32	23	23	1	0.000E+00	0.000E+00	4.610E-07	4.870E-07	7.462E+02	7.506E+02	4.400E+00	7.200E-09	3.405E+00	3.004E-01	7.620E-01	8.110E-08	5.970E-08	2.700E-09	
33	29	23	1	0.000E+00	1.000E-08	5.430E-07	4.890E-07	7.350E+02	7.411E+02	6.100E+00	7.200E-09	3.376E+00	3.000E-01	7.630E-01	7.950E-08	5.790E-08	2.500E-09	
34	35	23	1	0.000E+00	0.000E+00	3.990E-07	4.940E-07	7.307E+02	7.375E+02	6.800E+00	7.500E-09	3.367E+00	2.995E-01	7.620E-01	6.830E-08	5.710E-08	2.500E-09	
35	41	23	1	0.000E+00	0.000E+00	4.490E-07	5.400E-07	7.307E+02	7.371E+02	6.400E+00	7.500E-09	3.353E+00	2.987E-01	7.630E-01	7.470E-08	6.310E-08	2.700E-09	
36	47	23	1	0.000E+00	0.000E+00	4.460E-07	7.370E-07	7.319E+02	7.368E+02	4.900E+00	7.700E-09	3.327E+00	2.977E-01	7.620E-01	7.760E-08	9.340E-08	2.400E-09	
37	53	23	1	0.000E+00	0.000E+00	4.730E-07	5.190E-07	7.333E+02	7.377E+02	4.400E+00	7.700E-09	3.306E+00	2.977E-01	7.620E-01	7.740E-08	6.250E-08	2.800E-09	
38	59	23	1	0.000E+00	0.000E+00	4.440E-07	6.640E-07	7.367E+02	7.402E+02	3.500E+00	7.800E-09	3.282E+00	2.965E-01	7.620E-01	7.190E-08	7.590E-08	2.700E-09	
39	65	23	1	0.000E+00	0.000E+00	4.000E-07	1.065E-06	7.417E+02	7.438E+02	2.100E+00	7.600E-09	3.274E+00	2.971E-01	7.620E-01	6.920E-08	1.654E-07	2.900E-09	
40	71	23	1	0.000E+00	0.000E+00	4.550E-07	4.380E-07	7.490E+02	7.505E+02	1.500E+00	7.700E-09	3.239E+00	2.956E-01	7.620E-01	8.030E-08	5.330E-08	3.100E-09	
41	77	23	1	0.000E+00	1.000E-08	4.430E-07	5.160E-07	7.511E+02	7.532E+02	2.100E+00	7.600E-09	3.255E+00	2.957E-01	7.620E-01	7.350E-08	5.990E-08	3.200E-09	
42	83	23	1	0.000E+00	1.000E-08	3.510E-07	4.490E-07	7.535E+02	7.551E+02	1.600E+00	7.400E-09	3.263E+00	2.961E-01	7.620E-01	6.240E-08	5.060E-08	3.100E-09	
43	47	25	1	0.000E+00	0.000E+00	4.350E-07	5.630E-07	7.302E+02	7.344E+02	4.200E+00	7.800E-09	3.328E+00	2.967E-01	7.620E-01	7.420E-08	6.830E-08	2.700E-09	
44	47	27	1	0.000E+00	0.000E+00	4.590E-07	6.240E-07	7.276E+02	7.317E+02	4.100E+00	8.100E-09	3.313E+00	2.961E-01	7.610E-01	7.820E-08	8.970E-08	2.800E-09	
45	5	29	1	0.000E+00	0.000E+00	3.770E-07	4.430E-07	7.441E+02	7.474E+02	3.300E+00	6.900E-09	3.496E+00	3.002E-01	7.640E-01	6.530E-08	5.380E-08	2.700E-09	
46	11	29	1	0.000E+00	0.000E+00	3.950E-07	4.620E-07	7.541E+02	7.561E+02	2.000E+00	7.400E-09	3.424E+00	2.976E-01	7.620E-01	6.600E-08	5.260E-08	3.000E-09	
47	17	29	1	0.000E+00	0.000E+00	5.230E-07	4.750E-07	7.494E+02	7.523E+02	2.900E+00	7.200E-09	3.419E+00	2.992E-01	7.620E-01	8.080E-08	5.810E-08	3.100E-09	
48	23	29	1	0.000E+00	1.000E-08	4.310E-07	8.970E-07	7.356E+02	7.411E+02	5.500E+00	7.400E-09	3.372E+00	2.986E-01	7.620E-01	7.180E-08	1.071E-07	2.600E-09	
49	29	29	1	0.000E+00	0.000E+00	4.360E-07	5.300E-07	7.290E+02	7.362E+02	7.200E+00	7.600E-09	3.359E+00	2.984E-01	7.620E-01	7.280E-08	6.220E-08	2.700E-09	
50	35	29	1	0.000E+00	0.000E+00	4.290E-07	5.010E-07	7.288E+02	7.344E+02	5.600E+00	7.900E-09	3.333E+00	2.972E-01	7.620E-01	7.640E-08	6.240E-08	2.900E-09	
51	41	29	1	0.000E+00	0.000E+00	5.710E-07	6.860E-07	7.277E+02	7.315E+02	3.800E+00	8.000E-09	3.324E+00	2.962E-01	7.610E-01	9.470E-08	8.280E-08	2.900E-09	
52	47	29	1	0.000E+00	0.000E+00	7.190E-07	5.740E-07	7.263E+02	7.290E+02	2.700E+00	8.200E-09	3.302E+00	2.958E-01	7.620E-01	1.199E-07	7.250E-08	2.900E-09	
53	53	29	1	0.000E+00	0.000E+00	6.590E-07	5.370E-07	7.285E+02	7.302E+02	1.700E+00	8.400E-09	3.268E+00	2.948E-01	7.620E-01	1.077E-07	6.900E-08	3.300E-09	
54	59	29	1	0.000E+00	0.000E+00	5.710E-07	5.230E-07	7.302E+02	7.342E+02	4.000E+00	8.100E-09	3.271E+00	2.957E-01	7.610E-01	1.021E-07	6.580E-08	3.000E-09	
55	65	29	1	0.000E+00	0.000E+00	4.410E-07	5.040E-07	7.356E+02	7.388E+02	3.200E+00	7.800E-09	3.244E+00	2.954E-01	7.610E-01	7.830E-08	6.090E-08	3.300E-09	
56	71	29	1	0.000E+00	0.000E+00	4.880E-07	4.790E-07	7.429E+02	7.448E+02	1.900E+00	7.800E-09	3.254E+00	2.946E-01	7.620E-01	8.330E-08	5.700E-08	3.200E-09	
57	77	29	1	0.000E+00	0.000E+00	4.060E-07	4.580E-07	7.494E+02	7.510E+02	1.600E+00	7.800E-09	3.248E+00	2.928E-01	7.610E-01	6.930E-08	5.650E-08	3.400E-09	
58	83	29	1	0.000E+00	0.000E+00	3.870E-07	9.080E-07	7.498E+02	7.517E+02	1.900E+00	7.800E-09	3.277E+00	2.934E-01	7.620E-01	6.570E-08	1.481E-07	3.400E-09	
59	89	29	1	0.000E+00	0.000E+00	5.130E-07	4.180E-07	7.452E+02	7.486E+02	3.400E+00	7.100E-09	3.333E+00	2.919E-01	7.620E-01	7.960E-08	5.120E-08	3.100E-09	
60	47	31	1	0.000E+00	0.000E+00	4.830E-07	5.360E-07	7.233E+02	7.249E+02	1.600E+00	9.000E-09	3.321E+00	2.926E-01	7.630E-01	7.990E-08	6.860E-08	3.600E-09	
61	47	33	1	0.000E+00	0.000E+00	4.550E-07	5.320E-07	7.229E+02	7.245E+02	1.600E+00	8.900E-09	3.306E+00	2.926E-01	7.630E-01	8.090E-08	7.080E-08	3.400E-09	
62	5	35	1	0.000E+00	0.000E+00	4.010E-07	4.400E-07	7.566E+02	7.595E+02	2.900E+00	6.900E-09	3.521E+00	3.003E-01	7.640E-01	6.700E-08	5.830E-08	2.800E-09	
63	7	35	1	0.000E+00	0.000E+00	3.830E-07	5.510E-07	7.640E+02	7.655E+02	1.500E+00	7.000E-09	3.499E+00	2.987E-01	7.640E-01	6.480E-08	7.070E-08	2.800E-09	
64	9	35	1	0.000E+00	0.000E+00	4.220E-07	5.350E-07	7.596E+02	7.611E+02	1.500E+00	7.100E-09	3.469E+00	2.977E-01	7.630E-01	7.060E-08	7.240E-08	2.800E-09	
65	11	35	1	0.000E+00	1.000E-08	4.540E-07	4.690E-07	7.570E+02	7.585E+02	1.500E+00	7.200E-09	3.455E+00	2.970E-01	7.620E-01	7.320E-08	5.940E-08	2.900E-09	
66	13	35	1	0.000E+00	0.000E+00	5.010E-07	4.750E-07	7.548E+02	7.563E+02	1.500E+00	7.400E-09	3.443E+00	2.962E-01	7.630E-01	1.000E-07	5.760E-08	3.000E-09	
67	15	35	1	0.000E+00	0.000E+00	4.060E-07	4.630E-07	7.528E+02	7.543E+02	1.500E+00	7.300E-09	3.438E+00	2.963E-01	7.620E-01	6.880E-08	5.560E-08	2.900E-09	
68	17	35	1	0.000E+00	0.000E+00	4.050E-07	4.690E-07	7.473E+02	7.507E+02	3.400E+00	7.300E-09	3.439E+00	2.966E-01	7.620E-01	7.010E-08	5.680E-08	3.100E-09	
69	19	35	1	0.000E+00	0.000E+00	4.560E-07	1.509E-06	7.428E+02	7.472E+02	4.400E+00	7.500E-09	3.438E+00	2.965E-01	7.630E-01	7.490E-08	2.864E-07	3.000E-09	
70	21	35	1	0.000E+00	0.000E+00	5.820E-07	4.940E-07	7.381E+02	7.435E+02	5.400E+00	7.500E-09	3.412E+00	2.961E-01	7.620E-01	1.016E-07	6.130E-08	3.000E-09	
71	23	35	1	0.000E+00	0.000E+00	4.210E-07	6.300E-07	7.353E+02	7.407E+02	5.400E+00	7.600E-09	3.398E+00	2.955E-01	7.620E-01	7.290E-08	7.080E-08	2.900E-09	
72	25	35	1	0.000E+00	0.000E+00	4.250E-07	4.970E-07	7.340E+02	7.397E+02	5.700E+00	7.700E-09	3.395E+00	2.954E-01	7.620E-01	7.140E-08	6.470E-08	3.100E-09	
73	27	35	1	0.000E+00	1.000E-08	4.010E-07	4.910E-07	7.331E+02	7.381E+02	5.000E+00	7.800E-09	3.391E+00	2.949E-01	7.620E-01	6.940E-08	5.750E-08	3.100E-09	
74	29	35	1	0.000E+00	1.000E-08	4.580E-07	5.820E-07	7.315E+02	7.368E+02	5.300E+00	7.800E-09	3.396E+00	2.944E-01	7.620E-01	8.180E-08	7.470E-08	2.900E-09	
75	31	35	1	0.000E+00	1.000E-08	4.300E-07	5.120E-07	7.324E+02	7.361E+02	3.700E+00	7.900E-09	3.383E+00	2.944E-01	7.620E-01	7.400E-08	6.330E-08	2.900E-09	
76	33	35	1	0.000E+00	0.000E+00	5.880E-07	4.930E-07	7.308E+02	7.345E+02	3.700E+00	8.000E-09	3.379E+00	2.941E-01	7.620E-01	8.960E-08	6.200E-08	2.900E-09	
77	35	35	1	0.000E+00	0.000E+00	4.470E-07	5.390E-07	7.304E+02	7.329E+02	2.500E+00	8.300E-09	3.366E+00	2.934E-01	7.630E-01	7.640E-08	7.510E-08	3.200E-09	
78	37	35	1	0.000E+00	0.000E+00	4.400E-07	5.110E-07	7.291E+02	7.310E+02	1.900E+00	8.400E-09	3.353E+00	2.931E-01	7.620E-01	7.660E-08	6.550E-08	3.200E-09	
79	39	35	1	0.000E+00	1.000E-08	5.030E-07	5.180E-07	7.274E+02	7.292E+02	1.800E+00	8.500E-09	3.344E+00	2.929E-01	7.620E-01	8.990E-08	6.740E-08	3.100E-09	
80	41	35	1	0.000E+00	0.000E+00	4.700E-07	5.450E-07	7.257E+02	7.276E+02	1.900E+00	8.500E-09	3.342E+00	2.930E-01	7.620E-01	8.160E-08	7.010E-08	3.000E-09	
81	43	35	1	0.000E+00	0.000E+00	4.970E-07	7.620E-07	7.244E+02	7.261E+02	1.700E+00	8.700E-09	3.322E+00	2.928E-01	7.620E-01	8.750E-08	9.610E-08	3.100E-09	
82	45	35	1	0.000E+00	0.000E+00	4.670E-07	5.240E-07	7.235E+02	7.250E+02	1.500E+00	8.800E-09	3.309E+00	2.926E-01	7.620E-01	8.210E-08	7.010E-08	3.400E-09	
83	47	35	1	0.000E+00	0.000E+00	4.560E-07	8.340E-07	7.231E+02	7.245E+02	1.400E+00	8.900E-09	3.300E+00	2.914E-01	7.610E-01	8.080E-08	1.268E-07	3.600E-09	
84	49	35	1	0.000E+00	0.000E+00	4.930E-07	6.470E-07	7.239E+02	7.253E+02	1.400E+00	8.900E-09	3.296E+00	2.923E-01	7.620E-01	8.660E-08	8.900E-08	3.500E-09	
85	51	35	1	0.000E+00	1.000E-08	5.920E-07	5.750E-07	7.247E+02	7.262E+02	1.500E+00	8.700E-09	3.298E+00	2.926E-01	7.620E-01	1.058E-07	7.510E-08	3.200E-09	
86	53	35	1	0.000E+00	0.000E+00	4.840E-07	6.400E-07	7.251E+02	7.267E+02	1.600E+00	8.600E-09	3.288E+00	2.929E-01	7.620E-01	8.220E-08	8.690E-08	3.000E-09	
87	55	35	1	0.000E+00	0.000E+00	5.470E-07	5.550E-07	7.270E+02	7.285E+02	1.500E+00	8.600E-09	3.289E+00	2.931E-01	7.620E-01	9.110E-08	7.350E-08	3.200E-09	
88	57	35	1	0.000E+00	1.000E-08	4.740E-07	8.600E-07	7.288E+02	7.303E+02	1.500E+00	8.500E-09	3.283E+00	2.923E-01	7.620E-01	8.360E-08	1.482E-07	3.400E-09	
89	59	35	1	0.000E+00	0.000E+00	5.260E-07	5.190E-07	7.309E+02	7.325E+02	1.600E+00	8.300E-09	3.277E+00	2.928E-01	7.620E-01	9.130E-08	6.800E-08	3.300E-09	
90	61	35	1	0.000E+00	0.000E+00	5.160E-07	7.210E-07	7.320E+02	7.343E+02	2.300E+00	8.300E-09	3.273E+00	2.931E-01	7.620E-01	9.590E-08	1.099E-07	3.100E-09	
91	63	35	1	0.000E+00	1.000E-08	4.710E-07	6.390E-07	7.335E+02	7.361E+02	2.600E+00	8.100E-09	3.279E+00	2.933E-01	7.630E-01	8.000E-08	8.020E-08	3.200E-09	
92	65	35	1	0.000E+00	0.000E+00	4.590E-07	5.320E-07	7.342E+02	7.375E+02	3.300E+00	7.900E-09	3.270E+00	2.939E-01	7.620E-01	8.450E-08	6.430E-08	3.200E-09	
93	67	35	1	0.000E+00	0.000E+00	1.035E-06	6.150E-07	7.363E+02	7.393E+02	3.000E+00	7.900E-09	3.265E+00	2.930E-01	7.620E-01	2.116E-07	7.990E-08	3.300E-09	
94	69	35	1	0.000E+00	0.000E+00	4.340E-07	5.040E-07	7.389E+02	7.414E+02	2.500E+00	7.900E-09	3.267E+00	2.929E-01	7.620E-01	7.330E-08	6.040E-08	3.200E-09	
95	71	35	1	0.000E+00	0.000E+00	4.360E-07	4.980E-07	7.418E+02	7.434E+02	1.600E+00	7.800E-09	3.265E+00	2.926E-01	7.620E-01	7.440E-08	6.070E-08	3.200E-09	
96	73	35	1	0.000E+00	0.000E+00	4.100E-07	5.920E-07	7.441E+02	7.455E+02	1.400E+00	7.700E-09	3.270E+00	2.919E-01	7.620E-01	7.050E-08	7.330E-08	3.200E-09	
97	75	35	1	0.000E+00	0.000E+00	5.060E-07	5.570E-07	7.462E+02	7.478E+02	1.600E+00	7.800E-09	3.266E+00	2.921E-01	7.620E-01	9.760E-08	6.570E-08	3.200E-09	
98	77	35	1	0.000E+00	0.000E+00	6.090E-07	5.040E-07	7.487E+02	7.502E+02	1.500E+00	7.600E-09	3.265E+00	2.912E-01	7.620E-01	9.980E-08	6.000E-08	3.000E-09	
99	79	35	1	0.000E+00	0.000E+00	4.300E-07	6.720E-07	7.484E+02	7.507E+02	2.300E+00	7.900E-09	3.262E+00	2.906E-01	7.610E-01	7.180E-08	7.880E-08	3.400E-09	
100	81	35	1	0.000E+00	0.000E+00	3.880E-07	5.040E-07	7.478E+02	7.499E+02	2.100E+00	8.100E-09	3.263E+00	2.901E-01	7.620E-01	6.720E-08	5.460E-08	3.700E-09	
101	83	35	1	0.000E+00	2.000E-08	3.650E-07	8.450E-07	7.474E+02	7.496E+02	2.200E+00	7.900E-09	3.268E+00	2.904E-01	7.620E-01	6.460E-08	9.030E-08	3.300E-09	
102	85	35	1	0.000E+00	0.000E+00	3.790E-07	4.960E-07	7.489E+02	7.510E+02	2.100E+00	7.800E-09	3.294E+00	2.908E-01	7.620E-01	6.480E-08	6.160E-08	2.900E-09	
103	87	35	1	0.000E+00	1.000E-08	3.610E-07	4.470E-07	7.551E+02	7.570E+02	1.900E+00	7.400E-09	3.322E+00	2.916E-01	7.620E-01	6.190E-08	5.020E-08	3.100E-09	
104	89	35	1	0.000E+00	0.000E+00	3.850E-07	6.490E-07	7.564E+02	7.595E+02	3.100E+00	7.200E-09	3.365E+00	2.924E-01	7.630E-01	6.280E-08	8.500E-08	3.600E-09	
105	91	35	6	0.000E+00	0.000E+00	3.710E-07	5.380E-07	6.187E+02										
106	47	37	1	0.000E+00	0.000E+00	4.670E-07	5.640E-07	7.249E+02	7.268E+02	1.900E+00	8.900E-09	3.283E+00	2.926E-01	7.620E-01	8.250E-08	7.600E-08	3.600E-09	
107	47	39	1	0.000E+00	0.000E+00	6.990E-07	6.740E-07	7.277E+02	7.297E+02	2.000E+00	8.600E-09	3.281E+00	2.932E-01	7.620E-01	1.125E-07	8.620E-08	3.500E-09	
108	5	41	1	0.000E+00	0.000E+00	8.540E-07	4.460E-07	7.496E+02	7.534E+02	3.800E+00	6.900E-09	3.551E+00	2.966E-01	7.650E-01	1.418E-07	5.400E-08	2.800E-09	
109	11	41	1	0.000E+00	0.000E+00	4.070E-07	4.630E-07	7.543E+02	7.561E+02	1.800E+00	7.700E-09	3.467E+00	2.937E-01	7.640E-01	6.930E-08	5.700E-08	3.400E-09	
110	17	41	1	0.000E+00	0.000E+00	4.770E-07	6.110E-07	7.518E+02	7.536E+02	1.800E+00	7.400E-09	3.437E+00	2.931E-01	7.640E-01	8.510E-08	8.270E-08	3.100E-09	
111	23	41	1	0.000E+00	0.000E+00	4.300E-07	6.700E-07	7.425E+02	7.456E+02	3.100E+00	7.700E-09	3.408E+00	2.927E-01	7.620E-01	7.470E-08	8.370E-08	3.300E-09	
112	29	41	1	0.000E+00	0.000E+00	4.430E-07	4.730E-07	7.372E+02	7.406E+02	3.400E+00	7.800E-09	3.389E+00	2.921E-01	7.620E-01	7.480E-08	5.850E-08	3.200E-09	
113	35	41	1	0.000E+00	0.000E+00	4.440E-07	5.080E-07	7.343E+02	7.365E+02	2.200E+00	8.100E-09	3.366E+00	2.913E-01	7.620E-01	7.860E-08	6.620E-08	3.300E-09	
114	41	41	1	0.000E+00	0.000E+00	4.990E-07	5.240E-07	7.308E+02	7.328E+02	2.000E+00	8.600E-09	3.344E+00	2.901E-01	7.620E-01	8.540E-08	6.770E-08	3.600E-09	
115	47	41	1	0.000E+00	0.000E+00	7.590E-07	6.860E-07	7.296E+02	7.317E+02	2.100E+00	8.400E-09	3.317E+00	2.909E-01	7.630E-01	1.220E-07	9.860E-08	3.600E-09	
116	53	41	1	0.000E+00	0.000E+00	4.930E-07	7.270E-07	7.312E+02	7.330E+02	1.800E+00	8.500E-09	3.305E+00	2.909E-01	7.620E-01	8.630E-08	9.320E-08	3.600E-09	
117	59	41	1	0.000E+00	0.000E+00	4.580E-07	5.590E-07	7.368E+02	7.389E+02	2.100E+00	8.100E-09	3.282E+00	2.913E-01	7.620E-01	7.970E-08	7.100E-08	3.400E-09	
118	65	41	1	0.000E+00	1.000E-08	4.890E-07	5.370E-07	7.416E+02	7.434E+02	1.800E+00	7.700E-09	3.272E+00	2.907E-01	7.620E-01	7.890E-08	6.710E-08	3.400E-09	
119	71	41	1	0.000E+00	0.000E+00	5.250E-07	7.310E-07	7.450E+02	7.468E+02	1.800E+00	7.900E-09	3.265E+00	2.899E-01	7.630E-01	9.530E-08	9.860E-08	3.500E-09	
120	77	41	1	0.000E+00	0.000E+00	4.060E-07	5.010E-07	7.463E+02	7.486E+02	2.300E+00	7.900E-09	3.282E+00	2.883E-01	7.620E-01	7.040E-08	6.210E-08	3.500E-09	
121	83	41	1	0.000E+00	1.000E-08	4.650E-07	4.620E-07	7.322E+02	7.340E+02	1.800E+00	9.300E-09	3.303E+00	2.856E-01	7.630E-01	8.010E-08	5.820E-08	2.800E-09	
122	89	41	1	0.000E+00	0.000E+00	4.830E-07	4.490E-07	7.393E+02	7.419E+02	2.600E+00	8.400E-09	3.386E+00	2.855E-01	7.640E-01	8.280E-08	5.230E-08	3.000E-09	
123	47	43	1	0.000E+00	0.000E+00	4.450E-07	5.700E-07	7.342E+02	7.362E+02	2.000E+00	8.100E-09	3.313E+00	2.923E-01	7.620E-01	7.790E-08	6.900E-08	3.200E-09	
124	47	45	1	0.000E+00	1.000E-08	4.480E-07	5.480E-07	7.386E+02	7.406E+02	2.000E+00	7.900E-09	3.311E+00	2.921E-01	7.620E-01	7.620E-08	7.310E-08	3.400E-09	
125	11	47	1	0.000E+00	0.000E+00	3.760E-07	5.240E-07	7.607E+02	7.623E+02	1.600E+00	7.400E-09	3.441E+00	2.938E-01	7.630E-01	6.430E-08	6.090E-08	3.300E-09	
