Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	19
Date	2025/03/03
Time	02:37:45

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
12	59	11	1	0.000E+00	0.000E+00	6.200E-07	7.490E-07	7.564E+02	7.601E+02	3.700E+00	7.200E-09	3.299E+00	3.101E-01	7.620E-01	9.950E-08	9.470E-08	2.800E-09	
13	65	11	1	0.000E+00	1.000E-08	8.810E-07	6.420E-07	7.636E+02	7.678E+02	4.200E+00	7.100E-09	3.302E+00	3.110E-01	7.630E-01	1.442E-07	8.290E-08	2.700E-09	
14	71	11	1	0.000E+00	0.000E+00	4.510E-07	5.580E-07	7.290E+02	7.418E+02	1.280E+01	7.000E-09	3.328E+00	3.132E-01	7.640E-01	8.210E-08	7.470E-08	2.800E-09	
15	47	13	1	0.000E+00	1.000E-08	4.960E-07	5.630E-07	7.053E+02	7.346E+02	2.930E+01	7.400E-09	3.299E+00	3.105E-01	7.630E-01	8.800E-08	7.390E-08	2.800E-09	
16	47	15	1	0.000E+00	2.000E-08	4.760E-07	5.650E-07	7.031E+02	7.267E+02	2.360E+01	7.600E-09	3.311E+00	3.093E-01	7.620E-01	8.510E-08	7.260E-08	2.800E-09	
17	17	17	1	0.000E+00	0.000E+00	4.910E-07	9.150E-07	7.477E+02	7.551E+02	7.400E+00	7.000E-09	3.433E+00	3.085E-01	7.630E-01	8.640E-08	1.390E-07	2.900E-09	
18	23	17	1	0.000E+00	0.000E+00	4.740E-07	7.220E-07	7.399E+02	7.507E+02	1.080E+01	7.100E-09	3.388E+00	3.071E-01	7.620E-01	8.270E-08	1.086E-07	2.900E-09	
19	29	17	1	0.000E+00	0.000E+00	5.910E-07	5.820E-07	7.029E+02	7.322E+02	2.930E+01	7.300E-09	3.367E+00	3.088E-01	7.630E-01	9.300E-08	7.260E-08	2.600E-09	
20	35	17	1	0.000E+00	0.000E+00	5.060E-07	5.490E-07	7.008E+02	7.257E+02	2.490E+01	7.600E-09	3.340E+00	3.078E-01	7.620E-01	8.370E-08	7.220E-08	2.900E-09	
21	41	17	1	0.000E+00	0.000E+00	5.750E-07	7.110E-07	6.970E+02	7.220E+02	2.500E+01	7.400E-09	3.334E+00	3.079E-01	7.620E-01	9.690E-08	8.510E-08	2.700E-09	
22	47	17	1	0.000E+00	0.000E+00	5.560E-07	5.640E-07	6.945E+02	7.157E+02	2.120E+01	7.500E-09	3.313E+00	3.091E-01	7.620E-01	9.370E-08	7.800E-08	2.600E-09	
23	53	17	1	0.000E+00	0.000E+00	4.630E-07	9.580E-07	7.172E+02	7.318E+02	1.460E+01	7.500E-09	3.294E+00	3.088E-01	7.620E-01	8.300E-08	1.311E-07	2.800E-09	
24	59	17	1	0.000E+00	0.000E+00	5.110E-07	7.910E-07	7.153E+02	7.313E+02	1.600E+01	7.300E-09	3.287E+00	3.087E-01	7.620E-01	8.760E-08	1.150E-07	2.500E-09	
25	65	17	1	0.000E+00	1.000E-08	4.870E-07	6.930E-07	7.385E+02	7.466E+02	8.100E+00	7.300E-09	3.267E+00	3.081E-01	7.620E-01	8.700E-08	9.380E-08	2.900E-09	
26	71	17	1	0.000E+00	0.000E+00	5.010E-07	5.560E-07	7.519E+02	7.578E+02	5.900E+00	7.100E-09	3.270E+00	3.080E-01	7.620E-01	8.420E-08	7.370E-08	3.100E-09	
27	77	17	1	0.000E+00	0.000E+00	5.990E-07	5.480E-07	7.599E+02	7.651E+02	5.200E+00	7.000E-09	3.281E+00	3.087E-01	7.620E-01	9.890E-08	7.420E-08	2.700E-09	
28	47	19	1	0.000E+00	0.000E+00	6.540E-07	5.460E-07	6.966E+02	7.159E+02	1.930E+01	7.700E-09	3.301E+00	3.077E-01	7.620E-01	1.108E-07	6.940E-08	2.800E-09	
29	47	21	1	0.000E+00	0.000E+00	5.880E-07	5.300E-07	7.136E+02	7.226E+02	9.000E+00	7.400E-09	3.316E+00	3.051E-01	7.630E-01	1.146E-07	6.890E-08	2.500E-09	
30	11	23	1	0.000E+00	0.000E+00	4.630E-07	5.560E-07	7.538E+02	7.590E+02	5.200E+00	6.900E-09	3.452E+00	3.044E-01	7.640E-01	8.120E-08	7.050E-08	2.800E-09	
31	17	23	1	0.000E+00	0.000E+00	5.610E-07	6.870E-07	7.443E+02	7.519E+02	7.600E+00	7.000E-09	3.411E+00	3.036E-01	7.630E-01	9.220E-08	1.001E-07	2.900E-09	
32	23	23	1	0.000E+00	0.000E+00	4.790E-07	5.590E-07	7.002E+02	7.271E+02	2.690E+01	7.300E-09	3.384E+00	3.048E-01	7.620E-01	8.380E-08	7.520E-08	2.900E-09	
33	29	23	1	0.000E+00	0.000E+00	4.840E-07	5.670E-07	7.007E+02	7.192E+02	1.850E+01	7.400E-09	3.368E+00	3.052E-01	7.630E-01	8.220E-08	7.150E-08	2.700E-09	
34	35	23	1	0.000E+00	0.000E+00	4.590E-07	5.500E-07	7.050E+02	7.194E+02	1.440E+01	7.300E-09	3.346E+00	3.044E-01	7.620E-01	7.800E-08	6.820E-08	2.800E-09	
35	41	23	1	0.000E+00	0.000E+00	4.300E-07	6.210E-07	7.105E+02	7.216E+02	1.110E+01	7.400E-09	3.335E+00	3.042E-01	7.620E-01	7.730E-08	8.060E-08	2.600E-09	
36	47	23	1	0.000E+00	0.000E+00	4.300E-07	4.990E-07	7.092E+02	7.202E+02	1.100E+01	7.500E-09	3.312E+00	3.041E-01	7.620E-01	7.560E-08	6.500E-08	2.700E-09	
37	53	23	1	0.000E+00	0.000E+00	4.650E-07	5.400E-07	7.146E+02	7.245E+02	9.900E+00	7.500E-09	3.306E+00	3.050E-01	7.630E-01	8.180E-08	6.980E-08	2.700E-09	
38	59	23	1	0.000E+00	0.000E+00	4.830E-07	6.600E-07	7.125E+02	7.232E+02	1.070E+01	7.600E-09	3.270E+00	3.047E-01	7.620E-01	8.440E-08	7.990E-08	2.700E-09	
39	65	23	1	0.000E+00	0.000E+00	5.050E-07	8.390E-07	7.186E+02	7.292E+02	1.060E+01	7.600E-09	3.274E+00	3.044E-01	7.630E-01	8.560E-08	1.143E-07	2.700E-09	
40	71	23	1	0.000E+00	0.000E+00	5.410E-07	1.308E-06	7.339E+02	7.414E+02	7.500E+00	7.300E-09	3.253E+00	3.038E-01	7.620E-01	8.920E-08	2.295E-07	2.700E-09	
41	77	23	1	0.000E+00	0.000E+00	4.990E-07	5.620E-07	7.554E+02	7.603E+02	4.900E+00	7.200E-09	3.264E+00	3.042E-01	7.620E-01	8.560E-08	7.440E-08	3.100E-09	
42	83	23	1	0.000E+00	0.000E+00	4.760E-07	5.400E-07	7.700E+02	7.722E+02	2.200E+00	7.200E-09	3.266E+00	3.028E-01	7.630E-01	8.260E-08	7.190E-08	2.700E-09	
43	47	25	1	0.000E+00	0.000E+00	4.950E-07	6.280E-07	7.130E+02	7.226E+02	9.600E+00	7.400E-09	3.318E+00	3.033E-01	7.620E-01	1.046E-07	8.070E-08	2.600E-09	
44	47	27	1	0.000E+00	0.000E+00	4.530E-07	5.610E-07	7.134E+02	7.231E+02	9.700E+00	7.600E-09	3.314E+00	3.024E-01	7.620E-01	7.940E-08	6.940E-08	2.700E-09	
45	5	29	1	0.000E+00	0.000E+00	5.330E-07	5.550E-07	7.405E+02	7.441E+02	3.600E+00	7.000E-09	3.500E+00	2.992E-01	7.650E-01	8.900E-08	7.470E-08	2.900E-09	
46	11	29	1	0.000E+00	0.000E+00	4.570E-07	5.350E-07	7.664E+02	7.694E+02	3.000E+00	7.100E-09	3.407E+00	3.004E-01	7.620E-01	7.880E-08	6.750E-08	3.000E-09	
47	17	29	1	0.000E+00	0.000E+00	5.320E-07	5.740E-07	7.383E+02	7.463E+02	8.000E+00	7.100E-09	3.394E+00	3.019E-01	7.630E-01	9.330E-08	7.100E-08	3.200E-09	
48	23	29	1	0.000E+00	0.000E+00	7.420E-07	5.380E-07	7.185E+02	7.295E+02	1.100E+01	7.200E-09	3.361E+00	3.025E-01	7.620E-01	1.104E-07	6.880E-08	3.100E-09	
49	29	29	1	0.000E+00	0.000E+00	6.060E-07	5.720E-07	7.081E+02	7.207E+02	1.260E+01	7.300E-09	3.366E+00	3.029E-01	7.620E-01	1.091E-07	6.800E-08	2.700E-09	
50	35	29	1	0.000E+00	0.000E+00	4.410E-07	7.010E-07	7.143E+02	7.241E+02	9.800E+00	7.300E-09	3.344E+00	3.026E-01	7.620E-01	7.750E-08	8.130E-08	2.600E-09	
51	41	29	1	0.000E+00	0.000E+00	4.610E-07	5.950E-07	7.162E+02	7.264E+02	1.020E+01	7.800E-09	3.333E+00	3.019E-01	7.620E-01	8.170E-08	7.160E-08	2.800E-09	
52	47	29	1	0.000E+00	1.000E-08	4.550E-07	5.520E-07	7.147E+02	7.233E+02	8.600E+00	8.100E-09	3.299E+00	3.017E-01	7.620E-01	8.060E-08	7.070E-08	2.900E-09	
53	53	29	1	0.000E+00	0.000E+00	4.880E-07	5.770E-07	7.197E+02	7.285E+02	8.800E+00	7.900E-09	3.269E+00	3.018E-01	7.620E-01	8.240E-08	7.810E-08	3.000E-09	
54	59	29	1	0.000E+00	1.000E-08	5.770E-07	5.410E-07	7.140E+02	7.223E+02	8.300E+00	7.500E-09	3.270E+00	3.027E-01	7.620E-01	9.670E-08	7.170E-08	2.800E-09	
55	65	29	1	0.000E+00	0.000E+00	4.600E-07	7.080E-07	7.187E+02	7.279E+02	9.200E+00	7.400E-09	3.249E+00	3.023E-01	7.620E-01	8.150E-08	9.070E-08	2.600E-09	
56	71	29	1	0.000E+00	0.000E+00	6.090E-07	5.800E-07	7.238E+02	7.322E+02	8.400E+00	7.400E-09	3.258E+00	3.026E-01	7.620E-01	1.235E-07	7.670E-08	2.700E-09	
57	77	29	1	0.000E+00	0.000E+00	6.370E-07	5.560E-07	7.493E+02	7.548E+02	5.500E+00	7.300E-09	3.245E+00	3.015E-01	7.620E-01	1.164E-07	7.340E-08	2.900E-09	
58	83	29	1	0.000E+00	0.000E+00	4.590E-07	5.630E-07	7.693E+02	7.709E+02	1.600E+00	7.200E-09	3.278E+00	3.009E-01	7.620E-01	8.200E-08	7.100E-08	3.100E-09	
59	89	29	1	0.000E+00	0.000E+00	4.690E-07	5.120E-07	7.438E+02	7.476E+02	3.800E+00	7.300E-09	3.344E+00	3.011E-01	7.640E-01	8.400E-08	6.790E-08	3.000E-09	
60	47	31	1	0.000E+00	1.000E-08	6.350E-07	5.410E-07	7.208E+02	7.279E+02	7.100E+00	8.000E-09	3.319E+00	2.986E-01	7.630E-01	1.029E-07	7.090E-08	2.800E-09	
61	47	33	1	0.000E+00	0.000E+00	4.900E-07	5.340E-07	7.186E+02	7.263E+02	7.700E+00	7.900E-09	3.305E+00	2.987E-01	7.630E-01	8.220E-08	6.980E-08	2.800E-09	
62	5	35	1	0.000E+00	0.000E+00	5.050E-07	6.540E-07	7.472E+02	7.505E+02	3.300E+00	7.100E-09	3.517E+00	3.008E-01	7.640E-01	8.730E-08	8.030E-08	3.000E-09	
63	7	35	1	0.000E+00	0.000E+00	5.160E-07	5.770E-07	7.670E+02	7.706E+02	3.600E+00	7.000E-09	3.484E+00	3.008E-01	7.640E-01	8.990E-08	7.450E-08	3.000E-09	
64	9	35	1	0.000E+00	0.000E+00	4.700E-07	5.650E-07	7.702E+02	7.739E+02	3.700E+00	7.000E-09	3.448E+00	3.006E-01	7.630E-01	8.160E-08	7.170E-08	3.000E-09	
65	11	35	1	0.000E+00	0.000E+00	4.750E-07	6.120E-07	7.639E+02	7.691E+02	5.200E+00	7.000E-09	3.434E+00	2.999E-01	7.630E-01	8.270E-08	7.850E-08	2.900E-09	
66	13	35	1	0.000E+00	0.000E+00	4.450E-07	5.790E-07	7.588E+02	7.647E+02	5.900E+00	7.100E-09	3.427E+00	2.999E-01	7.620E-01	7.950E-08	8.050E-08	2.900E-09	
67	15	35	3	0.000E+00	99.99													
68	17	35	1	0.000E+00	0.000E+00	4.620E-07	5.540E-07	7.413E+02	7.493E+02	8.000E+00	7.200E-09	3.420E+00	3.000E-01	7.620E-01	8.010E-08	7.000E-08	3.200E-09	
69	19	35	1	0.000E+00	1.000E-08	4.640E-07	5.410E-07	7.358E+02	7.462E+02	1.040E+01	7.100E-09	3.414E+00	2.999E-01	7.630E-01	7.990E-08	7.060E-08	3.200E-09	
70	21	35	1	0.000E+00	0.000E+00	5.540E-07	6.520E-07	7.310E+02	7.399E+02	8.900E+00	7.200E-09	3.395E+00	3.001E-01	7.620E-01	8.990E-08	9.280E-08	3.300E-09	
71	23	35	1	0.000E+00	0.000E+00	4.620E-07	7.450E-07	7.267E+02	7.359E+02	9.200E+00	7.300E-09	3.390E+00	2.993E-01	7.620E-01	7.950E-08	1.069E-07	3.200E-09	
72	25	35	1	0.000E+00	1.000E-08	4.740E-07	5.180E-07	7.253E+02	7.347E+02	9.400E+00	7.400E-09	3.391E+00	2.997E-01	7.620E-01	7.940E-08	6.500E-08	3.300E-09	
73	27	35	1	0.000E+00	1.000E-08	4.300E-07	5.120E-07	7.247E+02	7.335E+02	8.800E+00	7.200E-09	3.384E+00	2.994E-01	7.630E-01	7.450E-08	6.400E-08	3.000E-09	
74	29	35	1	0.000E+00	0.000E+00	5.830E-07	5.160E-07	7.229E+02	7.321E+02	9.200E+00	7.200E-09	3.380E+00	2.996E-01	7.630E-01	9.130E-08	6.430E-08	2.900E-09	
75	31	35	1	0.000E+00	0.000E+00	4.320E-07	5.090E-07	7.248E+02	7.341E+02	9.300E+00	7.200E-09	3.373E+00	3.000E-01	7.620E-01	7.400E-08	6.280E-08	2.800E-09	
76	33	35	1	0.000E+00	0.000E+00	4.430E-07	5.030E-07	7.224E+02	7.311E+02	8.700E+00	7.300E-09	3.371E+00	3.001E-01	7.630E-01	7.480E-08	6.330E-08	2.700E-09	
77	35	35	1	0.000E+00	0.000E+00	4.960E-07	5.230E-07	7.227E+02	7.317E+02	9.000E+00	7.600E-09	3.357E+00	2.993E-01	7.620E-01	8.070E-08	6.620E-08	2.900E-09	
78	37	35	1	0.000E+00	0.000E+00	4.640E-07	5.280E-07	7.205E+02	7.288E+02	8.300E+00	7.700E-09	3.343E+00	2.994E-01	7.620E-01	7.990E-08	6.820E-08	2.800E-09	
79	39	35	1	0.000E+00	0.000E+00	4.710E-07	5.250E-07	7.180E+02	7.274E+02	9.400E+00	7.700E-09	3.338E+00	2.997E-01	7.630E-01	8.210E-08	6.730E-08	2.700E-09	
80	41	35	1	0.000E+00	0.000E+00	4.480E-07	5.260E-07	7.181E+02	7.282E+02	1.010E+01	7.900E-09	3.335E+00	2.991E-01	7.630E-01	8.010E-08	6.830E-08	2.900E-09	
81	43	35	1	0.000E+00	0.000E+00	4.650E-07	5.280E-07	7.172E+02	7.262E+02	9.000E+00	7.900E-09	3.321E+00	2.990E-01	7.620E-01	8.090E-08	7.070E-08	2.900E-09	
82	45	35	1	0.000E+00	0.000E+00	5.930E-07	6.540E-07	7.193E+02	7.266E+02	7.300E+00	7.800E-09	3.306E+00	2.987E-01	7.620E-01	1.129E-07	9.360E-08	2.800E-09	
83	47	35	1	0.000E+00	0.000E+00	8.120E-07	5.260E-07	7.180E+02	7.250E+02	7.000E+00	7.900E-09	3.296E+00	2.988E-01	7.620E-01	1.284E-07	7.010E-08	2.800E-09	
84	49	35	1	0.000E+00	1.000E-08	7.410E-07	5.570E-07	7.184E+02	7.258E+02	7.400E+00	8.000E-09	3.296E+00	2.986E-01	7.630E-01	1.228E-07	7.240E-08	2.800E-09	
85	51	35	1	0.000E+00	0.000E+00	5.900E-07	6.430E-07	7.167E+02	7.249E+02	8.200E+00	7.900E-09	3.298E+00	2.994E-01	7.620E-01	9.580E-08	9.390E-08	2.800E-09	
86	53	35	1	0.000E+00	0.000E+00	5.210E-07	6.930E-07	7.184E+02	7.270E+02	8.600E+00	7.900E-09	3.292E+00	3.006E-01	7.630E-01	9.260E-08	9.400E-08	2.800E-09	
87	55	35	1	0.000E+00	0.000E+00	7.120E-07	5.500E-07	7.175E+02	7.262E+02	8.700E+00	7.900E-09	3.287E+00	3.003E-01	7.630E-01	1.262E-07	7.250E-08	2.700E-09	
88	57	35	1	0.000E+00	1.000E-08	4.710E-07	5.350E-07	7.187E+02	7.280E+02	9.300E+00	7.900E-09	3.277E+00	3.004E-01	7.620E-01	8.140E-08	7.070E-08	2.700E-09	
89	59	35	1	0.000E+00	0.000E+00	4.620E-07	5.670E-07	7.184E+02	7.263E+02	7.900E+00	7.600E-09	3.274E+00	3.005E-01	7.620E-01	8.030E-08	7.730E-08	2.800E-09	
90	61	35	1	0.000E+00	1.000E-08	4.710E-07	5.820E-07	7.169E+02	7.255E+02	8.600E+00	7.400E-09	3.278E+00	3.016E-01	7.620E-01	8.230E-08	7.870E-08	2.700E-09	
91	63	35	1	0.000E+00	0.000E+00	4.690E-07	5.550E-07	7.186E+02	7.274E+02	8.800E+00	7.500E-09	3.283E+00	3.012E-01	7.630E-01	8.170E-08	6.830E-08	2.700E-09	
92	65	35	1	0.000E+00	0.000E+00	4.650E-07	7.580E-07	7.197E+02	7.296E+02	9.900E+00	7.400E-09	3.273E+00	3.023E-01	7.620E-01	7.970E-08	1.160E-07	2.700E-09	
93	67	35	1	0.000E+00	0.000E+00	5.180E-07	6.790E-07	7.211E+02	7.295E+02	8.400E+00	7.200E-09	3.265E+00	3.016E-01	7.620E-01	9.340E-08	7.650E-08	2.800E-09	
94	69	35	1	0.000E+00	0.000E+00	4.440E-07	6.990E-07	7.242E+02	7.324E+02	8.200E+00	7.400E-09	3.263E+00	3.010E-01	7.620E-01	7.730E-08	8.790E-08	3.000E-09	
95	71	35	1	0.000E+00	0.000E+00	6.240E-07	5.720E-07	7.272E+02	7.359E+02	8.700E+00	7.400E-09	3.261E+00	3.008E-01	7.620E-01	1.179E-07	7.980E-08	3.100E-09	
96	73	35	1	0.000E+00	0.000E+00	5.070E-07	7.380E-07	7.323E+02	7.406E+02	8.300E+00	7.400E-09	3.265E+00	3.009E-01	7.620E-01	8.590E-08	1.052E-07	3.100E-09	
97	75	35	1	0.000E+00	1.000E-08	4.840E-07	5.690E-07	7.410E+02	7.490E+02	8.000E+00	7.500E-09	3.268E+00	3.006E-01	7.620E-01	8.400E-08	7.770E-08	3.300E-09	
98	77	35	1	0.000E+00	0.000E+00	4.830E-07	9.450E-07	7.477E+02	7.538E+02	6.100E+00	7.600E-09	3.266E+00	2.995E-01	7.620E-01	8.480E-08	1.282E-07	3.100E-09	
99	79	35	1	0.000E+00	0.000E+00	4.880E-07	6.490E-07	7.589E+02	7.617E+02	2.800E+00	7.600E-09	3.263E+00	2.991E-01	7.620E-01	8.940E-08	8.210E-08	3.200E-09	
100	81	35	1	0.000E+00	0.000E+00	5.130E-07	5.550E-07	7.657E+02	7.674E+02	1.700E+00	7.400E-09	3.257E+00	2.988E-01	7.620E-01	9.110E-08	7.220E-08	3.100E-09	
101	83	35	1	0.000E+00	0.000E+00	8.250E-07	6.390E-07	7.705E+02	7.719E+02	1.400E+00	7.300E-09	3.265E+00	2.992E-01	7.620E-01	1.336E-07	8.460E-08	3.000E-09	
102	85	35	1	0.000E+00	0.000E+00	5.570E-07	5.600E-07	7.742E+02	7.757E+02	1.500E+00	7.300E-09	3.286E+00	2.993E-01	7.620E-01	1.109E-07	7.390E-08	3.000E-09	
103	87	35	1	0.000E+00	0.000E+00	4.650E-07	5.450E-07	7.750E+02	7.774E+02	2.400E+00	7.200E-09	3.313E+00	3.003E-01	7.630E-01	8.360E-08	7.130E-08	2.900E-09	
104	89	35	1	0.000E+00	0.000E+00	4.800E-07	5.970E-07	7.594E+02	7.630E+02	3.600E+00	7.200E-09	3.353E+00	3.013E-01	7.640E-01	8.680E-08	8.620E-08	2.900E-09	
105	91	35	1	0.000E+00	0.000E+00	6.310E-07	5.610E-07	7.479E+02	7.517E+02	3.800E+00	2.330E-08	3.399E+00	2.934E-01	7.670E-01	1.096E-07	7.680E-08	1.150E-08	
106	47	37	1	0.000E+00	0.000E+00	4.930E-07	5.270E-07	7.191E+02	7.271E+02	8.000E+00	7.900E-09	3.290E+00	2.988E-01	7.620E-01	8.860E-08	6.860E-08	3.000E-09	
107	47	39	1	0.000E+00	0.000E+00	5.180E-07	5.420E-07	7.178E+02	7.252E+02	7.400E+00	7.800E-09	3.279E+00	2.997E-01	7.630E-01	9.780E-08	7.040E-08	2.900E-09	
108	5	41	1	0.000E+00	0.000E+00	7.040E-07	6.020E-07	7.352E+02	7.392E+02	4.000E+00	7.100E-09	3.543E+00	2.993E-01	7.650E-01	1.194E-07	7.950E-08	3.200E-09	
109	11	41	1	0.000E+00	0.000E+00	5.100E-07	6.680E-07	7.748E+02	7.767E+02	1.900E+00	7.100E-09	3.447E+00	2.982E-01	7.630E-01	8.880E-08	8.800E-08	3.200E-09	
110	17	41	1	0.000E+00	0.000E+00	4.470E-07	5.340E-07	7.542E+02	7.600E+02	5.800E+00	7.100E-09	3.422E+00	2.983E-01	7.640E-01	7.890E-08	6.570E-08	3.000E-09	
111	23	41	1	0.000E+00	0.000E+00	6.590E-07	5.330E-07	7.350E+02	7.423E+02	7.300E+00	7.300E-09	3.403E+00	2.981E-01	7.630E-01	1.085E-07	6.760E-08	3.200E-09	
112	29	41	1	0.000E+00	1.000E-08	5.420E-07	5.180E-07	7.301E+02	7.375E+02	7.400E+00	7.200E-09	3.384E+00	2.979E-01	7.630E-01	9.600E-08	6.410E-08	3.300E-09	
113	35	41	1	0.000E+00	1.000E-08	5.230E-07	5.110E-07	7.289E+02	7.365E+02	7.600E+00	7.200E-09	3.361E+00	2.978E-01	7.620E-01	9.420E-08	6.570E-08	3.300E-09	
114	41	41	1	0.000E+00	0.000E+00	4.640E-07	5.360E-07	7.274E+02	7.350E+02	7.600E+00	7.500E-09	3.345E+00	2.982E-01	7.630E-01	8.020E-08	6.840E-08	3.200E-09	
115	47	41	1	0.000E+00	0.000E+00	4.590E-07	5.250E-07	7.263E+02	7.328E+02	6.500E+00	7.700E-09	3.309E+00	2.980E-01	7.630E-01	7.860E-08	6.790E-08	3.200E-09	
116	53	41	1	0.000E+00	1.000E-08	6.890E-07	5.340E-07	7.298E+02	7.368E+02	7.000E+00	7.700E-09	3.298E+00	2.981E-01	7.620E-01	1.079E-07	6.840E-08	3.300E-09	
117	59	41	1	0.000E+00	0.000E+00	4.480E-07	5.400E-07	7.299E+02	7.363E+02	6.400E+00	7.300E-09	3.285E+00	2.986E-01	7.620E-01	7.790E-08	6.750E-08	3.000E-09	
118	65	41	1	0.000E+00	0.000E+00	4.820E-07	7.030E-07	7.333E+02	7.404E+02	7.100E+00	7.600E-09	3.265E+00	2.998E-01	7.630E-01	8.690E-08	9.080E-08	3.400E-09	
119	71	41	1	0.000E+00	0.000E+00	4.740E-07	6.280E-07	7.421E+02	7.483E+02	6.200E+00	7.500E-09	3.253E+00	2.987E-01	7.620E-01	8.310E-08	9.030E-08	3.300E-09	
120	77	41	1	0.000E+00	0.000E+00	6.090E-07	6.650E-07	7.615E+02	7.634E+02	1.900E+00	7.800E-09	3.263E+00	2.970E-01	7.620E-01	9.750E-08	9.370E-08	3.400E-09	
121	83	41	1	0.000E+00	0.000E+00	4.770E-07	5.850E-07	7.717E+02	7.734E+02	1.700E+00	7.800E-09	3.287E+00	2.958E-01	7.630E-01	8.670E-08	7.550E-08	3.400E-09	
122	89	41	1	0.000E+00	1.000E-08	1.087E-06	7.540E-07	7.608E+02	7.643E+02	3.500E+00	7.500E-09	3.386E+00	2.968E-01	7.640E-01	1.637E-07	9.970E-08	3.400E-09	
123	47	43	1	0.000E+00	0.000E+00	4.490E-07	5.680E-07	7.269E+02	7.343E+02	7.400E+00	7.400E-09	3.301E+00	2.989E-01	7.630E-01	7.670E-08	6.800E-08	3.200E-09	
124	47	45	1	0.000E+00	0.000E+00	4.350E-07	6.380E-07	7.295E+02	7.374E+02	7.900E+00	7.200E-09	3.308E+00	2.988E-01	7.620E-01	7.520E-08	7.900E-08	3.200E-09	
125	11	47	1	0.000E+00	0.000E+00	1.106E-06	5.770E-07	7.767E+02	7.806E+02	3.900E+00	6.900E-09	3.434E+00	3.015E-01	7.630E-01	1.983E-07	7.200E-08	3.300E-09	
126	17	47	1	0.000E+00	0.000E+00	4.880E-07	5.530E-07	7.620E+02	7.689E+02	6.900E+00	6.900E-09	3.411E+00	3.010E-01	7.630E-01	8.270E-08	7.130E-08	3.000E-09	
