Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	4
Date	2025/03/03
Time	00:35:06

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
11	53	11	1	0.000E+00	0.000E+00	4.380E-07	4.960E-07	7.632E+02	7.648E+02	1.600E+00	7.100E-09	3.312E+00	3.085E-01	7.620E-01	7.440E-08	6.360E-08	2.600E-09	
12	59	11	1	0.000E+00	0.000E+00	4.070E-07	5.940E-07	7.641E+02	7.656E+02	1.500E+00	7.300E-09	3.297E+00	3.082E-01	7.620E-01	7.140E-08	7.990E-08	2.800E-09	
13	65	11	1	0.000E+00	0.000E+00	4.090E-07	5.200E-07	7.667E+02	7.682E+02	1.500E+00	7.100E-09	3.299E+00	3.083E-01	7.620E-01	7.140E-08	7.130E-08	2.900E-09	
14	71	11	1	0.000E+00	1.000E-08	4.150E-07	4.550E-07	7.584E+02	7.625E+02	4.100E+00	6.800E-09	3.322E+00	3.113E-01	7.620E-01	7.130E-08	5.710E-08	2.700E-09	
15	47	13	1	0.000E+00	0.000E+00	6.030E-07	8.560E-07	7.471E+02	7.532E+02	6.100E+00	7.100E-09	3.326E+00	3.093E-01	7.630E-01	9.750E-08	1.116E-07	2.300E-09	
16	47	15	1	0.000E+00	0.000E+00	4.500E-07	5.110E-07	7.391E+02	7.465E+02	7.400E+00	7.200E-09	3.315E+00	3.084E-01	7.610E-01	7.910E-08	6.470E-08	2.400E-09	
17	17	17	1	0.000E+00	0.000E+00	4.080E-07	4.600E-07	7.628E+02	7.664E+02	3.600E+00	6.800E-09	3.442E+00	3.094E-01	7.630E-01	6.860E-08	5.790E-08	2.500E-09	
18	23	17	1	0.000E+00	0.000E+00	4.090E-07	6.510E-07	7.554E+02	7.600E+02	4.600E+00	6.800E-09	3.378E+00	3.078E-01	7.620E-01	7.040E-08	8.030E-08	2.500E-09	
19	29	17	1	0.000E+00	0.000E+00	7.840E-07	4.800E-07	7.433E+02	7.504E+02	7.100E+00	7.100E-09	3.363E+00	3.079E-01	7.620E-01	1.076E-07	6.080E-08	2.400E-09	
20	35	17	1	0.000E+00	0.000E+00	4.200E-07	6.310E-07	7.364E+02	7.446E+02	8.200E+00	7.200E-09	3.317E+00	3.087E-01	7.610E-01	7.130E-08	7.370E-08	2.500E-09	
21	41	17	1	0.000E+00	0.000E+00	4.290E-07	6.680E-07	7.334E+02	7.429E+02	9.500E+00	7.200E-09	3.330E+00	3.072E-01	7.620E-01	7.360E-08	1.125E-07	2.300E-09	
22	47	17	1	0.000E+00	0.000E+00	7.110E-07	6.740E-07	7.318E+02	7.397E+02	7.900E+00	7.400E-09	3.303E+00	3.080E-01	7.620E-01	1.138E-07	8.870E-08	2.500E-09	
23	53	17	1	0.000E+00	0.000E+00	4.650E-07	6.880E-07	7.381E+02	7.460E+02	7.900E+00	7.400E-09	3.284E+00	3.073E-01	7.610E-01	8.030E-08	9.350E-08	2.500E-09	
24	59	17	1	0.000E+00	0.000E+00	4.510E-07	5.120E-07	7.399E+02	7.458E+02	5.900E+00	7.200E-09	3.270E+00	3.078E-01	7.610E-01	8.200E-08	6.460E-08	2.500E-09	
25	65	17	1	0.000E+00	0.000E+00	4.980E-07	5.230E-07	7.545E+02	7.571E+02	2.600E+00	7.100E-09	3.260E+00	3.062E-01	7.610E-01	7.890E-08	7.850E-08	2.800E-09	
26	71	17	1	0.000E+00	0.000E+00	5.410E-07	4.470E-07	7.612E+02	7.627E+02	1.500E+00	7.200E-09	3.254E+00	3.052E-01	7.610E-01	8.680E-08	5.450E-08	2.900E-09	
27	77	17	1	0.000E+00	0.000E+00	3.650E-07	4.380E-07	7.650E+02	7.668E+02	1.800E+00	7.000E-09	3.276E+00	3.074E-01	7.610E-01	6.390E-08	5.330E-08	2.800E-09	
28	47	19	1	0.000E+00	0.000E+00	4.920E-07	5.590E-07	7.288E+02	7.365E+02	7.700E+00	7.400E-09	3.292E+00	3.062E-01	7.620E-01	7.990E-08	7.310E-08	2.500E-09	
29	47	21	1	0.000E+00	0.000E+00	5.030E-07	5.170E-07	7.331E+02	7.395E+02	6.400E+00	7.700E-09	3.318E+00	3.029E-01	7.620E-01	8.420E-08	6.320E-08	2.800E-09	
30	11	23	3	0.000E+00	99.99													
31	17	23	1	0.000E+00	1.000E-08	4.280E-07	4.910E-07	7.556E+02	7.585E+02	2.900E+00	7.100E-09	3.425E+00	3.037E-01	7.630E-01	7.250E-08	5.990E-08	2.800E-09	
32	23	23	1	0.000E+00	0.000E+00	5.160E-07	6.220E-07	7.364E+02	7.445E+02	8.100E+00	7.400E-09	3.387E+00	3.049E-01	7.620E-01	7.870E-08	7.500E-08	2.600E-09	
33	29	23	1	0.000E+00	0.000E+00	4.800E-07	5.130E-07	7.269E+02	7.357E+02	8.800E+00	7.500E-09	3.380E+00	3.036E-01	7.630E-01	8.010E-08	6.530E-08	2.500E-09	
34	35	23	1	0.000E+00	0.000E+00	6.210E-07	5.770E-07	7.268E+02	7.350E+02	8.200E+00	7.600E-09	3.359E+00	3.029E-01	7.620E-01	9.120E-08	7.610E-08	2.600E-09	
35	41	23	1	0.000E+00	0.000E+00	4.690E-07	5.850E-07	7.281E+02	7.355E+02	7.400E+00	7.700E-09	3.349E+00	3.021E-01	7.630E-01	7.930E-08	8.230E-08	2.700E-09	
36	47	23	1	0.000E+00	0.000E+00	5.210E-07	5.990E-07	7.297E+02	7.364E+02	6.700E+00	7.600E-09	3.323E+00	3.021E-01	7.620E-01	8.570E-08	8.090E-08	2.500E-09	
37	53	23	1	0.000E+00	0.000E+00	4.560E-07	5.220E-07	7.303E+02	7.375E+02	7.200E+00	7.800E-09	3.303E+00	3.033E-01	7.620E-01	7.770E-08	6.840E-08	2.600E-09	
38	59	23	1	0.000E+00	0.000E+00	4.490E-07	6.200E-07	7.321E+02	7.385E+02	6.400E+00	7.800E-09	3.284E+00	3.026E-01	7.620E-01	8.420E-08	7.690E-08	2.600E-09	
39	65	23	1	0.000E+00	0.000E+00	4.850E-07	6.340E-07	7.354E+02	7.418E+02	6.400E+00	7.700E-09	3.267E+00	3.033E-01	7.620E-01	7.560E-08	8.560E-08	2.600E-09	
40	71	23	1	0.000E+00	0.000E+00	4.220E-07	6.760E-07	7.495E+02	7.516E+02	2.100E+00	7.500E-09	3.243E+00	3.016E-01	7.620E-01	7.150E-08	8.910E-08	3.000E-09	
41	77	23	1	0.000E+00	0.000E+00	4.050E-07	4.630E-07	7.563E+02	7.578E+02	1.500E+00	7.300E-09	3.254E+00	3.020E-01	7.610E-01	6.890E-08	5.860E-08	2.900E-09	
42	83	23	1	0.000E+00	0.000E+00	4.030E-07	4.520E-07	7.607E+02	7.623E+02	1.600E+00	7.200E-09	3.264E+00	3.029E-01	7.620E-01	6.800E-08	5.630E-08	2.700E-09	
43	47	25	1	0.000E+00	0.000E+00	6.860E-07	5.710E-07	7.300E+02	7.358E+02	5.800E+00	7.900E-09	3.316E+00	3.007E-01	7.610E-01	1.183E-07	7.100E-08	2.700E-09	
44	47	27	1	0.000E+00	0.000E+00	6.220E-07	5.700E-07	7.278E+02	7.332E+02	5.400E+00	8.100E-09	3.291E+00	3.003E-01	7.620E-01	1.103E-07	7.070E-08	2.700E-09	
45	5	29	1	0.000E+00	0.000E+00	5.180E-07	4.560E-07	7.326E+02	7.364E+02	3.800E+00	6.900E-09	3.496E+00	3.004E-01	7.640E-01	9.400E-08	5.770E-08	2.300E-09	
46	11	29	1	0.000E+00	0.000E+00	4.510E-07	6.440E-07	7.583E+02	7.600E+02	1.700E+00	7.200E-09	3.402E+00	3.001E-01	7.630E-01	7.300E-08	8.200E-08	2.900E-09	
47	17	29	1	0.000E+00	0.000E+00	4.350E-07	4.740E-07	7.454E+02	7.508E+02	5.400E+00	7.400E-09	3.392E+00	3.014E-01	7.620E-01	7.840E-08	5.910E-08	2.900E-09	
48	23	29	1	0.000E+00	0.000E+00	4.620E-07	5.550E-07	7.324E+02	7.396E+02	7.200E+00	7.500E-09	3.350E+00	3.009E-01	7.620E-01	7.800E-08	7.020E-08	2.800E-09	
49	29	29	1	0.000E+00	0.000E+00	4.680E-07	6.830E-07	7.259E+02	7.346E+02	8.700E+00	7.500E-09	3.344E+00	3.009E-01	7.620E-01	8.180E-08	8.820E-08	2.800E-09	
50	35	29	1	0.000E+00	0.000E+00	4.840E-07	5.410E-07	7.270E+02	7.339E+02	6.900E+00	8.000E-09	3.314E+00	3.004E-01	7.620E-01	8.340E-08	7.140E-08	2.800E-09	
51	41	29	1	0.000E+00	0.000E+00	5.980E-07	5.610E-07	7.274E+02	7.328E+02	5.400E+00	8.300E-09	3.305E+00	2.996E-01	7.620E-01	9.450E-08	7.860E-08	2.800E-09	
52	47	29	1	0.000E+00	0.000E+00	5.120E-07	6.390E-07	7.269E+02	7.310E+02	4.100E+00	8.400E-09	3.288E+00	2.995E-01	7.620E-01	9.180E-08	7.830E-08	2.900E-09	
53	53	29	1	0.000E+00	0.000E+00	4.650E-07	5.600E-07	7.297E+02	7.330E+02	3.300E+00	8.300E-09	3.238E+00	2.999E-01	7.610E-01	8.020E-08	7.410E-08	3.000E-09	
54	59	29	1	0.000E+00	0.000E+00	4.710E-07	5.480E-07	7.289E+02	7.350E+02	6.100E+00	7.900E-09	3.258E+00	3.005E-01	7.620E-01	8.400E-08	7.230E-08	2.900E-09	
55	65	29	1	0.000E+00	0.000E+00	4.940E-07	6.710E-07	7.328E+02	7.389E+02	6.100E+00	7.700E-09	3.232E+00	3.005E-01	7.610E-01	8.870E-08	9.100E-08	2.800E-09	
56	71	29	1	0.000E+00	0.000E+00	4.490E-07	5.050E-07	7.385E+02	7.437E+02	5.200E+00	7.500E-09	3.244E+00	3.005E-01	7.610E-01	7.470E-08	6.430E-08	2.900E-09	
57	77	29	1	0.000E+00	0.000E+00	4.040E-07	5.410E-07	7.536E+02	7.551E+02	1.500E+00	7.200E-09	3.235E+00	2.997E-01	7.610E-01	6.960E-08	6.650E-08	3.000E-09	
58	83	29	1	0.000E+00	0.000E+00	5.060E-07	5.300E-07	7.594E+02	7.609E+02	1.500E+00	7.200E-09	3.259E+00	3.010E-01	7.610E-01	8.740E-08	6.420E-08	2.900E-09	
59	89	29	1	0.000E+00	0.000E+00	5.050E-07	4.380E-07	7.454E+02	7.486E+02	3.200E+00	7.000E-09	3.346E+00	2.990E-01	7.630E-01	8.330E-08	5.490E-08	2.700E-09	
60	47	31	1	0.000E+00	0.000E+00	4.900E-07	5.700E-07	7.259E+02	7.274E+02	1.500E+00	8.900E-09	3.314E+00	2.952E-01	7.630E-01	8.480E-08	7.670E-08	3.400E-09	
61	47	33	1	0.000E+00	0.000E+00	5.600E-07	6.830E-07	7.252E+02	7.267E+02	1.500E+00	8.800E-09	3.307E+00	2.950E-01	7.620E-01	9.760E-08	8.390E-08	3.100E-09	
62	5	35	1	0.000E+00	0.000E+00	5.270E-07	5.120E-07	7.538E+02	7.568E+02	3.000E+00	7.000E-09	3.526E+00	2.998E-01	7.640E-01	8.330E-08	6.310E-08	2.900E-09	
63	7	35	1	0.000E+00	0.000E+00	4.310E-07	4.810E-07	7.645E+02	7.661E+02	1.600E+00	7.100E-09	3.493E+00	2.997E-01	7.640E-01	7.420E-08	5.910E-08	2.900E-09	
64	9	35	1	0.000E+00	0.000E+00	6.100E-07	7.650E-07	7.620E+02	7.635E+02	1.500E+00	7.300E-09	3.452E+00	2.986E-01	7.630E-01	1.158E-07	1.117E-07	2.900E-09	
65	11	35	1	0.000E+00	1.000E-08	4.300E-07	5.090E-07	7.589E+02	7.605E+02	1.600E+00	7.200E-09	3.438E+00	2.983E-01	7.620E-01	7.300E-08	6.870E-08	2.900E-09	
66	13	35	1	0.000E+00	0.000E+00	4.700E-07	4.830E-07	7.566E+02	7.581E+02	1.500E+00	7.400E-09	3.429E+00	2.976E-01	7.620E-01	7.610E-08	6.280E-08	3.200E-09	
67	15	35	1	0.000E+00	1.000E-08	6.930E-07	7.650E-07	7.530E+02	7.553E+02	2.300E+00	7.500E-09	3.428E+00	2.976E-01	7.630E-01	1.259E-07	9.050E-08	3.100E-09	
68	17	35	1	0.000E+00	0.000E+00	6.880E-07	5.750E-07	7.457E+02	7.509E+02	5.200E+00	7.500E-09	3.425E+00	2.976E-01	7.630E-01	1.197E-07	7.420E-08	3.000E-09	
69	19	35	1	0.000E+00	0.000E+00	5.210E-07	6.240E-07	7.413E+02	7.476E+02	6.300E+00	7.500E-09	3.423E+00	2.980E-01	7.640E-01	8.810E-08	9.080E-08	2.900E-09	
70	21	35	1	0.000E+00	0.000E+00	6.270E-07	5.070E-07	7.379E+02	7.446E+02	6.700E+00	7.500E-09	3.393E+00	2.980E-01	7.620E-01	1.099E-07	6.510E-08	3.000E-09	
71	23	35	1	0.000E+00	0.000E+00	4.580E-07	5.110E-07	7.357E+02	7.421E+02	6.400E+00	7.600E-09	3.384E+00	2.975E-01	7.620E-01	8.070E-08	6.470E-08	2.800E-09	
72	25	35	1	0.000E+00	0.000E+00	6.740E-07	6.480E-07	7.355E+02	7.415E+02	6.000E+00	7.500E-09	3.386E+00	2.966E-01	7.620E-01	1.228E-07	8.650E-08	3.000E-09	
73	27	35	1	0.000E+00	0.000E+00	4.630E-07	1.161E-06	7.347E+02	7.404E+02	5.700E+00	7.500E-09	3.379E+00	2.969E-01	7.630E-01	8.270E-08	1.996E-07	3.000E-09	
74	29	35	1	0.000E+00	0.000E+00	4.660E-07	5.290E-07	7.328E+02	7.387E+02	5.900E+00	7.700E-09	3.377E+00	2.969E-01	7.620E-01	8.050E-08	7.040E-08	2.800E-09	
75	31	35	1	0.000E+00	0.000E+00	4.760E-07	6.730E-07	7.331E+02	7.377E+02	4.600E+00	7.800E-09	3.361E+00	2.967E-01	7.620E-01	8.450E-08	9.270E-08	2.700E-09	
76	33	35	1	0.000E+00	0.000E+00	4.680E-07	5.590E-07	7.314E+02	7.359E+02	4.500E+00	7.900E-09	3.359E+00	2.968E-01	7.630E-01	8.300E-08	7.330E-08	2.800E-09	
77	35	35	1	0.000E+00	0.000E+00	4.940E-07	5.770E-07	7.306E+02	7.343E+02	3.700E+00	8.300E-09	3.352E+00	2.964E-01	7.620E-01	8.810E-08	7.760E-08	3.000E-09	
78	37	35	1	0.000E+00	0.000E+00	5.520E-07	5.670E-07	7.290E+02	7.327E+02	3.700E+00	8.200E-09	3.346E+00	2.961E-01	7.620E-01	1.003E-07	7.560E-08	2.800E-09	
79	39	35	1	0.000E+00	0.000E+00	7.070E-07	5.300E-07	7.272E+02	7.309E+02	3.700E+00	8.200E-09	3.339E+00	2.965E-01	7.620E-01	1.144E-07	7.110E-08	2.800E-09	
80	41	35	1	0.000E+00	0.000E+00	4.860E-07	5.620E-07	7.261E+02	7.293E+02	3.200E+00	8.400E-09	3.333E+00	2.964E-01	7.620E-01	8.470E-08	7.430E-08	2.900E-09	
81	43	35	1	0.000E+00	0.000E+00	5.050E-07	6.510E-07	7.255E+02	7.282E+02	2.700E+00	8.500E-09	3.312E+00	2.960E-01	7.610E-01	8.560E-08	9.680E-08	2.900E-09	
82	45	35	1	0.000E+00	0.000E+00	5.000E-07	6.910E-07	7.254E+02	7.273E+02	1.900E+00	8.600E-09	3.297E+00	2.953E-01	7.620E-01	8.690E-08	8.540E-08	3.000E-09	
83	47	35	1	0.000E+00	0.000E+00	5.280E-07	7.470E-07	7.256E+02	7.270E+02	1.400E+00	8.700E-09	3.297E+00	2.947E-01	7.610E-01	9.210E-08	9.600E-08	3.200E-09	
84	49	35	1	0.000E+00	0.000E+00	4.870E-07	7.710E-07	7.253E+02	7.280E+02	2.700E+00	8.800E-09	3.292E+00	2.961E-01	7.620E-01	8.640E-08	1.296E-07	3.000E-09	
85	51	35	1	0.000E+00	0.000E+00	5.250E-07	5.700E-07	7.250E+02	7.287E+02	3.700E+00	8.600E-09	3.296E+00	2.969E-01	7.620E-01	8.870E-08	7.910E-08	2.900E-09	
86	53	35	1	0.000E+00	0.000E+00	4.780E-07	5.790E-07	7.264E+02	7.294E+02	3.000E+00	8.500E-09	3.279E+00	2.974E-01	7.620E-01	8.470E-08	7.690E-08	2.900E-09	
87	55	35	1	0.000E+00	0.000E+00	5.510E-07	8.560E-07	7.275E+02	7.310E+02	3.500E+00	8.300E-09	3.274E+00	2.977E-01	7.620E-01	9.040E-08	1.341E-07	2.800E-09	
88	57	35	1	0.000E+00	0.000E+00	6.620E-07	5.460E-07	7.293E+02	7.328E+02	3.500E+00	9.800E-09	3.268E+00	2.976E-01	7.620E-01	1.023E-07	7.400E-08	3.500E-09	
89	59	35	1	0.000E+00	1.000E-08	5.210E-07	5.740E-07	7.300E+02	7.346E+02	4.600E+00	8.300E-09	3.267E+00	2.979E-01	7.620E-01	9.110E-08	8.280E-08	2.900E-09	
90	61	35	1	0.000E+00	1.000E-08	4.820E-07	6.670E-07	7.305E+02	7.358E+02	5.300E+00	8.300E-09	3.268E+00	2.982E-01	7.620E-01	8.420E-08	9.640E-08	2.800E-09	
91	63	35	1	0.000E+00	0.000E+00	4.760E-07	9.580E-07	7.322E+02	7.375E+02	5.300E+00	8.000E-09	3.269E+00	2.978E-01	7.620E-01	8.340E-08	1.302E-07	2.900E-09	
92	65	35	1	0.000E+00	0.000E+00	5.130E-07	5.120E-07	7.335E+02	7.387E+02	5.200E+00	7.900E-09	3.250E+00	2.986E-01	7.610E-01	8.360E-08	6.790E-08	3.100E-09	
93	67	35	1	0.000E+00	0.000E+00	4.760E-07	5.140E-07	7.346E+02	7.402E+02	5.600E+00	7.800E-09	3.247E+00	2.979E-01	7.620E-01	9.000E-08	6.710E-08	2.900E-09	
94	69	35	1	0.000E+00	0.000E+00	4.960E-07	5.870E-07	7.379E+02	7.423E+02	4.400E+00	7.800E-09	3.247E+00	2.983E-01	7.610E-01	8.300E-08	8.440E-08	3.200E-09	
95	71	35	1	0.000E+00	0.000E+00	4.650E-07	4.980E-07	7.412E+02	7.451E+02	3.900E+00	7.800E-09	3.250E+00	2.976E-01	7.620E-01	7.860E-08	6.560E-08	3.300E-09	
96	73	35	1	0.000E+00	0.000E+00	4.870E-07	5.270E-07	7.436E+02	7.473E+02	3.700E+00	7.700E-09	3.257E+00	2.976E-01	7.620E-01	9.000E-08	6.640E-08	3.200E-09	
97	75	35	1	0.000E+00	0.000E+00	4.500E-07	4.890E-07	7.488E+02	7.505E+02	1.700E+00	7.600E-09	3.253E+00	2.980E-01	7.610E-01	7.960E-08	6.210E-08	3.200E-09	
98	77	35	1	0.000E+00	0.000E+00	4.130E-07	4.820E-07	7.523E+02	7.539E+02	1.600E+00	7.500E-09	3.253E+00	2.976E-01	7.610E-01	7.170E-08	6.170E-08	3.200E-09	
99	79	35	1	0.000E+00	1.000E-08	4.100E-07	4.720E-07	7.554E+02	7.568E+02	1.400E+00	7.400E-09	3.253E+00	2.971E-01	7.620E-01	7.000E-08	6.120E-08	3.100E-09	
100	81	35	1	0.000E+00	1.000E-08	4.370E-07	4.730E-07	7.576E+02	7.591E+02	1.500E+00	7.400E-09	3.254E+00	2.975E-01	7.620E-01	7.290E-08	5.920E-08	3.000E-09	
101	83	35	1	0.000E+00	0.000E+00	4.250E-07	6.650E-07	7.593E+02	7.608E+02	1.500E+00	7.400E-09	3.258E+00	2.979E-01	7.620E-01	7.330E-08	8.920E-08	3.100E-09	
102	85	35	1	0.000E+00	0.000E+00	5.600E-07	4.520E-07	7.621E+02	7.636E+02	1.500E+00	7.300E-09	3.279E+00	2.991E-01	7.620E-01	8.800E-08	5.590E-08	2.800E-09	
103	87	35	1	0.000E+00	0.000E+00	6.350E-07	4.650E-07	7.652E+02	7.667E+02	1.500E+00	7.100E-09	3.303E+00	3.000E-01	7.620E-01	1.004E-07	5.540E-08	2.800E-09	
104	89	35	1	0.000E+00	0.000E+00	4.470E-07	4.760E-07	7.603E+02	7.633E+02	3.000E+00	7.000E-09	3.351E+00	3.007E-01	7.640E-01	7.000E-08	5.880E-08	2.800E-09	
105	91	35	6	0.000E+00	1.000E-08	3.800E-07	4.950E-07	6.351E+02										
106	47	37	1	0.000E+00	0.000E+00	5.120E-07	6.100E-07	7.264E+02	7.287E+02	2.300E+00	8.600E-09	3.279E+00	2.958E-01	7.620E-01	8.950E-08	8.060E-08	3.300E-09	
107	47	39	1	0.000E+00	0.000E+00	6.040E-07	5.450E-07	7.279E+02	7.311E+02	3.200E+00	8.300E-09	3.271E+00	2.963E-01	7.620E-01	9.870E-08	7.400E-08	3.300E-09	
108	5	41	1	0.000E+00	0.000E+00	4.410E-07	5.530E-07	7.477E+02	7.518E+02	4.100E+00	7.100E-09	3.589E+00	2.964E-01	7.660E-01	7.550E-08	7.150E-08	2.900E-09	
109	11	41	1	0.000E+00	0.000E+00	4.710E-07	7.180E-07	7.593E+02	7.608E+02	1.500E+00	7.700E-09	3.461E+00	2.944E-01	7.630E-01	7.960E-08	1.166E-07	3.200E-09	
110	17	41	1	0.000E+00	0.000E+00	5.100E-07	4.980E-07	7.535E+02	7.552E+02	1.700E+00	7.500E-09	3.437E+00	2.949E-01	7.640E-01	8.260E-08	6.390E-08	3.200E-09	
111	23	41	1	0.000E+00	0.000E+00	4.620E-07	5.270E-07	7.435E+02	7.474E+02	3.900E+00	7.500E-09	3.406E+00	2.944E-01	7.620E-01	7.930E-08	6.730E-08	3.200E-09	
112	29	41	1	0.000E+00	1.000E-08	5.500E-07	5.040E-07	7.398E+02	7.432E+02	3.400E+00	7.800E-09	3.387E+00	2.941E-01	7.630E-01	8.630E-08	6.560E-08	3.200E-09	
113	35	41	1	0.000E+00	0.000E+00	5.380E-07	5.380E-07	7.363E+02	7.388E+02	2.500E+00	8.000E-09	3.361E+00	2.941E-01	7.620E-01	9.180E-08	7.000E-08	3.300E-09	
114	41	41	1	0.000E+00	0.000E+00	5.310E-07	7.570E-07	7.330E+02	7.350E+02	2.000E+00	8.400E-09	3.338E+00	2.943E-01	7.620E-01	9.230E-08	1.173E-07	3.400E-09	
115	47	41	1	0.000E+00	0.000E+00	5.370E-07	6.120E-07	7.308E+02	7.330E+02	2.200E+00	8.400E-09	3.309E+00	2.943E-01	7.620E-01	1.008E-07	8.340E-08	3.500E-09	
116	53	41	1	0.000E+00	0.000E+00	5.030E-07	5.720E-07	7.335E+02	7.354E+02	1.900E+00	8.600E-09	3.288E+00	2.947E-01	7.620E-01	8.830E-08	7.760E-08	3.400E-09	
117	59	41	1	0.000E+00	0.000E+00	4.890E-07	5.860E-07	7.379E+02	7.405E+02	2.600E+00	8.300E-09	3.265E+00	2.958E-01	7.620E-01	8.710E-08	7.680E-08	3.400E-09	
118	65	41	1	1.000E-03	0.000E+00	4.870E-07	5.390E-07	7.428E+02	7.455E+02	2.700E+00	7.900E-09	3.262E+00	2.957E-01	7.620E-01	8.460E-08	7.130E-08	3.200E-09	
119	71	41	1	0.000E+00	0.000E+00	5.020E-07	6.290E-07	7.478E+02	7.497E+02	1.900E+00	7.900E-09	3.249E+00	2.954E-01	7.620E-01	8.830E-08	8.450E-08	3.300E-09	
120	77	41	1	0.000E+00	0.000E+00	4.340E-07	6.920E-07	7.532E+02	7.550E+02	1.800E+00	7.600E-09	3.267E+00	2.943E-01	7.620E-01	7.650E-08	1.026E-07	3.400E-09	
121	83	41	1	0.000E+00	0.000E+00	5.010E-07	4.330E-07	7.541E+02	7.561E+02	2.000E+00	8.000E-09	3.282E+00	2.941E-01	7.630E-01	9.460E-08	5.500E-08	3.600E-09	
122	89	41	1	0.000E+00	0.000E+00	3.930E-07	4.470E-07	7.533E+02	7.561E+02	2.800E+00	7.600E-09	3.403E+00	2.941E-01	7.650E-01	6.910E-08	5.620E-08	3.300E-09	
123	47	43	1	0.000E+00	0.000E+00	5.120E-07	5.780E-07	7.349E+02	7.374E+02	2.500E+00	8.000E-09	3.303E+00	2.952E-01	7.620E-01	8.630E-08	7.590E-08	3.200E-09	
124	47	45	1	0.000E+00	0.000E+00	4.690E-07	5.280E-07	7.388E+02	7.417E+02	2.900E+00	7.900E-09	3.308E+00	2.953E-01	7.630E-01	8.150E-08	6.980E-08	3.200E-09	
125	11	47	1	0.000E+00	0.000E+00	4.560E-07	4.970E-07	7.652E+02	7.668E+02	1.600E+00	7.700E-09	3.434E+00	2.965E-01	7.630E-01	7.600E-08	6.300E-08	3.200E-09	
