Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	22
Date	2025/03/03
Time	03:02:14

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
12	59	11	1	0.000E+00	0.000E+00	3.790E-07	4.550E-07	7.522E+02	7.549E+02	2.700E+00	7.100E-09	3.295E+00	3.114E-01	7.630E-01	6.620E-08	5.410E-08	2.200E-09	
13	65	11	1	0.000E+00	0.000E+00	4.370E-07	9.450E-07	7.531E+02	7.560E+02	2.900E+00	6.900E-09	3.289E+00	3.125E-01	7.620E-01	7.190E-08	1.198E-07	2.100E-09	
14	71	11	1	0.000E+00	0.000E+00	4.000E-07	6.260E-07	7.378E+02	7.424E+02	4.600E+00	6.800E-09	3.309E+00	3.152E-01	7.630E-01	7.270E-08	7.430E-08	2.200E-09	
15	47	13	1	0.000E+00	0.000E+00	4.800E-07	5.070E-07	7.474E+02	7.519E+02	4.500E+00	7.200E-09	3.309E+00	3.098E-01	7.620E-01	8.450E-08	6.560E-08	2.300E-09	
16	47	15	1	0.000E+00	1.000E-08	4.310E-07	5.050E-07	7.436E+02	7.483E+02	4.700E+00	7.400E-09	3.323E+00	3.076E-01	7.630E-01	7.420E-08	6.090E-08	2.500E-09	
17	17	17	1	0.000E+00	0.000E+00	3.780E-07	4.630E-07	7.569E+02	7.598E+02	2.900E+00	6.900E-09	3.442E+00	3.061E-01	7.630E-01	6.600E-08	5.990E-08	2.400E-09	
18	23	17	1	0.000E+00	0.000E+00	4.900E-07	7.800E-07	7.570E+02	7.587E+02	1.700E+00	7.100E-09	3.395E+00	3.050E-01	7.620E-01	8.320E-08	9.580E-08	2.300E-09	
19	29	17	1	0.000E+00	0.000E+00	3.990E-07	4.940E-07	7.504E+02	7.535E+02	3.100E+00	7.200E-09	3.369E+00	3.052E-01	7.620E-01	6.870E-08	5.910E-08	2.500E-09	
20	35	17	1	0.000E+00	0.000E+00	4.270E-07	6.700E-07	7.436E+02	7.481E+02	4.500E+00	7.300E-09	3.340E+00	3.061E-01	7.620E-01	7.300E-08	9.260E-08	2.300E-09	
21	41	17	1	0.000E+00	0.000E+00	4.240E-07	6.080E-07	7.391E+02	7.452E+02	6.100E+00	7.500E-09	3.346E+00	3.069E-01	7.630E-01	7.410E-08	7.930E-08	2.500E-09	
22	47	17	1	0.000E+00	0.000E+00	4.200E-07	6.000E-07	7.363E+02	7.419E+02	5.600E+00	7.500E-09	3.322E+00	3.083E-01	7.620E-01	7.420E-08	7.120E-08	2.600E-09	
23	53	17	1	0.000E+00	0.000E+00	4.950E-07	5.780E-07	7.399E+02	7.450E+02	5.100E+00	7.400E-09	3.300E+00	3.076E-01	7.620E-01	8.590E-08	7.390E-08	2.500E-09	
24	59	17	1	0.000E+00	0.000E+00	4.550E-07	7.330E-07	7.386E+02	7.431E+02	4.500E+00	7.300E-09	3.287E+00	3.078E-01	7.620E-01	8.220E-08	8.090E-08	2.500E-09	
25	65	17	1	0.000E+00	0.000E+00	3.910E-07	5.880E-07	7.461E+02	7.500E+02	3.900E+00	7.100E-09	3.270E+00	3.080E-01	7.620E-01	6.920E-08	7.450E-08	2.300E-09	
26	71	17	1	0.000E+00	0.000E+00	5.180E-07	5.380E-07	7.478E+02	7.512E+02	3.400E+00	7.000E-09	3.270E+00	3.102E-01	7.620E-01	8.520E-08	5.930E-08	2.200E-09	
27	77	17	1	0.000E+00	0.000E+00	3.570E-07	7.040E-07	7.485E+02	7.525E+02	4.000E+00	6.800E-09	3.283E+00	3.123E-01	7.620E-01	6.400E-08	8.510E-08	2.200E-09	
28	47	19	1	0.000E+00	0.000E+00	4.510E-07	6.660E-07	7.308E+02	7.365E+02	5.700E+00	7.500E-09	3.308E+00	3.067E-01	7.620E-01	7.760E-08	1.097E-07	2.500E-09	
29	47	21	1	0.000E+00	0.000E+00	4.260E-07	8.490E-07	7.309E+02	7.354E+02	4.500E+00	7.600E-09	3.320E+00	3.042E-01	7.630E-01	7.440E-08	1.766E-07	2.500E-09	
30	11	23	1	0.000E+00	0.000E+00	3.860E-07	4.220E-07	7.537E+02	7.555E+02	1.800E+00	6.900E-09	3.480E+00	2.997E-01	7.630E-01	6.450E-08	5.040E-08	2.400E-09	
31	17	23	1	0.000E+00	0.000E+00	3.900E-07	4.790E-07	7.514E+02	7.534E+02	2.000E+00	7.200E-09	3.422E+00	3.001E-01	7.630E-01	6.700E-08	5.680E-08	2.500E-09	
32	23	23	1	0.000E+00	0.000E+00	4.190E-07	5.000E-07	7.426E+02	7.463E+02	3.700E+00	7.400E-09	3.385E+00	3.018E-01	7.620E-01	7.250E-08	5.980E-08	2.600E-09	
33	29	23	1	0.000E+00	0.000E+00	5.570E-07	6.050E-07	7.327E+02	7.375E+02	4.800E+00	7.600E-09	3.369E+00	3.025E-01	7.630E-01	8.140E-08	9.540E-08	2.700E-09	
34	35	23	1	0.000E+00	0.000E+00	5.320E-07	5.150E-07	7.284E+02	7.339E+02	5.500E+00	7.500E-09	3.351E+00	3.041E-01	7.620E-01	9.820E-08	6.400E-08	2.600E-09	
35	41	23	1	0.000E+00	0.000E+00	7.580E-07	5.010E-07	7.271E+02	7.327E+02	5.600E+00	7.700E-09	3.342E+00	3.044E-01	7.630E-01	1.223E-07	6.490E-08	2.500E-09	
36	47	23	1	0.000E+00	0.000E+00	4.690E-07	5.510E-07	7.279E+02	7.329E+02	5.000E+00	7.900E-09	3.308E+00	3.038E-01	7.620E-01	8.100E-08	6.730E-08	2.500E-09	
37	53	23	1	0.000E+00	0.000E+00	4.470E-07	5.300E-07	7.280E+02	7.336E+02	5.600E+00	7.800E-09	3.312E+00	3.053E-01	7.630E-01	7.860E-08	6.810E-08	2.500E-09	
38	59	23	1	0.000E+00	0.000E+00	4.560E-07	5.700E-07	7.290E+02	7.329E+02	3.900E+00	7.700E-09	3.269E+00	3.050E-01	7.620E-01	7.880E-08	8.110E-08	2.500E-09	
39	65	23	1	0.000E+00	0.000E+00	4.490E-07	5.100E-07	7.321E+02	7.374E+02	5.300E+00	7.400E-09	3.279E+00	3.052E-01	7.630E-01	7.430E-08	6.390E-08	2.400E-09	
40	71	23	1	0.000E+00	0.000E+00	4.160E-07	6.900E-07	7.399E+02	7.436E+02	3.700E+00	7.400E-09	3.244E+00	3.054E-01	7.620E-01	7.250E-08	8.810E-08	2.500E-09	
41	77	23	1	0.000E+00	0.000E+00	3.960E-07	4.880E-07	7.480E+02	7.503E+02	2.300E+00	7.100E-09	3.267E+00	3.062E-01	7.620E-01	6.890E-08	5.760E-08	2.400E-09	
42	83	23	1	0.000E+00	0.000E+00	4.530E-07	4.450E-07	7.534E+02	7.556E+02	2.200E+00	6.900E-09	3.267E+00	3.066E-01	7.630E-01	7.520E-08	5.340E-08	2.100E-09	
43	47	25	1	0.000E+00	0.000E+00	9.540E-07	5.090E-07	7.282E+02	7.323E+02	4.100E+00	7.800E-09	3.312E+00	3.033E-01	7.620E-01	1.867E-07	6.530E-08	2.600E-09	
44	47	27	1	0.000E+00	1.000E-08	5.080E-07	5.500E-07	7.273E+02	7.313E+02	4.000E+00	8.100E-09	3.304E+00	3.033E-01	7.610E-01	8.210E-08	7.130E-08	2.700E-09	
45	5	29	1	0.000E+00	0.000E+00	3.740E-07	5.630E-07	7.359E+02	7.399E+02	4.000E+00	7.100E-09	3.507E+00	2.944E-01	7.640E-01	6.540E-08	7.970E-08	2.800E-09	
46	11	29	1	0.000E+00	0.000E+00	6.660E-07	4.670E-07	7.450E+02	7.476E+02	2.600E+00	7.500E-09	3.429E+00	2.957E-01	7.630E-01	1.266E-07	5.490E-08	2.900E-09	
47	17	29	1	0.000E+00	0.000E+00	4.140E-07	5.790E-07	7.477E+02	7.496E+02	1.900E+00	7.200E-09	3.408E+00	2.996E-01	7.620E-01	6.960E-08	8.010E-08	2.700E-09	
48	23	29	1	0.000E+00	0.000E+00	4.290E-07	5.140E-07	7.339E+02	7.385E+02	4.600E+00	7.500E-09	3.368E+00	3.007E-01	7.620E-01	7.460E-08	6.310E-08	2.600E-09	
49	29	29	1	0.000E+00	0.000E+00	4.510E-07	5.110E-07	7.258E+02	7.320E+02	6.200E+00	7.700E-09	3.359E+00	3.024E-01	7.620E-01	7.740E-08	6.370E-08	2.600E-09	
50	35	29	1	0.000E+00	2.000E-08	4.850E-07	5.410E-07	7.265E+02	7.312E+02	4.700E+00	8.000E-09	3.330E+00	3.025E-01	7.620E-01	8.210E-08	7.020E-08	2.700E-09	
51	41	29	1	0.000E+00	0.000E+00	5.060E-07	7.110E-07	7.279E+02	7.319E+02	4.000E+00	8.300E-09	3.311E+00	3.032E-01	7.620E-01	8.450E-08	8.580E-08	2.900E-09	
52	47	29	1	0.000E+00	0.000E+00	4.760E-07	5.520E-07	7.283E+02	7.304E+02	2.100E+00	8.500E-09	3.287E+00	3.024E-01	7.620E-01	8.620E-08	7.230E-08	2.900E-09	
53	53	29	1	0.000E+00	0.000E+00	5.650E-07	5.840E-07	7.292E+02	7.315E+02	2.300E+00	8.400E-09	3.256E+00	3.027E-01	7.620E-01	9.310E-08	7.210E-08	2.900E-09	
54	59	29	1	0.000E+00	0.000E+00	4.820E-07	5.560E-07	7.260E+02	7.300E+02	4.000E+00	8.000E-09	3.260E+00	3.041E-01	7.620E-01	8.340E-08	7.190E-08	2.800E-09	
55	65	29	1	0.000E+00	1.000E-08	4.360E-07	6.230E-07	7.271E+02	7.330E+02	5.900E+00	7.700E-09	3.245E+00	3.044E-01	7.620E-01	7.740E-08	8.330E-08	2.600E-09	
56	71	29	1	0.000E+00	0.000E+00	4.380E-07	5.160E-07	7.312E+02	7.363E+02	5.100E+00	7.400E-09	3.260E+00	3.041E-01	7.620E-01	7.460E-08	6.560E-08	2.700E-09	
57	77	29	1	0.000E+00	1.000E-08	3.820E-07	4.670E-07	7.449E+02	7.480E+02	3.100E+00	7.200E-09	3.248E+00	3.038E-01	7.620E-01	6.770E-08	5.510E-08	2.500E-09	
58	83	29	1	0.000E+00	0.000E+00	3.740E-07	4.460E-07	7.529E+02	7.545E+02	1.600E+00	6.900E-09	3.281E+00	3.039E-01	7.620E-01	6.400E-08	5.330E-08	2.300E-09	
59	89	29	1	0.000E+00	0.000E+00	3.820E-07	4.370E-07	7.284E+02	7.320E+02	3.600E+00	6.800E-09	3.348E+00	3.040E-01	7.640E-01	6.480E-08	5.300E-08	2.800E-09	
60	47	31	1	0.000E+00	0.000E+00	4.780E-07	6.140E-07	7.256E+02	7.271E+02	1.500E+00	8.900E-09	3.304E+00	2.992E-01	7.630E-01	8.440E-08	7.830E-08	3.100E-09	
61	47	33	1	0.000E+00	1.000E-08	5.480E-07	6.100E-07	7.259E+02	7.274E+02	1.500E+00	9.000E-09	3.299E+00	2.995E-01	7.630E-01	1.004E-07	8.230E-08	3.200E-09	
62	5	35	1	0.000E+00	0.000E+00	8.410E-07	6.050E-07	7.524E+02	7.555E+02	3.100E+00	6.900E-09	3.531E+00	2.951E-01	7.640E-01	1.118E-07	7.000E-08	3.000E-09	
63	7	35	1	0.000E+00	0.000E+00	1.283E-06	6.900E-07	7.556E+02	7.571E+02	1.500E+00	7.200E-09	3.502E+00	2.955E-01	7.640E-01	1.981E-07	9.780E-08	3.000E-09	
64	9	35	1	0.000E+00	0.000E+00	4.050E-07	4.790E-07	7.507E+02	7.524E+02	1.700E+00	7.300E-09	3.469E+00	2.947E-01	7.620E-01	6.850E-08	5.680E-08	3.000E-09	
65	11	35	1	0.000E+00	1.000E-08	4.120E-07	4.530E-07	7.491E+02	7.509E+02	1.800E+00	7.400E-09	3.455E+00	2.949E-01	7.620E-01	7.030E-08	5.540E-08	3.200E-09	
66	13	35	1	0.000E+00	0.000E+00	4.450E-07	5.320E-07	7.480E+02	7.500E+02	2.000E+00	7.600E-09	3.441E+00	2.950E-01	7.630E-01	7.620E-08	6.630E-08	3.200E-09	
67	15	35	1	0.000E+00	0.000E+00	4.600E-07	5.220E-07	7.481E+02	7.500E+02	1.900E+00	7.700E-09	3.439E+00	2.957E-01	7.630E-01	7.650E-08	6.340E-08	3.200E-09	
68	17	35	1	0.000E+00	0.000E+00	5.370E-07	4.820E-07	7.466E+02	7.482E+02	1.600E+00	7.600E-09	3.431E+00	2.967E-01	7.630E-01	9.410E-08	6.070E-08	2.800E-09	
69	19	35	1	0.000E+00	0.000E+00	4.650E-07	5.270E-07	7.424E+02	7.454E+02	3.000E+00	7.500E-09	3.426E+00	2.974E-01	7.630E-01	8.000E-08	6.690E-08	2.600E-09	
70	21	35	1	0.000E+00	1.000E-08	5.080E-07	5.510E-07	7.379E+02	7.419E+02	4.000E+00	7.800E-09	3.402E+00	2.978E-01	7.620E-01	8.900E-08	7.430E-08	2.700E-09	
71	23	35	1	0.000E+00	0.000E+00	4.680E-07	5.400E-07	7.344E+02	7.385E+02	4.100E+00	7.700E-09	3.392E+00	2.984E-01	7.620E-01	8.220E-08	6.910E-08	2.900E-09	
72	25	35	1	0.000E+00	0.000E+00	4.620E-07	5.420E-07	7.326E+02	7.371E+02	4.500E+00	7.700E-09	3.388E+00	2.982E-01	7.620E-01	8.080E-08	7.210E-08	2.900E-09	
73	27	35	1	0.000E+00	0.000E+00	4.880E-07	6.760E-07	7.311E+02	7.353E+02	4.200E+00	7.700E-09	3.388E+00	2.988E-01	7.630E-01	8.380E-08	8.960E-08	2.700E-09	
74	29	35	1	0.000E+00	0.000E+00	5.220E-07	5.580E-07	7.293E+02	7.339E+02	4.600E+00	8.000E-09	3.387E+00	2.995E-01	7.620E-01	9.290E-08	7.080E-08	2.800E-09	
75	31	35	1	0.000E+00	0.000E+00	4.760E-07	5.610E-07	7.305E+02	7.348E+02	4.300E+00	8.100E-09	3.371E+00	2.990E-01	7.630E-01	8.270E-08	7.120E-08	2.800E-09	
76	33	35	1	0.000E+00	0.000E+00	4.710E-07	5.550E-07	7.293E+02	7.331E+02	3.800E+00	8.200E-09	3.359E+00	2.993E-01	7.630E-01	8.290E-08	7.090E-08	2.900E-09	
77	35	35	1	0.000E+00	0.000E+00	6.600E-07	5.670E-07	7.301E+02	7.331E+02	3.000E+00	8.200E-09	3.347E+00	2.994E-01	7.630E-01	1.262E-07	7.500E-08	2.800E-09	
78	37	35	1	0.000E+00	0.000E+00	5.100E-07	5.790E-07	7.300E+02	7.321E+02	2.100E+00	8.300E-09	3.338E+00	2.994E-01	7.630E-01	8.970E-08	7.860E-08	2.700E-09	
79	39	35	1	0.000E+00	0.000E+00	5.410E-07	6.120E-07	7.294E+02	7.311E+02	1.700E+00	8.500E-09	3.336E+00	2.994E-01	7.630E-01	9.770E-08	8.820E-08	2.900E-09	
80	41	35	1	0.000E+00	0.000E+00	5.030E-07	6.050E-07	7.284E+02	7.299E+02	1.500E+00	8.600E-09	3.330E+00	3.003E-01	7.630E-01	8.770E-08	7.860E-08	2.900E-09	
81	43	35	1	0.000E+00	0.000E+00	8.340E-07	6.150E-07	7.274E+02	7.289E+02	1.500E+00	8.800E-09	3.306E+00	3.000E-01	7.620E-01	1.506E-07	8.000E-08	2.900E-09	
82	45	35	1	0.000E+00	0.000E+00	4.980E-07	5.920E-07	7.261E+02	7.278E+02	1.700E+00	8.900E-09	3.294E+00	2.996E-01	7.620E-01	8.670E-08	7.660E-08	3.000E-09	
83	47	35	1	0.000E+00	0.000E+00	4.940E-07	8.620E-07	7.257E+02	7.271E+02	1.400E+00	9.000E-09	3.294E+00	2.984E-01	7.620E-01	8.750E-08	1.306E-07	3.200E-09	
84	49	35	1	0.000E+00	0.000E+00	5.440E-07	1.027E-06	7.270E+02	7.284E+02	1.400E+00	9.000E-09	3.289E+00	2.996E-01	7.620E-01	9.540E-08	1.488E-07	3.000E-09	
85	51	35	1	0.000E+00	0.000E+00	5.380E-07	6.840E-07	7.281E+02	7.296E+02	1.500E+00	8.700E-09	3.288E+00	3.008E-01	7.620E-01	9.580E-08	1.011E-07	2.900E-09	
86	53	35	1	0.000E+00	0.000E+00	5.020E-07	5.650E-07	7.281E+02	7.297E+02	1.600E+00	8.700E-09	3.273E+00	3.010E-01	7.620E-01	8.810E-08	7.670E-08	2.900E-09	
87	55	35	1	0.000E+00	1.000E-08	5.260E-07	8.950E-07	7.291E+02	7.311E+02	2.000E+00	8.600E-09	3.273E+00	3.013E-01	7.620E-01	9.300E-08	1.300E-07	3.000E-09	
88	57	35	1	0.000E+00	0.000E+00	5.390E-07	6.120E-07	7.292E+02	7.322E+02	3.000E+00	8.600E-09	3.270E+00	3.020E-01	7.620E-01	9.150E-08	8.300E-08	3.100E-09	
89	59	35	1	0.000E+00	0.000E+00	6.900E-07	6.020E-07	7.286E+02	7.323E+02	3.700E+00	8.300E-09	3.268E+00	3.021E-01	7.620E-01	1.309E-07	7.960E-08	2.900E-09	
90	61	35	1	0.000E+00	0.000E+00	5.550E-07	8.320E-07	7.272E+02	7.317E+02	4.500E+00	8.200E-09	3.268E+00	3.028E-01	7.620E-01	9.160E-08	1.011E-07	2.900E-09	
91	63	35	1	0.000E+00	0.000E+00	5.080E-07	6.100E-07	7.278E+02	7.335E+02	5.700E+00	8.000E-09	3.269E+00	3.030E-01	7.620E-01	8.940E-08	7.680E-08	2.900E-09	
92	65	35	1	0.000E+00	0.000E+00	4.810E-07	6.050E-07	7.267E+02	7.327E+02	6.000E+00	8.000E-09	3.258E+00	3.035E-01	7.630E-01	8.250E-08	8.500E-08	2.800E-09	
93	67	35	1	0.000E+00	0.000E+00	5.250E-07	6.140E-07	7.278E+02	7.330E+02	5.200E+00	7.800E-09	3.258E+00	3.033E-01	7.620E-01	9.430E-08	7.490E-08	2.800E-09	
94	69	35	1	0.000E+00	1.000E-08	4.760E-07	6.440E-07	7.293E+02	7.346E+02	5.300E+00	7.900E-09	3.261E+00	3.029E-01	7.620E-01	8.390E-08	8.690E-08	2.800E-09	
95	71	35	1	0.000E+00	0.000E+00	4.770E-07	6.330E-07	7.317E+02	7.364E+02	4.700E+00	7.800E-09	3.260E+00	3.030E-01	7.620E-01	8.180E-08	7.220E-08	2.800E-09	
96	73	35	1	0.000E+00	0.000E+00	4.430E-07	6.960E-07	7.345E+02	7.391E+02	4.600E+00	7.700E-09	3.271E+00	3.028E-01	7.620E-01	7.560E-08	8.970E-08	2.900E-09	
97	75	35	1	0.000E+00	0.000E+00	4.910E-07	5.440E-07	7.397E+02	7.445E+02	4.800E+00	7.500E-09	3.272E+00	3.028E-01	7.620E-01	8.290E-08	6.740E-08	2.500E-09	
98	77	35	1	0.000E+00	1.000E-08	4.360E-07	5.570E-07	7.439E+02	7.470E+02	3.100E+00	7.400E-09	3.274E+00	3.023E-01	7.620E-01	7.470E-08	6.880E-08	2.500E-09	
99	79	35	1	0.000E+00	0.000E+00	4.280E-07	5.380E-07	7.496E+02	7.512E+02	1.600E+00	7.300E-09	3.273E+00	3.015E-01	7.630E-01	7.380E-08	6.510E-08	2.500E-09	
100	81	35	1	0.000E+00	0.000E+00	4.110E-07	7.180E-07	7.519E+02	7.535E+02	1.600E+00	7.500E-09	3.273E+00	3.012E-01	7.620E-01	7.200E-08	8.750E-08	3.000E-09	
101	83	35	1	0.000E+00	0.000E+00	4.080E-07	4.800E-07	7.537E+02	7.552E+02	1.500E+00	7.400E-09	3.279E+00	3.012E-01	7.630E-01	7.220E-08	5.620E-08	2.900E-09	
102	85	35	1	0.000E+00	1.000E-08	3.990E-07	8.020E-07	7.564E+02	7.579E+02	1.500E+00	7.300E-09	3.303E+00	3.018E-01	7.630E-01	6.970E-08	8.850E-08	2.900E-09	
103	87	35	1	0.000E+00	0.000E+00	5.780E-07	6.160E-07	7.593E+02	7.610E+02	1.700E+00	7.000E-09	3.326E+00	3.025E-01	7.620E-01	8.220E-08	9.350E-08	2.800E-09	
104	89	35	1	0.000E+00	0.000E+00	4.020E-07	4.460E-07	7.472E+02	7.502E+02	3.000E+00	6.800E-09	3.363E+00	3.038E-01	7.640E-01	6.990E-08	5.490E-08	2.800E-09	
105	91	35	1	0.000E+00	0.000E+00	6.850E-07	4.610E-07	6.707E+02	6.742E+02	3.500E+00	2.650E-08	3.425E+00	2.904E-01	7.660E-01	1.033E-07	5.640E-08	9.200E-09	
106	47	37	1	0.000E+00	0.000E+00	5.150E-07	5.990E-07	7.279E+02	7.296E+02	1.700E+00	8.900E-09	3.281E+00	2.994E-01	7.620E-01	9.270E-08	8.410E-08	3.200E-09	
107	47	39	1	0.000E+00	0.000E+00	4.990E-07	5.880E-07	7.308E+02	7.325E+02	1.700E+00	8.600E-09	3.270E+00	3.001E-01	7.620E-01	8.740E-08	7.880E-08	3.200E-09	
108	5	41	1	0.000E+00	0.000E+00	4.120E-07	4.590E-07	7.435E+02	7.471E+02	3.600E+00	7.500E-09	3.553E+00	2.922E-01	7.650E-01	6.980E-08	5.540E-08	3.200E-09	
109	11	41	1	0.000E+00	0.000E+00	4.320E-07	5.190E-07	7.458E+02	7.477E+02	1.900E+00	8.100E-09	3.456E+00	2.923E-01	7.640E-01	7.170E-08	6.350E-08	3.500E-09	
110	17	41	1	0.000E+00	0.000E+00	5.450E-07	5.220E-07	7.478E+02	7.498E+02	2.000E+00	7.700E-09	3.434E+00	2.948E-01	7.640E-01	9.080E-08	6.710E-08	3.000E-09	
111	23	41	1	0.000E+00	0.000E+00	4.740E-07	7.220E-07	7.410E+02	7.438E+02	2.800E+00	7.700E-09	3.403E+00	2.960E-01	7.630E-01	8.130E-08	1.005E-07	3.000E-09	
112	29	41	1	0.000E+00	0.000E+00	7.620E-07	5.210E-07	7.349E+02	7.385E+02	3.600E+00	7.800E-09	3.381E+00	2.975E-01	7.630E-01	1.067E-07	6.700E-08	2.900E-09	
113	35	41	1	0.000E+00	0.000E+00	5.960E-07	5.560E-07	7.345E+02	7.369E+02	2.400E+00	8.100E-09	3.351E+00	2.976E-01	7.630E-01	1.012E-07	7.160E-08	3.000E-09	
114	41	41	1	0.000E+00	0.000E+00	6.880E-07	6.120E-07	7.328E+02	7.347E+02	1.900E+00	8.400E-09	3.332E+00	2.982E-01	7.630E-01	1.336E-07	7.900E-08	3.300E-09	
115	47	41	1	0.000E+00	0.000E+00	5.040E-07	1.014E-06	7.315E+02	7.337E+02	2.200E+00	8.500E-09	3.306E+00	2.986E-01	7.620E-01	8.810E-08	1.505E-07	3.400E-09	
116	53	41	1	0.000E+00	1.000E-08	5.320E-07	6.070E-07	7.336E+02	7.354E+02	1.800E+00	8.600E-09	3.289E+00	2.994E-01	7.620E-01	9.140E-08	8.120E-08	3.400E-09	
117	59	41	1	0.000E+00	0.000E+00	5.010E-07	6.840E-07	7.347E+02	7.377E+02	3.000E+00	8.100E-09	3.276E+00	3.005E-01	7.620E-01	8.860E-08	1.011E-07	3.000E-09	
118	65	41	1	0.000E+00	0.000E+00	4.870E-07	5.890E-07	7.346E+02	7.389E+02	4.300E+00	7.900E-09	3.269E+00	3.016E-01	7.620E-01	8.620E-08	8.060E-08	3.000E-09	
119	71	41	1	0.000E+00	0.000E+00	4.770E-07	5.510E-07	7.382E+02	7.420E+02	3.800E+00	7.700E-09	3.267E+00	3.010E-01	7.630E-01	8.420E-08	7.150E-08	2.700E-09	
120	77	41	1	0.000E+00	1.000E-08	4.430E-07	7.140E-07	7.495E+02	7.513E+02	1.800E+00	7.700E-09	3.268E+00	2.998E-01	7.630E-01	7.760E-08	9.050E-08	2.900E-09	
121	83	41	1	0.000E+00	1.000E-08	4.350E-07	5.520E-07	7.498E+02	7.517E+02	1.900E+00	7.800E-09	3.304E+00	2.976E-01	7.630E-01	7.340E-08	7.180E-08	3.100E-09	
122	89	41	1	0.000E+00	0.000E+00	3.910E-07	4.550E-07	7.436E+02	7.466E+02	3.000E+00	7.100E-09	3.405E+00	2.989E-01	7.650E-01	6.840E-08	5.580E-08	2.800E-09	
123	47	43	1	0.000E+00	0.000E+00	4.990E-07	6.210E-07	7.339E+02	7.369E+02	3.000E+00	8.100E-09	3.296E+00	3.002E-01	7.630E-01	8.700E-08	7.830E-08	2.800E-09	
124	47	45	1	0.000E+00	0.000E+00	4.820E-07	6.490E-07	7.353E+02	7.395E+02	4.200E+00	7.800E-09	3.303E+00	2.999E-01	7.620E-01	8.440E-08	8.610E-08	3.000E-09	
125	11	47	1	0.000E+00	0.000E+00	4.150E-07	7.010E-07	7.530E+02	7.548E+02	1.800E+00	7.500E-09	3.444E+00	2.942E-01	7.630E-01	7.050E-08	1.013E-07	3.300E-09	
