Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	20
Date	2025/03/03
Time	02:45:42

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
12	59	11	1	0.000E+00	0.000E+00	3.930E-07	4.700E-07	7.561E+02	7.576E+02	1.500E+00	7.200E-09	3.301E+00	3.052E-01	7.640E-01	6.710E-08	5.460E-08	2.500E-09	
13	65	11	1	0.000E+00	0.000E+00	3.970E-07	4.850E-07	7.573E+02	7.590E+02	1.700E+00	6.900E-09	3.283E+00	3.049E-01	7.630E-01	7.340E-08	5.510E-08	2.600E-09	
14	71	11	1	0.000E+00	0.000E+00	3.670E-07	5.090E-07	7.511E+02	7.547E+02	3.600E+00	6.800E-09	3.307E+00	3.068E-01	7.640E-01	6.630E-08	5.990E-08	2.500E-09	
15	47	13	1	0.000E+00	1.000E-08	4.380E-07	6.180E-07	7.460E+02	7.498E+02	3.800E+00	6.800E-09	3.320E+00	3.056E-01	7.620E-01	7.400E-08	7.840E-08	2.300E-09	
16	47	15	1	0.000E+00	0.000E+00	4.530E-07	6.610E-07	7.398E+02	7.441E+02	4.300E+00	7.200E-09	3.322E+00	3.045E-01	7.630E-01	7.750E-08	8.720E-08	2.500E-09	
17	17	17	1	0.000E+00	1.000E-08	4.580E-07	4.790E-07	7.607E+02	7.624E+02	1.700E+00	6.800E-09	3.436E+00	3.031E-01	7.630E-01	7.420E-08	5.630E-08	2.600E-09	
18	23	17	1	0.000E+00	0.000E+00	4.010E-07	4.950E-07	7.559E+02	7.575E+02	1.600E+00	6.900E-09	3.378E+00	3.032E-01	7.630E-01	6.750E-08	5.900E-08	2.600E-09	
19	29	17	1	0.000E+00	0.000E+00	4.100E-07	6.400E-07	7.452E+02	7.495E+02	4.300E+00	7.100E-09	3.365E+00	3.036E-01	7.630E-01	7.050E-08	9.330E-08	2.400E-09	
20	35	17	1	0.000E+00	0.000E+00	4.260E-07	5.510E-07	7.368E+02	7.418E+02	5.000E+00	7.100E-09	3.329E+00	3.041E-01	7.620E-01	7.500E-08	6.880E-08	2.600E-09	
21	41	17	1	0.000E+00	0.000E+00	4.810E-07	5.540E-07	7.333E+02	7.401E+02	6.800E+00	7.100E-09	3.337E+00	3.035E-01	7.620E-01	7.810E-08	6.790E-08	2.500E-09	
22	47	17	1	0.000E+00	0.000E+00	7.210E-07	5.550E-07	7.327E+02	7.378E+02	5.100E+00	7.200E-09	3.311E+00	3.034E-01	7.630E-01	1.035E-07	6.840E-08	2.500E-09	
23	53	17	1	0.000E+00	0.000E+00	4.480E-07	6.690E-07	7.374E+02	7.427E+02	5.300E+00	7.100E-09	3.289E+00	3.032E-01	7.620E-01	7.410E-08	9.020E-08	2.500E-09	
24	59	17	1	0.000E+00	0.000E+00	4.930E-07	5.350E-07	7.370E+02	7.411E+02	4.100E+00	1.480E-08	3.276E+00	3.027E-01	7.620E-01	7.500E-08	6.150E-08	5.100E-09	
25	65	17	1	0.000E+00	0.000E+00	4.010E-07	6.230E-07	7.461E+02	7.491E+02	3.000E+00	7.200E-09	3.261E+00	3.018E-01	7.620E-01	6.970E-08	7.170E-08	2.600E-09	
26	71	17	1	0.000E+00	0.000E+00	4.100E-07	6.060E-07	7.501E+02	7.522E+02	2.100E+00	6.900E-09	3.261E+00	3.028E-01	7.620E-01	8.190E-08	7.290E-08	2.600E-09	
27	77	17	1	0.000E+00	0.000E+00	3.830E-07	5.240E-07	7.528E+02	7.551E+02	2.300E+00	6.900E-09	3.270E+00	3.035E-01	7.620E-01	6.450E-08	5.720E-08	2.700E-09	
28	47	19	1	0.000E+00	0.000E+00	4.900E-07	5.150E-07	7.273E+02	7.326E+02	5.300E+00	7.500E-09	3.294E+00	3.023E-01	7.620E-01	8.040E-08	6.240E-08	2.700E-09	
29	47	21	1	0.000E+00	0.000E+00	4.480E-07	6.290E-07	7.297E+02	7.335E+02	3.800E+00	7.500E-09	3.325E+00	2.995E-01	7.630E-01	7.770E-08	8.200E-08	2.700E-09	
30	11	23	1	0.000E+00	0.000E+00	3.750E-07	4.440E-07	7.524E+02	7.541E+02	1.700E+00	7.000E-09	3.476E+00	2.983E-01	7.640E-01	6.410E-08	5.120E-08	2.700E-09	
31	17	23	1	0.000E+00	1.000E-08	4.720E-07	6.820E-07	7.513E+02	7.532E+02	1.900E+00	7.100E-09	3.430E+00	2.992E-01	7.630E-01	8.150E-08	8.890E-08	2.700E-09	
32	23	23	1	0.000E+00	0.000E+00	4.280E-07	5.040E-07	7.403E+02	7.445E+02	4.200E+00	7.000E-09	3.389E+00	3.001E-01	7.630E-01	7.180E-08	5.940E-08	2.400E-09	
33	29	23	1	0.000E+00	1.000E-08	4.360E-07	5.050E-07	7.299E+02	7.348E+02	4.900E+00	7.300E-09	3.381E+00	2.996E-01	7.630E-01	7.440E-08	6.180E-08	2.400E-09	
34	35	23	1	0.000E+00	1.000E-08	4.770E-07	5.300E-07	7.255E+02	7.308E+02	5.300E+00	7.400E-09	3.360E+00	3.001E-01	7.630E-01	8.360E-08	6.170E-08	2.500E-09	
35	41	23	1	0.000E+00	1.000E-08	4.590E-07	5.210E-07	7.278E+02	7.321E+02	4.300E+00	7.600E-09	3.355E+00	2.989E-01	7.630E-01	7.900E-08	6.760E-08	2.700E-09	
36	47	23	1	0.000E+00	1.000E-08	4.280E-07	5.050E-07	7.267E+02	7.309E+02	4.200E+00	7.800E-09	3.317E+00	2.988E-01	7.620E-01	7.570E-08	6.220E-08	2.500E-09	
37	53	23	1	0.000E+00	0.000E+00	4.390E-07	5.210E-07	7.277E+02	7.328E+02	5.100E+00	7.600E-09	3.312E+00	2.994E-01	7.630E-01	7.470E-08	6.670E-08	2.800E-09	
38	59	23	1	0.000E+00	0.000E+00	4.080E-07	5.260E-07	7.268E+02	7.310E+02	4.200E+00	7.400E-09	3.277E+00	2.991E-01	7.630E-01	7.070E-08	6.640E-08	2.700E-09	
39	65	23	1	0.000E+00	0.000E+00	4.420E-07	5.270E-07	7.295E+02	7.347E+02	5.200E+00	7.300E-09	3.281E+00	2.995E-01	7.630E-01	7.720E-08	6.450E-08	2.500E-09	
40	71	23	1	0.000E+00	0.000E+00	4.110E-07	4.790E-07	7.369E+02	7.401E+02	3.200E+00	7.200E-09	3.247E+00	2.988E-01	7.620E-01	7.100E-08	5.840E-08	2.500E-09	
41	77	23	1	0.000E+00	0.000E+00	3.820E-07	5.390E-07	7.456E+02	7.474E+02	1.800E+00	7.200E-09	3.257E+00	2.990E-01	7.630E-01	6.540E-08	6.280E-08	2.500E-09	
42	83	23	1	0.000E+00	0.000E+00	3.530E-07	4.570E-07	7.493E+02	7.510E+02	1.700E+00	7.100E-09	3.260E+00	2.987E-01	7.620E-01	6.130E-08	5.310E-08	2.600E-09	
43	47	25	1	0.000E+00	0.000E+00	5.800E-07	5.080E-07	7.266E+02	7.302E+02	3.600E+00	7.900E-09	3.311E+00	2.976E-01	7.620E-01	9.490E-08	6.410E-08	2.800E-09	
44	47	27	1	0.000E+00	0.000E+00	4.480E-07	6.530E-07	7.258E+02	7.291E+02	3.300E+00	8.000E-09	3.298E+00	2.971E-01	7.620E-01	7.870E-08	7.710E-08	2.800E-09	
45	5	29	1	0.000E+00	0.000E+00	4.600E-07	8.090E-07	7.322E+02	7.362E+02	4.000E+00	7.400E-09	3.502E+00	2.921E-01	7.640E-01	7.100E-08	1.010E-07	3.200E-09	
46	11	29	1	0.000E+00	0.000E+00	6.780E-07	7.470E-07	7.447E+02	7.476E+02	2.900E+00	7.500E-09	3.414E+00	2.953E-01	7.640E-01	1.043E-07	9.090E-08	3.100E-09	
47	17	29	1	0.000E+00	0.000E+00	4.240E-07	5.120E-07	7.470E+02	7.488E+02	1.800E+00	7.200E-09	3.398E+00	2.971E-01	7.630E-01	7.220E-08	6.420E-08	2.800E-09	
48	23	29	1	0.000E+00	0.000E+00	5.590E-07	7.190E-07	7.332E+02	7.374E+02	4.200E+00	7.300E-09	3.358E+00	2.984E-01	7.620E-01	9.170E-08	1.043E-07	2.600E-09	
49	29	29	1	0.000E+00	0.000E+00	4.690E-07	5.160E-07	7.267E+02	7.324E+02	5.700E+00	7.500E-09	3.361E+00	2.979E-01	7.620E-01	7.810E-08	6.590E-08	2.700E-09	
50	35	29	1	0.000E+00	0.000E+00	4.950E-07	6.390E-07	7.268E+02	7.305E+02	3.700E+00	7.700E-09	3.325E+00	2.974E-01	7.620E-01	8.170E-08	7.920E-08	2.800E-09	
51	41	29	1	0.000E+00	1.000E-08	6.370E-07	7.410E-07	7.269E+02	7.296E+02	2.700E+00	8.100E-09	3.314E+00	2.975E-01	7.620E-01	9.670E-08	8.170E-08	2.900E-09	
52	47	29	1	0.000E+00	0.000E+00	4.750E-07	5.670E-07	7.256E+02	7.276E+02	2.000E+00	8.400E-09	3.292E+00	2.965E-01	7.620E-01	8.210E-08	7.420E-08	3.200E-09	
53	53	29	1	0.000E+00	0.000E+00	5.670E-07	5.990E-07	7.260E+02	7.278E+02	1.800E+00	8.300E-09	3.253E+00	2.964E-01	7.620E-01	9.620E-08	7.670E-08	3.300E-09	
54	59	29	1	0.000E+00	0.000E+00	8.840E-07	6.300E-07	7.262E+02	7.301E+02	3.900E+00	7.900E-09	3.261E+00	2.971E-01	7.620E-01	1.366E-07	7.900E-08	3.100E-09	
55	65	29	1	0.000E+00	0.000E+00	4.520E-07	4.910E-07	7.297E+02	7.333E+02	3.600E+00	7.600E-09	3.246E+00	2.963E-01	7.620E-01	7.570E-08	6.160E-08	2.900E-09	
56	71	29	1	0.000E+00	0.000E+00	5.740E-07	4.820E-07	7.297E+02	7.339E+02	4.200E+00	7.400E-09	3.259E+00	2.969E-01	7.610E-01	9.640E-08	5.970E-08	2.500E-09	
57	77	29	1	0.000E+00	0.000E+00	3.970E-07	5.110E-07	7.420E+02	7.444E+02	2.400E+00	7.400E-09	3.255E+00	2.963E-01	7.620E-01	7.040E-08	5.820E-08	2.700E-09	
58	83	29	1	0.000E+00	0.000E+00	4.100E-07	6.420E-07	7.477E+02	7.494E+02	1.700E+00	7.200E-09	3.286E+00	2.964E-01	7.620E-01	6.720E-08	7.040E-08	2.700E-09	
59	89	29	1	0.000E+00	0.000E+00	3.710E-07	5.430E-07	7.293E+02	7.328E+02	3.500E+00	6.800E-09	3.343E+00	2.962E-01	7.620E-01	6.170E-08	6.750E-08	2.800E-09	
60	47	31	1	0.000E+00	1.000E-08	8.950E-07	5.950E-07	7.212E+02	7.227E+02	1.500E+00	8.900E-09	3.309E+00	2.940E-01	7.630E-01	1.327E-07	7.670E-08	3.400E-09	
61	47	33	1	0.000E+00	0.000E+00	4.830E-07	6.290E-07	7.213E+02	7.226E+02	1.300E+00	9.000E-09	3.303E+00	2.941E-01	7.630E-01	8.630E-08	8.050E-08	3.500E-09	
62	5	35	1	0.000E+00	0.000E+00	4.010E-07	4.790E-07	7.519E+02	7.552E+02	3.300E+00	7.200E-09	3.537E+00	2.939E-01	7.650E-01	6.890E-08	5.530E-08	3.200E-09	
63	7	35	1	0.000E+00	0.000E+00	5.720E-07	8.250E-07	7.540E+02	7.555E+02	1.500E+00	7.300E-09	3.518E+00	2.945E-01	7.640E-01	8.320E-08	9.720E-08	3.300E-09	
64	9	35	1	0.000E+00	0.000E+00	4.970E-07	4.810E-07	7.486E+02	7.510E+02	2.400E+00	7.300E-09	3.474E+00	2.943E-01	7.640E-01	7.250E-08	5.670E-08	3.300E-09	
65	11	35	1	0.000E+00	0.000E+00	4.230E-07	5.080E-07	7.487E+02	7.507E+02	2.000E+00	7.300E-09	3.452E+00	2.939E-01	7.630E-01	7.130E-08	6.130E-08	3.000E-09	
66	13	35	1	0.000E+00	0.000E+00	4.670E-07	9.670E-07	7.480E+02	7.498E+02	1.800E+00	7.300E-09	3.438E+00	2.938E-01	7.640E-01	7.840E-08	1.598E-07	3.200E-09	
67	15	35	1	0.000E+00	0.000E+00	4.540E-07	5.340E-07	7.477E+02	7.496E+02	1.900E+00	7.500E-09	3.435E+00	2.944E-01	7.630E-01	7.580E-08	6.450E-08	3.000E-09	
68	17	35	1	0.000E+00	1.000E-08	4.500E-07	5.230E-07	7.454E+02	7.472E+02	1.800E+00	7.600E-09	3.428E+00	2.950E-01	7.630E-01	7.620E-08	6.270E-08	3.000E-09	
69	19	35	1	0.000E+00	1.000E-08	4.510E-07	5.210E-07	7.405E+02	7.441E+02	3.600E+00	7.500E-09	3.425E+00	2.954E-01	7.640E-01	7.700E-08	6.260E-08	3.000E-09	
70	21	35	1	0.000E+00	1.000E-08	7.160E-07	6.460E-07	7.362E+02	7.407E+02	4.500E+00	7.600E-09	3.404E+00	2.957E-01	7.630E-01	1.528E-07	7.460E-08	2.900E-09	
71	23	35	1	0.000E+00	0.000E+00	4.590E-07	5.280E-07	7.332E+02	7.376E+02	4.400E+00	7.600E-09	3.396E+00	2.952E-01	7.630E-01	7.960E-08	6.640E-08	3.000E-09	
72	25	35	1	0.000E+00	0.000E+00	4.790E-07	6.280E-07	7.325E+02	7.366E+02	4.100E+00	7.800E-09	3.399E+00	2.951E-01	7.630E-01	8.170E-08	8.280E-08	3.200E-09	
73	27	35	1	0.000E+00	2.000E-08	4.800E-07	6.450E-07	7.314E+02	7.353E+02	3.900E+00	7.800E-09	3.394E+00	2.947E-01	7.620E-01	7.980E-08	8.430E-08	3.200E-09	
74	29	35	1	0.000E+00	1.000E-08	5.520E-07	5.170E-07	7.301E+02	7.341E+02	4.000E+00	7.800E-09	3.390E+00	2.949E-01	7.630E-01	9.640E-08	6.530E-08	3.000E-09	
75	31	35	1	0.000E+00	0.000E+00	4.670E-07	4.940E-07	7.306E+02	7.335E+02	2.900E+00	7.800E-09	3.372E+00	2.947E-01	7.630E-01	7.840E-08	6.150E-08	3.100E-09	
76	33	35	1	0.000E+00	0.000E+00	7.270E-07	5.110E-07	7.295E+02	7.321E+02	2.600E+00	8.000E-09	3.364E+00	2.948E-01	7.630E-01	1.240E-07	6.390E-08	3.200E-09	
77	35	35	1	0.000E+00	0.000E+00	4.600E-07	1.186E-06	7.292E+02	7.308E+02	1.600E+00	8.300E-09	3.355E+00	2.942E-01	7.620E-01	8.030E-08	2.041E-07	3.300E-09	
78	37	35	1	0.000E+00	0.000E+00	4.700E-07	5.500E-07	7.279E+02	7.294E+02	1.500E+00	8.300E-09	3.349E+00	2.944E-01	7.620E-01	8.300E-08	6.890E-08	3.200E-09	
79	39	35	1	0.000E+00	0.000E+00	4.990E-07	5.440E-07	7.268E+02	7.282E+02	1.400E+00	8.600E-09	3.337E+00	2.942E-01	7.620E-01	8.630E-08	7.120E-08	3.200E-09	
80	41	35	1	0.000E+00	0.000E+00	6.570E-07	5.730E-07	7.249E+02	7.266E+02	1.700E+00	8.500E-09	3.331E+00	2.943E-01	7.620E-01	1.118E-07	7.440E-08	3.500E-09	
81	43	35	1	0.000E+00	0.000E+00	7.040E-07	6.240E-07	7.238E+02	7.252E+02	1.400E+00	8.800E-09	3.315E+00	2.950E-01	7.620E-01	1.266E-07	7.440E-08	3.300E-09	
82	45	35	1	0.000E+00	0.000E+00	5.760E-07	5.840E-07	7.227E+02	7.242E+02	1.500E+00	8.800E-09	3.303E+00	2.948E-01	7.620E-01	9.840E-08	7.660E-08	3.400E-09	
83	47	35	1	0.000E+00	1.000E-08	8.640E-07	5.530E-07	7.227E+02	7.245E+02	1.800E+00	8.800E-09	3.297E+00	2.951E-01	7.620E-01	1.392E-07	7.380E-08	3.500E-09	
84	49	35	1	0.000E+00	0.000E+00	5.070E-07	5.670E-07	7.237E+02	7.251E+02	1.400E+00	8.600E-09	3.284E+00	2.951E-01	7.620E-01	8.910E-08	7.670E-08	3.300E-09	
85	51	35	1	0.000E+00	0.000E+00	5.060E-07	6.620E-07	7.249E+02	7.265E+02	1.600E+00	8.600E-09	3.280E+00	2.954E-01	7.620E-01	8.770E-08	9.090E-08	3.300E-09	
86	53	35	1	0.000E+00	0.000E+00	4.970E-07	5.520E-07	7.253E+02	7.268E+02	1.500E+00	8.600E-09	3.272E+00	2.965E-01	7.630E-01	8.750E-08	7.260E-08	3.300E-09	
87	55	35	1	0.000E+00	0.000E+00	5.150E-07	5.900E-07	7.261E+02	7.276E+02	1.500E+00	8.400E-09	3.280E+00	2.954E-01	7.630E-01	9.370E-08	7.510E-08	3.200E-09	
88	57	35	1	0.000E+00	0.000E+00	5.170E-07	5.880E-07	7.273E+02	7.288E+02	1.500E+00	8.400E-09	3.276E+00	2.951E-01	7.620E-01	8.750E-08	8.010E-08	3.400E-09	
89	59	35	1	0.000E+00	0.000E+00	4.650E-07	5.610E-07	7.288E+02	7.304E+02	1.600E+00	8.400E-09	3.268E+00	2.948E-01	7.620E-01	8.120E-08	7.050E-08	3.500E-09	
90	61	35	1	0.000E+00	0.000E+00	4.770E-07	7.170E-07	7.292E+02	7.317E+02	2.500E+00	8.100E-09	3.271E+00	2.952E-01	7.630E-01	8.590E-08	9.020E-08	3.400E-09	
91	63	35	1	0.000E+00	0.000E+00	4.420E-07	5.070E-07	7.300E+02	7.329E+02	2.900E+00	8.100E-09	3.275E+00	2.949E-01	7.630E-01	7.570E-08	6.310E-08	3.200E-09	
92	65	35	1	0.000E+00	0.000E+00	4.340E-07	6.790E-07	7.297E+02	7.331E+02	3.400E+00	7.800E-09	3.271E+00	2.951E-01	7.630E-01	7.550E-08	8.280E-08	3.200E-09	
93	67	35	1	0.000E+00	0.000E+00	4.940E-07	7.460E-07	7.292E+02	7.330E+02	3.800E+00	7.700E-09	3.274E+00	2.946E-01	7.620E-01	7.830E-08	1.053E-07	2.900E-09	
94	69	35	1	0.000E+00	0.000E+00	4.620E-07	5.110E-07	7.293E+02	7.338E+02	4.500E+00	7.500E-09	3.274E+00	2.946E-01	7.620E-01	7.680E-08	6.510E-08	3.000E-09	
95	71	35	1	0.000E+00	1.000E-08	5.000E-07	4.900E-07	7.316E+02	7.356E+02	4.000E+00	7.600E-09	3.272E+00	2.947E-01	7.620E-01	9.640E-08	6.280E-08	2.900E-09	
96	73	35	1	0.000E+00	0.000E+00	4.680E-07	6.920E-07	7.337E+02	7.379E+02	4.200E+00	7.400E-09	3.277E+00	2.943E-01	7.620E-01	7.990E-08	8.880E-08	2.900E-09	
97	75	35	1	0.000E+00	0.000E+00	4.310E-07	5.020E-07	7.371E+02	7.410E+02	3.900E+00	7.400E-09	3.272E+00	2.946E-01	7.620E-01	7.400E-08	6.250E-08	3.000E-09	
98	77	35	1	0.000E+00	0.000E+00	4.150E-07	6.640E-07	7.403E+02	7.433E+02	3.000E+00	7.300E-09	3.275E+00	2.948E-01	7.630E-01	7.170E-08	8.500E-08	3.000E-09	
99	79	35	1	0.000E+00	0.000E+00	4.070E-07	4.870E-07	7.447E+02	7.464E+02	1.700E+00	7.400E-09	3.280E+00	2.942E-01	7.620E-01	7.030E-08	5.820E-08	3.100E-09	
100	81	35	1	0.000E+00	0.000E+00	5.040E-07	4.660E-07	7.464E+02	7.481E+02	1.700E+00	7.600E-09	3.278E+00	2.939E-01	7.630E-01	9.010E-08	5.380E-08	3.000E-09	
101	83	35	1	0.000E+00	0.000E+00	4.870E-07	5.740E-07	7.477E+02	7.494E+02	1.700E+00	7.500E-09	3.281E+00	2.938E-01	7.630E-01	8.780E-08	7.860E-08	2.900E-09	
102	85	35	1	0.000E+00	1.000E-08	4.130E-07	4.500E-07	7.501E+02	7.516E+02	1.500E+00	7.300E-09	3.303E+00	2.945E-01	7.630E-01	6.640E-08	5.390E-08	2.900E-09	
103	87	35	1	0.000E+00	0.000E+00	4.770E-07	5.700E-07	7.526E+02	7.544E+02	1.800E+00	7.100E-09	3.331E+00	2.954E-01	7.630E-01	7.870E-08	8.010E-08	2.800E-09	
104	89	35	1	0.000E+00	0.000E+00	3.570E-07	6.900E-07	7.438E+02	7.466E+02	2.800E+00	6.800E-09	3.362E+00	2.967E-01	7.640E-01	6.290E-08	9.110E-08	2.700E-09	
105	91	35	2	0														
106	47	37	1	0.000E+00	0.000E+00	4.980E-07	5.620E-07	7.243E+02	7.259E+02	1.600E+00	8.700E-09	3.283E+00	2.945E-01	7.620E-01	8.690E-08	7.580E-08	3.400E-09	
107	47	39	1	0.000E+00	0.000E+00	5.080E-07	5.650E-07	7.274E+02	7.291E+02	1.700E+00	8.500E-09	3.273E+00	2.950E-01	7.620E-01	8.700E-08	7.300E-08	3.500E-09	
108	5	41	1	0.000E+00	0.000E+00	5.890E-07	5.600E-07	7.436E+02	7.469E+02	3.300E+00	7.400E-09	3.552E+00	2.900E-01	7.650E-01	1.360E-07	6.470E-08	3.400E-09	
109	11	41	1	0.000E+00	0.000E+00	6.440E-07	4.780E-07	7.441E+02	7.462E+02	2.100E+00	7.900E-09	3.478E+00	2.906E-01	7.640E-01	9.530E-08	5.730E-08	3.500E-09	
110	17	41	1	0.000E+00	0.000E+00	4.420E-07	5.170E-07	7.463E+02	7.481E+02	1.800E+00	7.500E-09	3.431E+00	2.918E-01	7.640E-01	7.400E-08	6.200E-08	3.000E-09	
111	23	41	1	0.000E+00	0.000E+00	4.390E-07	5.510E-07	7.403E+02	7.422E+02	1.900E+00	7.700E-09	3.416E+00	2.918E-01	7.630E-01	7.620E-08	6.740E-08	3.200E-09	
112	29	41	1	0.000E+00	0.000E+00	4.560E-07	6.120E-07	7.357E+02	7.375E+02	1.800E+00	7.800E-09	3.386E+00	2.916E-01	7.620E-01	7.800E-08	7.730E-08	3.300E-09	
113	35	41	1	0.000E+00	0.000E+00	4.460E-07	5.350E-07	7.327E+02	7.347E+02	2.000E+00	8.000E-09	3.358E+00	2.929E-01	7.630E-01	7.740E-08	6.420E-08	3.300E-09	
114	41	41	1	0.000E+00	0.000E+00	4.870E-07	5.630E-07	7.292E+02	7.311E+02	1.900E+00	8.400E-09	3.343E+00	2.927E-01	7.620E-01	8.610E-08	7.150E-08	3.400E-09	
115	47	41	1	0.000E+00	0.000E+00	4.880E-07	5.660E-07	7.264E+02	7.284E+02	2.000E+00	8.600E-09	3.309E+00	2.926E-01	7.630E-01	8.340E-08	7.240E-08	3.600E-09	
116	53	41	1	0.000E+00	1.000E-08	6.680E-07	5.650E-07	7.277E+02	7.295E+02	1.800E+00	8.500E-09	3.290E+00	2.930E-01	7.620E-01	1.113E-07	7.470E-08	3.600E-09	
117	59	41	1	0.000E+00	0.000E+00	4.550E-07	6.960E-07	7.326E+02	7.348E+02	2.200E+00	8.200E-09	3.277E+00	2.927E-01	7.620E-01	8.130E-08	8.050E-08	3.400E-09	
118	65	41	1	0.000E+00	0.000E+00	4.460E-07	6.590E-07	7.368E+02	7.390E+02	2.200E+00	7.800E-09	3.281E+00	2.928E-01	7.630E-01	7.800E-08	8.280E-08	3.300E-09	
119	71	41	1	0.000E+00	0.000E+00	4.350E-07	6.770E-07	7.395E+02	7.418E+02	2.300E+00	7.700E-09	3.269E+00	2.922E-01	7.640E-01	7.640E-08	8.830E-08	3.200E-09	
120	77	41	1	0.000E+00	1.000E-08	4.330E-07	5.220E-07	7.441E+02	7.460E+02	1.900E+00	7.800E-09	3.286E+00	2.913E-01	7.630E-01	7.410E-08	6.410E-08	3.200E-09	
121	83	41	1	0.000E+00	0.000E+00	5.260E-07	4.650E-07	7.435E+02	7.454E+02	1.900E+00	7.800E-09	3.300E+00	2.903E-01	7.640E-01	9.030E-08	5.440E-08	3.300E-09	
122	89	41	1	0.000E+00	0.000E+00	3.530E-07	6.690E-07	7.385E+02	7.417E+02	3.200E+00	7.200E-09	3.406E+00	2.911E-01	7.650E-01	6.150E-08	7.710E-08	2.900E-09	
123	47	43	1	0.000E+00	1.000E-08	4.560E-07	6.760E-07	7.315E+02	7.331E+02	1.600E+00	8.200E-09	3.300E+00	2.933E-01	7.620E-01	7.990E-08	8.340E-08	3.400E-09	
124	47	45	1	0.000E+00	0.000E+00	6.010E-07	5.810E-07	7.353E+02	7.372E+02	1.900E+00	7.900E-09	3.310E+00	2.935E-01	7.630E-01	9.400E-08	7.770E-08	3.500E-09	
125	11	47	1	0.000E+00	0.000E+00	7.150E-07	6.530E-07	7.452E+02	7.471E+02	1.900E+00	7.800E-09	3.462E+00	2.903E-01	7.640E-01	1.139E-07	9.060E-08	2.900E-09	
126	17	47	1	0.000E+00	0.000E+00	4.410E-07	6.250E-07	7.483E+02	7.504E+02	2.100E+00	7.700E-09	3.430E+00	2.911E-01	7.630E-01	7.350E-08	7.200E-08	3.400E-09	
