Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	23
Date	2025/03/03
Time	03:10:14

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
12	59	11	1	0.000E+00	0.000E+00	8.960E-07	5.930E-07	7.673E+02	7.696E+02	2.300E+00	7.100E-09	3.290E+00	3.090E-01	7.630E-01	1.608E-07	7.590E-08	5.300E-09	
13	65	11	1	0.000E+00	0.000E+00	4.860E-07	5.670E-07	7.733E+02	7.754E+02	2.100E+00	7.000E-09	3.295E+00	3.098E-01	7.630E-01	8.630E-08	7.480E-08	2.700E-09	
14	71	11	1	0.000E+00	0.000E+00	4.680E-07	6.210E-07	7.619E+02	7.662E+02	4.300E+00	7.000E-09	3.323E+00	3.119E-01	7.640E-01	8.250E-08	8.600E-08	5.200E-09	
15	47	13	1	0.000E+00	0.000E+00	4.750E-07	6.000E-07	7.372E+02	7.478E+02	1.060E+01	7.200E-09	3.309E+00	3.090E-01	7.630E-01	8.430E-08	7.320E-08	2.600E-09	
16	47	15	1	0.000E+00	0.000E+00	4.780E-07	5.740E-07	7.305E+02	7.407E+02	1.020E+01	7.100E-09	3.298E+00	3.079E-01	7.620E-01	8.510E-08	7.250E-08	2.600E-09	
17	17	17	1	0.000E+00	0.000E+00	5.590E-07	5.840E-07	7.684E+02	7.728E+02	4.400E+00	7.000E-09	3.401E+00	3.084E-01	7.630E-01	9.250E-08	7.490E-08	2.700E-09	
18	23	17	1	0.000E+00	0.000E+00	4.960E-07	5.850E-07	7.593E+02	7.644E+02	5.100E+00	7.000E-09	3.348E+00	3.071E-01	7.620E-01	8.600E-08	7.350E-08	2.900E-09	
19	29	17	1	0.000E+00	1.000E-08	5.000E-07	5.550E-07	7.431E+02	7.508E+02	7.700E+00	7.100E-09	3.344E+00	3.070E-01	7.620E-01	8.630E-08	7.070E-08	2.800E-09	
20	35	17	1	0.000E+00	0.000E+00	9.090E-07	5.660E-07	7.307E+02	7.406E+02	9.900E+00	7.300E-09	3.301E+00	3.071E-01	7.610E-01	1.451E-07	7.240E-08	2.700E-09	
21	41	17	1	0.000E+00	0.000E+00	4.580E-07	5.490E-07	7.256E+02	7.371E+02	1.150E+01	7.100E-09	3.301E+00	3.069E-01	7.630E-01	8.040E-08	6.870E-08	2.800E-09	
22	47	17	1	0.000E+00	0.000E+00	6.570E-07	5.700E-07	7.239E+02	7.342E+02	1.030E+01	7.200E-09	3.280E+00	3.070E-01	7.620E-01	1.028E-07	7.470E-08	2.600E-09	
23	53	17	1	0.000E+00	0.000E+00	4.530E-07	5.440E-07	7.334E+02	7.430E+02	9.600E+00	7.200E-09	3.261E+00	3.065E-01	7.610E-01	8.000E-08	6.800E-08	3.000E-09	
24	59	17	1	0.000E+00	0.000E+00	7.580E-07	5.390E-07	7.344E+02	7.420E+02	7.600E+00	7.000E-09	3.258E+00	3.064E-01	7.610E-01	1.325E-07	7.000E-08	6.100E-09	
25	65	17	1	0.000E+00	0.000E+00	4.760E-07	6.600E-07	7.489E+02	7.555E+02	6.600E+00	7.100E-09	3.245E+00	3.066E-01	7.620E-01	8.160E-08	9.890E-08	2.900E-09	
26	71	17	1	0.000E+00	0.000E+00	5.310E-07	6.950E-07	7.591E+02	7.639E+02	4.800E+00	7.200E-09	3.255E+00	3.077E-01	7.610E-01	9.250E-08	9.360E-08	2.700E-09	
27	77	17	1	0.000E+00	0.000E+00	4.660E-07	4.920E-07	7.706E+02	7.733E+02	2.700E+00	6.800E-09	3.274E+00	3.087E-01	7.620E-01	8.190E-08	6.170E-08	2.700E-09	
28	47	19	1	0.000E+00	0.000E+00	4.690E-07	5.960E-07	7.209E+02	7.306E+02	9.700E+00	7.300E-09	3.262E+00	3.057E-01	7.620E-01	8.140E-08	6.950E-08	2.600E-09	
29	47	21	1	0.000E+00	0.000E+00	4.650E-07	7.410E-07	7.261E+02	7.344E+02	8.300E+00	7.200E-09	3.297E+00	3.021E-01	7.620E-01	7.970E-08	9.590E-08	2.800E-09	
30	11	23	1	0.000E+00	0.000E+00	4.760E-07	5.580E-07	7.715E+02	7.740E+02	2.500E+00	6.900E-09	3.460E+00	3.039E-01	7.640E-01	8.110E-08	6.900E-08	2.900E-09	
31	17	23	1	0.000E+00	0.000E+00	6.180E-07	5.520E-07	7.577E+02	7.634E+02	5.700E+00	7.000E-09	3.407E+00	3.036E-01	7.630E-01	9.990E-08	7.260E-08	2.800E-09	
32	23	23	1	0.000E+00	0.000E+00	6.020E-07	6.110E-07	7.369E+02	7.458E+02	8.900E+00	7.100E-09	3.370E+00	3.030E-01	7.620E-01	1.076E-07	7.850E-08	2.600E-09	
33	29	23	1	0.000E+00	0.000E+00	5.300E-07	5.710E-07	7.232E+02	7.328E+02	9.600E+00	7.100E-09	3.354E+00	3.025E-01	7.620E-01	1.123E-07	7.330E-08	2.800E-09	
34	35	23	1	0.000E+00	0.000E+00	4.410E-07	5.580E-07	7.207E+02	7.306E+02	9.900E+00	7.200E-09	3.333E+00	3.029E-01	7.630E-01	7.940E-08	6.960E-08	2.700E-09	
35	41	23	1	0.000E+00	1.000E-08	4.550E-07	5.240E-07	7.222E+02	7.312E+02	9.000E+00	7.100E-09	3.328E+00	3.020E-01	7.630E-01	7.700E-08	6.630E-08	2.600E-09	
36	47	23	1	0.000E+00	0.000E+00	4.500E-07	5.280E-07	7.212E+02	7.303E+02	9.100E+00	7.100E-09	3.298E+00	3.020E-01	7.620E-01	7.690E-08	6.720E-08	2.600E-09	
37	53	23	1	0.000E+00	0.000E+00	5.780E-07	5.320E-07	7.226E+02	7.321E+02	9.500E+00	7.300E-09	3.284E+00	3.030E-01	7.620E-01	9.930E-08	6.620E-08	2.700E-09	
38	59	23	1	0.000E+00	0.000E+00	4.400E-07	5.190E-07	7.238E+02	7.318E+02	8.000E+00	7.200E-09	3.255E+00	3.023E-01	7.620E-01	7.770E-08	6.670E-08	2.500E-09	
39	65	23	1	0.000E+00	0.000E+00	4.790E-07	5.470E-07	7.289E+02	7.379E+02	9.000E+00	7.300E-09	3.253E+00	3.029E-01	7.630E-01	8.310E-08	7.070E-08	2.700E-09	
40	71	23	1	0.000E+00	0.000E+00	5.630E-07	5.350E-07	7.397E+02	7.467E+02	7.000E+00	7.100E-09	3.226E+00	3.029E-01	7.620E-01	1.032E-07	7.080E-08	2.500E-09	
41	77	23	1	0.000E+00	0.000E+00	5.130E-07	5.260E-07	7.603E+02	7.629E+02	2.600E+00	7.100E-09	3.250E+00	3.033E-01	7.620E-01	9.500E-08	6.730E-08	3.000E-09	
42	83	23	1	0.000E+00	0.000E+00	4.430E-07	5.630E-07	7.718E+02	7.734E+02	1.600E+00	7.100E-09	3.257E+00	3.036E-01	7.630E-01	7.520E-08	7.070E-08	2.700E-09	
43	47	25	1	0.000E+00	0.000E+00	4.360E-07	6.100E-07	7.221E+02	7.310E+02	8.900E+00	7.100E-09	3.297E+00	3.008E-01	7.620E-01	7.510E-08	7.540E-08	2.800E-09	
44	47	27	1	0.000E+00	0.000E+00	5.250E-07	5.220E-07	7.216E+02	7.302E+02	8.600E+00	7.100E-09	3.280E+00	3.006E-01	7.620E-01	8.910E-08	7.040E-08	2.600E-09	
45	5	29	1	0.000E+00	0.000E+00	5.610E-07	6.190E-07	7.622E+02	7.655E+02	3.300E+00	7.100E-09	3.449E+00	2.968E-01	7.650E-01	1.014E-07	7.760E-08	3.100E-09	
46	11	29	1	0.000E+00	0.000E+00	4.590E-07	5.190E-07	7.712E+02	7.727E+02	1.500E+00	7.000E-09	3.361E+00	3.001E-01	7.630E-01	7.910E-08	6.530E-08	2.900E-09	
47	17	29	1	0.000E+00	1.000E-08	4.800E-07	6.480E-07	7.458E+02	7.536E+02	7.800E+00	7.200E-09	3.362E+00	3.014E-01	7.620E-01	8.430E-08	8.020E-08	3.100E-09	
48	23	29	1	0.000E+00	0.000E+00	4.680E-07	5.950E-07	7.307E+02	7.393E+02	8.600E+00	7.200E-09	3.317E+00	3.000E-01	7.620E-01	8.150E-08	7.180E-08	3.000E-09	
49	29	29	1	0.000E+00	0.000E+00	4.380E-07	1.119E-06	7.209E+02	7.306E+02	9.700E+00	7.100E-09	3.328E+00	3.009E-01	7.610E-01	7.740E-08	1.624E-07	3.000E-09	
50	35	29	1	0.000E+00	0.000E+00	4.330E-07	5.540E-07	7.239E+02	7.322E+02	8.300E+00	7.200E-09	3.294E+00	2.997E-01	7.610E-01	7.450E-08	6.910E-08	3.000E-09	
51	41	29	1	0.000E+00	0.000E+00	4.470E-07	5.270E-07	7.231E+02	7.320E+02	8.900E+00	7.200E-09	3.287E+00	2.999E-01	7.620E-01	7.670E-08	6.790E-08	2.700E-09	
52	47	29	1	0.000E+00	0.000E+00	4.440E-07	5.740E-07	7.241E+02	7.310E+02	6.900E+00	7.300E-09	3.267E+00	2.990E-01	7.630E-01	7.740E-08	6.940E-08	2.900E-09	
53	53	29	1	0.000E+00	0.000E+00	4.590E-07	5.590E-07	7.276E+02	7.339E+02	6.300E+00	7.400E-09	3.231E+00	2.992E-01	7.610E-01	7.900E-08	7.370E-08	3.000E-09	
54	59	29	1	0.000E+00	0.000E+00	4.880E-07	5.180E-07	7.246E+02	7.314E+02	6.800E+00	7.100E-09	3.240E+00	3.002E-01	7.610E-01	8.370E-08	6.660E-08	2.500E-09	
55	65	29	1	0.000E+00	0.000E+00	5.920E-07	5.310E-07	7.320E+02	7.390E+02	7.000E+00	7.100E-09	3.223E+00	3.002E-01	7.620E-01	8.770E-08	6.860E-08	2.900E-09	
56	71	29	1	0.000E+00	0.000E+00	4.860E-07	5.520E-07	7.361E+02	7.426E+02	6.500E+00	7.200E-09	3.230E+00	3.003E-01	7.610E-01	8.380E-08	7.220E-08	5.400E-09	
57	77	29	1	0.000E+00	0.000E+00	4.550E-07	5.390E-07	7.565E+02	7.590E+02	2.500E+00	7.200E-09	3.230E+00	3.004E-01	7.620E-01	8.020E-08	6.950E-08	3.000E-09	
58	83	29	1	0.000E+00	0.000E+00	4.370E-07	5.300E-07	7.704E+02	7.719E+02	1.500E+00	7.100E-09	3.264E+00	3.010E-01	7.620E-01	7.720E-08	6.550E-08	3.000E-09	
59	89	29	1	0.000E+00	1.000E-08	8.670E-07	9.820E-07	7.538E+02	7.572E+02	3.400E+00	6.800E-09	3.339E+00	3.023E-01	7.620E-01	1.380E-07	1.209E-07	4.000E-09	
60	47	31	1	0.000E+00	0.000E+00	4.540E-07	5.880E-07	7.274E+02	7.314E+02	4.000E+00	7.600E-09	3.292E+00	2.958E-01	7.640E-01	7.900E-08	7.250E-08	3.200E-09	
61	47	33	1	0.000E+00	1.000E-08	4.870E-07	6.450E-07	7.258E+02	7.305E+02	4.700E+00	7.600E-09	3.287E+00	2.967E-01	7.620E-01	8.670E-08	7.700E-08	3.100E-09	
62	5	35	1	0.000E+00	1.000E-08	4.990E-07	5.630E-07	7.712E+02	7.745E+02	3.300E+00	7.100E-09	3.505E+00	2.974E-01	7.640E-01	8.690E-08	7.220E-08	3.100E-09	
63	7	35	1	0.000E+00	0.000E+00	4.840E-07	6.230E-07	7.769E+02	7.789E+02	2.000E+00	6.900E-09	3.477E+00	2.989E-01	7.640E-01	8.210E-08	9.050E-08	3.000E-09	
64	9	35	1	0.000E+00	0.000E+00	4.640E-07	6.130E-07	7.759E+02	7.774E+02	1.500E+00	6.900E-09	3.436E+00	2.994E-01	7.630E-01	8.030E-08	8.620E-08	2.900E-09	
65	11	35	1	0.000E+00	0.000E+00	5.700E-07	7.440E-07	7.718E+02	7.734E+02	1.600E+00	7.000E-09	3.420E+00	2.987E-01	7.630E-01	8.920E-08	9.280E-08	2.900E-09	
66	13	35	1	0.000E+00	0.000E+00	6.030E-07	5.560E-07	7.662E+02	7.691E+02	2.900E+00	7.000E-09	3.412E+00	2.982E-01	7.620E-01	1.183E-07	7.150E-08	3.100E-09	
67	15	35	1	0.000E+00	0.000E+00	4.820E-07	5.590E-07	7.586E+02	7.636E+02	5.000E+00	7.100E-09	3.409E+00	2.983E-01	7.620E-01	8.370E-08	7.130E-08	2.800E-09	
68	17	35	1	0.000E+00	0.000E+00	4.830E-07	5.430E-07	7.487E+02	7.564E+02	7.700E+00	7.200E-09	3.404E+00	2.978E-01	7.620E-01	8.270E-08	6.990E-08	3.000E-09	
69	19	35	1	0.000E+00	0.000E+00	5.140E-07	5.520E-07	7.427E+02	7.522E+02	9.500E+00	7.200E-09	3.400E+00	2.979E-01	7.620E-01	9.280E-08	6.980E-08	3.100E-09	
70	21	35	1	0.000E+00	0.000E+00	6.630E-07	6.200E-07	7.379E+02	7.465E+02	8.600E+00	7.100E-09	3.371E+00	2.980E-01	7.620E-01	1.125E-07	8.520E-08	3.100E-09	
71	23	35	1	0.000E+00	0.000E+00	4.700E-07	5.350E-07	7.334E+02	7.420E+02	8.600E+00	6.900E-09	3.366E+00	2.976E-01	7.620E-01	7.970E-08	6.740E-08	3.100E-09	
72	25	35	1	0.000E+00	0.000E+00	4.750E-07	5.470E-07	7.317E+02	7.408E+02	9.100E+00	7.000E-09	3.365E+00	2.976E-01	7.620E-01	8.040E-08	6.820E-08	3.000E-09	
73	27	35	1	0.000E+00	0.000E+00	4.380E-07	6.470E-07	7.302E+02	7.385E+02	8.300E+00	7.100E-09	3.367E+00	2.976E-01	7.620E-01	7.640E-08	8.740E-08	3.100E-09	
74	29	35	1	0.000E+00	0.000E+00	4.380E-07	6.390E-07	7.285E+02	7.370E+02	8.500E+00	7.100E-09	3.372E+00	2.977E-01	7.630E-01	7.650E-08	9.190E-08	3.100E-09	
75	31	35	1	0.000E+00	0.000E+00	6.830E-07	5.020E-07	7.310E+02	7.395E+02	8.500E+00	7.100E-09	3.356E+00	2.977E-01	7.630E-01	1.095E-07	6.460E-08	3.200E-09	
76	33	35	1	0.000E+00	0.000E+00	4.570E-07	5.940E-07	7.285E+02	7.366E+02	8.100E+00	7.100E-09	3.350E+00	2.974E-01	7.620E-01	7.660E-08	7.700E-08	3.000E-09	
77	35	35	1	0.000E+00	0.000E+00	4.550E-07	5.360E-07	7.286E+02	7.365E+02	7.900E+00	7.100E-09	3.335E+00	2.974E-01	7.630E-01	7.690E-08	6.640E-08	3.000E-09	
78	37	35	1	0.000E+00	0.000E+00	4.800E-07	6.230E-07	7.279E+02	7.346E+02	6.700E+00	7.300E-09	3.326E+00	2.974E-01	7.620E-01	8.020E-08	7.940E-08	3.000E-09	
79	39	35	1	0.000E+00	0.000E+00	7.780E-07	5.480E-07	7.266E+02	7.337E+02	7.100E+00	7.400E-09	3.321E+00	2.971E-01	7.620E-01	1.213E-07	6.890E-08	3.100E-09	
80	41	35	1	0.000E+00	0.000E+00	4.670E-07	5.600E-07	7.269E+02	7.329E+02	6.000E+00	7.500E-09	3.315E+00	2.969E-01	7.620E-01	8.260E-08	7.190E-08	3.100E-09	
81	43	35	1	0.000E+00	0.000E+00	5.000E-07	5.370E-07	7.258E+02	7.317E+02	5.900E+00	7.500E-09	3.289E+00	2.968E-01	7.620E-01	7.970E-08	6.950E-08	3.100E-09	
82	45	35	1	0.000E+00	0.000E+00	6.060E-07	5.190E-07	7.264E+02	7.314E+02	5.000E+00	7.500E-09	3.274E+00	2.964E-01	7.620E-01	1.095E-07	6.770E-08	3.000E-09	
83	47	35	1	0.000E+00	0.000E+00	4.800E-07	5.770E-07	7.281E+02	7.315E+02	3.400E+00	7.600E-09	3.278E+00	2.949E-01	7.620E-01	8.370E-08	7.220E-08	3.000E-09	
84	49	35	1	0.000E+00	0.000E+00	4.740E-07	5.330E-07	7.265E+02	7.313E+02	4.800E+00	7.600E-09	3.278E+00	2.962E-01	7.630E-01	8.250E-08	6.980E-08	3.000E-09	
85	51	35	1	0.000E+00	0.000E+00	4.800E-07	6.950E-07	7.253E+02	7.309E+02	5.600E+00	7.500E-09	3.275E+00	2.968E-01	7.620E-01	8.420E-08	8.450E-08	3.200E-09	
86	53	35	1	0.000E+00	0.000E+00	5.430E-07	5.400E-07	7.268E+02	7.319E+02	5.100E+00	7.700E-09	3.256E+00	2.974E-01	7.620E-01	9.320E-08	6.980E-08	3.200E-09	
87	55	35	1	0.000E+00	0.000E+00	4.850E-07	5.960E-07	7.270E+02	7.329E+02	5.900E+00	7.600E-09	3.254E+00	2.978E-01	7.620E-01	8.560E-08	8.140E-08	3.200E-09	
88	57	35	1	0.000E+00	0.000E+00	4.660E-07	5.270E-07	7.286E+02	7.342E+02	5.600E+00	7.600E-09	3.250E+00	2.974E-01	7.620E-01	8.160E-08	6.780E-08	3.100E-09	
89	59	35	1	0.000E+00	0.000E+00	4.520E-07	5.330E-07	7.289E+02	7.352E+02	6.300E+00	7.300E-09	3.252E+00	2.977E-01	7.620E-01	7.980E-08	6.820E-08	3.200E-09	
90	61	35	1	0.000E+00	0.000E+00	4.590E-07	8.170E-07	7.293E+02	7.362E+02	6.900E+00	7.300E-09	3.250E+00	2.981E-01	7.610E-01	8.030E-08	1.153E-07	3.200E-09	
91	63	35	1	0.000E+00	0.000E+00	4.500E-07	6.080E-07	7.319E+02	7.387E+02	6.800E+00	7.300E-09	3.248E+00	2.979E-01	7.620E-01	7.800E-08	8.270E-08	3.200E-09	
92	65	35	1	0.000E+00	0.000E+00	4.800E-07	5.590E-07	7.327E+02	7.397E+02	7.000E+00	7.300E-09	3.235E+00	2.984E-01	7.620E-01	8.170E-08	6.930E-08	3.100E-09	
93	67	35	1	0.000E+00	0.000E+00	4.530E-07	5.250E-07	7.342E+02	7.412E+02	7.000E+00	7.100E-09	3.236E+00	2.979E-01	7.620E-01	7.930E-08	6.630E-08	3.200E-09	
94	69	35	1	0.000E+00	0.000E+00	4.330E-07	5.040E-07	7.374E+02	7.439E+02	6.500E+00	7.100E-09	3.242E+00	2.987E-01	7.620E-01	7.770E-08	6.620E-08	3.000E-09	
95	71	35	1	0.000E+00	0.000E+00	4.540E-07	5.310E-07	7.403E+02	7.464E+02	6.100E+00	7.100E-09	3.240E+00	2.979E-01	7.620E-01	7.860E-08	6.660E-08	3.100E-09	
96	73	35	1	0.000E+00	0.000E+00	4.520E-07	5.110E-07	7.440E+02	7.494E+02	5.400E+00	7.100E-09	3.243E+00	2.985E-01	7.620E-01	7.670E-08	6.430E-08	3.600E-09	
97	75	35	1	0.000E+00	0.000E+00	8.130E-07	5.240E-07	7.507E+02	7.540E+02	3.300E+00	7.200E-09	3.232E+00	2.982E-01	7.620E-01	1.311E-07	6.750E-08	6.500E-09	
98	77	35	1	0.000E+00	0.000E+00	4.500E-07	5.740E-07	7.559E+02	7.581E+02	2.200E+00	7.200E-09	3.235E+00	2.983E-01	7.620E-01	7.750E-08	6.510E-08	2.900E-09	
99	79	35	1	0.000E+00	0.000E+00	4.560E-07	8.260E-07	7.615E+02	7.631E+02	1.600E+00	7.100E-09	3.245E+00	2.979E-01	7.620E-01	7.890E-08	1.011E-07	7.400E-09	
100	81	35	1	0.000E+00	0.000E+00	4.800E-07	5.180E-07	7.658E+02	7.673E+02	1.500E+00	7.100E-09	3.245E+00	2.986E-01	7.620E-01	7.810E-08	6.690E-08	3.100E-09	
101	83	35	1	0.000E+00	0.000E+00	4.440E-07	8.860E-07	7.696E+02	7.711E+02	1.500E+00	7.200E-09	3.256E+00	2.990E-01	7.620E-01	7.700E-08	1.065E-07	3.300E-09	
102	85	35	1	0.000E+00	0.000E+00	4.260E-07	5.010E-07	7.735E+02	7.750E+02	1.500E+00	7.200E-09	3.285E+00	3.000E-01	7.620E-01	7.550E-08	6.240E-08	3.300E-09	
103	87	35	1	0.000E+00	0.000E+00	4.150E-07	4.990E-07	7.762E+02	7.779E+02	1.700E+00	6.800E-09	3.308E+00	3.006E-01	7.630E-01	7.290E-08	6.100E-08	3.200E-09	
104	89	35	1	0.000E+00	0.000E+00	5.180E-07	4.940E-07	7.688E+02	7.717E+02	2.900E+00	6.900E-09	3.351E+00	3.012E-01	7.640E-01	9.270E-08	6.200E-08	2.900E-09	
105	91	35	1	0.000E+00	0.000E+00	4.080E-07	5.150E-07	7.513E+02	7.543E+02	3.000E+00	3.110E-08	3.411E+00	2.920E-01	7.660E-01	7.420E-08	7.130E-08	1.540E-08	
106	47	37	1	0.000E+00	0.000E+00	4.580E-07	5.300E-07	7.275E+02	7.325E+02	5.000E+00	7.400E-09	3.259E+00	2.965E-01	7.620E-01	7.910E-08	6.770E-08	3.200E-09	
107	47	39	1	0.000E+00	0.000E+00	5.880E-07	5.910E-07	7.288E+02	7.344E+02	5.600E+00	7.500E-09	3.249E+00	2.971E-01	7.620E-01	9.970E-08	7.370E-08	3.200E-09	
108	5	41	1	0.000E+00	0.000E+00	4.960E-07	7.680E-07	7.681E+02	7.713E+02	3.200E+00	7.100E-09	3.532E+00	2.935E-01	7.640E-01	8.460E-08	9.790E-08	3.000E-09	
109	11	41	1	0.000E+00	0.000E+00	4.790E-07	5.380E-07	7.769E+02	7.785E+02	1.600E+00	7.000E-09	3.438E+00	2.966E-01	7.630E-01	8.160E-08	6.880E-08	3.200E-09	
110	17	41	1	0.000E+00	0.000E+00	4.840E-07	6.460E-07	7.594E+02	7.642E+02	4.800E+00	7.100E-09	3.411E+00	2.965E-01	7.630E-01	8.430E-08	8.480E-08	3.000E-09	
111	23	41	1	0.000E+00	0.000E+00	6.210E-07	7.170E-07	7.451E+02	7.520E+02	6.900E+00	7.100E-09	3.384E+00	2.953E-01	7.630E-01	1.086E-07	1.066E-07	3.000E-09	
112	29	41	1	0.000E+00	0.000E+00	4.670E-07	5.120E-07	7.389E+02	7.454E+02	6.500E+00	7.200E-09	3.371E+00	2.950E-01	7.630E-01	8.400E-08	6.700E-08	3.000E-09	
113	35	41	1	0.000E+00	1.000E-08	4.400E-07	5.070E-07	7.372E+02	7.425E+02	5.300E+00	7.200E-09	3.344E+00	2.949E-01	7.620E-01	7.450E-08	6.260E-08	3.300E-09	
114	41	41	1	0.000E+00	0.000E+00	4.580E-07	5.520E-07	7.355E+02	7.393E+02	3.800E+00	7.200E-09	3.321E+00	2.945E-01	7.620E-01	7.990E-08	6.740E-08	3.100E-09	
115	47	41	1	0.000E+00	0.000E+00	4.670E-07	5.340E-07	7.330E+02	7.372E+02	4.200E+00	7.500E-09	3.281E+00	2.956E-01	7.630E-01	7.920E-08	6.860E-08	3.200E-09	
116	53	41	1	0.000E+00	0.000E+00	4.850E-07	6.680E-07	7.364E+02	7.397E+02	3.300E+00	7.500E-09	3.265E+00	2.955E-01	7.630E-01	8.120E-08	8.170E-08	3.200E-09	
117	59	41	1	0.000E+00	0.000E+00	4.210E-07	5.060E-07	7.374E+02	7.424E+02	5.000E+00	7.200E-09	3.250E+00	2.965E-01	7.620E-01	7.510E-08	6.230E-08	2.900E-09	
118	65	41	1	0.000E+00	0.000E+00	4.300E-07	6.080E-07	7.425E+02	7.473E+02	4.800E+00	7.300E-09	3.240E+00	2.968E-01	7.620E-01	7.590E-08	7.550E-08	3.200E-09	
119	71	41	1	0.000E+00	1.000E-08	4.550E-07	5.270E-07	7.491E+02	7.529E+02	3.800E+00	7.300E-09	3.220E+00	2.964E-01	7.620E-01	7.900E-08	6.760E-08	9.200E-09	
120	77	41	1	0.000E+00	0.000E+00	5.430E-07	7.230E-07	7.615E+02	7.631E+02	1.600E+00	7.400E-09	3.244E+00	2.963E-01	7.620E-01	9.490E-08	9.250E-08	3.200E-09	
121	83	41	1	0.000E+00	0.000E+00	5.880E-07	6.160E-07	7.690E+02	7.705E+02	1.500E+00	7.400E-09	3.262E+00	2.963E-01	7.630E-01	9.460E-08	7.370E-08	3.300E-09	
122	89	41	1	0.000E+00	0.000E+00	5.230E-07	5.890E-07	7.661E+02	7.691E+02	3.000E+00	6.900E-09	3.396E+00	2.973E-01	7.650E-01	9.220E-08	7.740E-08	2.900E-09	
123	47	43	1	0.000E+00	0.000E+00	4.380E-07	5.280E-07	7.326E+02	7.390E+02	6.400E+00	7.200E-09	3.278E+00	2.968E-01	7.620E-01	7.640E-08	6.640E-08	3.000E-09	
124	47	45	1	0.000E+00	0.000E+00	6.760E-07	5.180E-07	7.356E+02	7.428E+02	7.200E+00	7.200E-09	3.286E+00	2.969E-01	7.620E-01	1.177E-07	6.420E-08	3.000E-09	
125	11	47	1	0.000E+00	0.000E+00	4.830E-07	6.540E-07	7.825E+02	7.842E+02	1.700E+00	7.200E-09	3.414E+00	2.968E-01	7.640E-01	8.420E-08	8.850E-08	2.900E-09	
