Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	24
Date	2025/03/03
Time	03:18:51

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
11	53	11	1	0.000E+00	0.000E+00	4.040E-07	5.220E-07	7.588E+02	7.604E+02	1.600E+00	7.100E-09	3.309E+00	3.079E-01	7.620E-01	7.080E-08	7.910E-08	2.700E-09	
12	59	11	1	0.000E+00	0.000E+00	4.790E-07	4.970E-07	7.572E+02	7.588E+02	1.600E+00	7.100E-09	3.280E+00	3.077E-01	7.620E-01	7.630E-08	5.840E-08	2.700E-09	
13	65	11	1	0.000E+00	0.000E+00	4.020E-07	4.520E-07	7.578E+02	7.594E+02	1.600E+00	7.200E-09	3.284E+00	3.072E-01	7.630E-01	6.910E-08	5.770E-08	2.600E-09	
14	71	11	1	0.000E+00	0.000E+00	5.230E-07	5.950E-07	7.578E+02	7.613E+02	3.500E+00	7.000E-09	3.312E+00	3.074E-01	7.640E-01	8.140E-08	7.770E-08	2.600E-09	
15	47	13	1	0.000E+00	0.000E+00	4.510E-07	4.920E-07	7.533E+02	7.560E+02	2.700E+00	7.200E-09	3.308E+00	3.073E-01	7.620E-01	7.530E-08	6.400E-08	2.500E-09	
16	47	15	1	0.000E+00	0.000E+00	4.280E-07	4.840E-07	7.468E+02	7.505E+02	3.700E+00	7.100E-09	3.313E+00	3.063E-01	7.620E-01	7.460E-08	5.990E-08	2.400E-09	
17	17	17	1	0.000E+00	0.000E+00	4.070E-07	6.760E-07	7.596E+02	7.613E+02	1.700E+00	6.800E-09	3.430E+00	3.048E-01	7.630E-01	6.890E-08	8.530E-08	2.600E-09	
18	23	17	1	0.000E+00	0.000E+00	4.040E-07	5.800E-07	7.560E+02	7.577E+02	1.700E+00	7.100E-09	3.388E+00	3.044E-01	7.620E-01	6.960E-08	6.850E-08	2.600E-09	
19	29	17	1	0.000E+00	0.000E+00	5.610E-07	5.190E-07	7.489E+02	7.527E+02	3.800E+00	7.100E-09	3.369E+00	3.052E-01	7.620E-01	9.260E-08	6.080E-08	2.300E-09	
20	35	17	1	0.000E+00	0.000E+00	4.060E-07	4.980E-07	7.437E+02	7.483E+02	4.600E+00	7.200E-09	3.336E+00	3.053E-01	7.620E-01	7.110E-08	6.090E-08	2.300E-09	
21	41	17	1	0.000E+00	0.000E+00	4.280E-07	5.190E-07	7.408E+02	7.463E+02	5.500E+00	7.300E-09	3.340E+00	3.055E-01	7.620E-01	7.490E-08	6.600E-08	2.500E-09	
22	47	17	1	0.000E+00	1.000E-08	4.370E-07	5.520E-07	7.401E+02	7.447E+02	4.600E+00	7.100E-09	3.313E+00	3.067E-01	7.620E-01	7.510E-08	7.120E-08	2.400E-09	
23	53	17	1	0.000E+00	0.000E+00	5.400E-07	6.840E-07	7.428E+02	7.468E+02	4.000E+00	7.300E-09	3.291E+00	3.062E-01	7.620E-01	8.920E-08	8.920E-08	2.400E-09	
24	59	17	1	0.000E+00	0.000E+00	4.450E-07	4.970E-07	7.428E+02	7.470E+02	4.200E+00	7.300E-09	3.279E+00	3.071E-01	7.620E-01	7.690E-08	6.450E-08	2.400E-09	
25	65	17	1	0.000E+00	0.000E+00	5.510E-07	5.090E-07	7.503E+02	7.523E+02	2.000E+00	7.300E-09	3.261E+00	3.062E-01	7.610E-01	9.110E-08	7.170E-08	2.500E-09	
26	71	17	1	0.000E+00	0.000E+00	4.070E-07	4.490E-07	7.541E+02	7.558E+02	1.700E+00	7.000E-09	3.252E+00	3.057E-01	7.620E-01	6.770E-08	5.540E-08	2.700E-09	
27	77	17	1	0.000E+00	0.000E+00	3.830E-07	4.450E-07	7.571E+02	7.588E+02	1.700E+00	7.000E-09	3.279E+00	3.047E-01	7.620E-01	6.760E-08	5.490E-08	2.800E-09	
28	47	19	1	0.000E+00	0.000E+00	4.370E-07	4.710E-07	7.355E+02	7.404E+02	4.900E+00	7.300E-09	3.297E+00	3.058E-01	7.610E-01	7.450E-08	6.020E-08	2.500E-09	
29	47	21	1	0.000E+00	0.000E+00	4.790E-07	5.160E-07	7.362E+02	7.390E+02	2.800E+00	7.700E-09	3.315E+00	3.026E-01	7.620E-01	8.500E-08	6.790E-08	2.700E-09	
30	11	23	1	0.000E+00	0.000E+00	6.230E-07	4.660E-07	7.534E+02	7.552E+02	1.800E+00	7.100E-09	3.464E+00	2.998E-01	7.630E-01	9.630E-08	5.470E-08	2.700E-09	
31	17	23	1	0.000E+00	1.000E-08	4.920E-07	5.330E-07	7.505E+02	7.524E+02	1.900E+00	7.300E-09	3.411E+00	3.004E-01	7.630E-01	7.750E-08	6.240E-08	2.700E-09	
32	23	23	1	0.000E+00	0.000E+00	4.470E-07	4.910E-07	7.416E+02	7.462E+02	4.600E+00	7.300E-09	3.386E+00	3.019E-01	7.620E-01	7.800E-08	6.280E-08	2.400E-09	
33	29	23	1	0.000E+00	0.000E+00	4.530E-07	5.140E-07	7.346E+02	7.395E+02	4.900E+00	7.200E-09	3.364E+00	3.024E-01	7.630E-01	7.530E-08	6.470E-08	2.500E-09	
34	35	23	1	0.000E+00	0.000E+00	4.690E-07	4.900E-07	7.325E+02	7.375E+02	5.000E+00	7.400E-09	3.350E+00	3.027E-01	7.620E-01	8.710E-08	6.260E-08	2.500E-09	
35	41	23	1	0.000E+00	1.000E-08	4.570E-07	5.410E-07	7.331E+02	7.373E+02	4.200E+00	7.500E-09	3.340E+00	3.022E-01	7.630E-01	7.980E-08	6.750E-08	2.600E-09	
36	47	23	1	0.000E+00	0.000E+00	5.190E-07	6.840E-07	7.330E+02	7.364E+02	3.400E+00	7.700E-09	3.310E+00	3.027E-01	7.620E-01	8.420E-08	8.500E-08	2.500E-09	
37	53	23	1	0.000E+00	0.000E+00	4.770E-07	9.830E-07	7.327E+02	7.366E+02	3.900E+00	7.600E-09	3.299E+00	3.037E-01	7.620E-01	8.400E-08	1.300E-07	2.500E-09	
38	59	23	1	0.000E+00	0.000E+00	4.390E-07	6.360E-07	7.337E+02	7.371E+02	3.400E+00	7.800E-09	3.275E+00	3.037E-01	7.620E-01	7.720E-08	9.720E-08	2.600E-09	
39	65	23	1	0.000E+00	0.000E+00	4.540E-07	5.010E-07	7.360E+02	7.400E+02	4.000E+00	7.400E-09	3.266E+00	3.040E-01	7.620E-01	7.750E-08	6.530E-08	2.600E-09	
40	71	23	1	0.000E+00	0.000E+00	4.290E-07	5.230E-07	7.441E+02	7.461E+02	2.000E+00	7.300E-09	3.237E+00	3.025E-01	7.620E-01	7.330E-08	6.380E-08	2.400E-09	
41	77	23	1	0.000E+00	0.000E+00	4.010E-07	4.500E-07	7.476E+02	7.495E+02	1.900E+00	7.300E-09	3.254E+00	3.019E-01	7.620E-01	6.960E-08	5.790E-08	2.600E-09	
42	83	23	1	0.000E+00	0.000E+00	7.990E-07	4.570E-07	7.491E+02	7.506E+02	1.500E+00	7.500E-09	3.264E+00	3.001E-01	7.630E-01	1.199E-07	5.610E-08	2.800E-09	
43	47	25	1	0.000E+00	0.000E+00	4.850E-07	5.150E-07	7.325E+02	7.344E+02	1.900E+00	8.000E-09	3.310E+00	3.015E-01	7.620E-01	7.970E-08	6.700E-08	2.700E-09	
44	47	27	1	0.000E+00	0.000E+00	5.710E-07	5.270E-07	7.306E+02	7.323E+02	1.700E+00	8.100E-09	3.296E+00	3.009E-01	7.620E-01	1.045E-07	6.850E-08	2.900E-09	
45	5	29	1	0.000E+00	0.000E+00	4.900E-07	4.790E-07	7.354E+02	7.387E+02	3.300E+00	6.900E-09	3.489E+00	2.958E-01	7.650E-01	8.220E-08	6.520E-08	2.800E-09	
46	11	29	1	0.000E+00	0.000E+00	4.680E-07	4.830E-07	7.468E+02	7.493E+02	2.500E+00	7.400E-09	3.396E+00	2.969E-01	7.620E-01	7.360E-08	5.760E-08	3.000E-09	
47	17	29	1	0.000E+00	0.000E+00	7.150E-07	5.080E-07	7.457E+02	7.483E+02	2.600E+00	7.300E-09	3.381E+00	2.999E-01	7.620E-01	1.308E-07	6.390E-08	2.600E-09	
48	23	29	1	0.000E+00	0.000E+00	6.570E-07	5.650E-07	7.362E+02	7.403E+02	4.100E+00	7.500E-09	3.353E+00	3.004E-01	7.620E-01	1.052E-07	6.940E-08	2.700E-09	
49	29	29	1	0.000E+00	0.000E+00	4.620E-07	5.980E-07	7.305E+02	7.362E+02	5.700E+00	7.500E-09	3.357E+00	3.013E-01	7.630E-01	8.020E-08	7.440E-08	2.500E-09	
50	35	29	1	0.000E+00	1.000E-08	5.310E-07	5.160E-07	7.320E+02	7.351E+02	3.100E+00	7.700E-09	3.324E+00	3.012E-01	7.620E-01	8.930E-08	6.680E-08	2.600E-09	
51	41	29	1	0.000E+00	0.000E+00	4.500E-07	5.110E-07	7.301E+02	7.318E+02	1.700E+00	8.200E-09	3.305E+00	3.005E-01	7.610E-01	7.740E-08	6.620E-08	2.800E-09	
52	47	29	1	0.000E+00	0.000E+00	4.880E-07	5.240E-07	7.275E+02	7.293E+02	1.800E+00	8.500E-09	3.285E+00	3.006E-01	7.620E-01	8.480E-08	6.930E-08	3.200E-09	
53	53	29	1	0.000E+00	0.000E+00	5.010E-07	7.040E-07	7.279E+02	7.295E+02	1.600E+00	8.400E-09	3.245E+00	3.012E-01	7.610E-01	8.640E-08	9.730E-08	3.200E-09	
54	59	29	1	0.000E+00	0.000E+00	6.370E-07	6.550E-07	7.320E+02	7.344E+02	2.400E+00	8.100E-09	3.252E+00	3.020E-01	7.620E-01	9.710E-08	9.090E-08	2.800E-09	
55	65	29	1	0.000E+00	0.000E+00	6.150E-07	5.210E-07	7.345E+02	7.372E+02	2.700E+00	7.800E-09	3.237E+00	3.020E-01	7.620E-01	1.093E-07	7.010E-08	2.800E-09	
56	71	29	1	0.000E+00	0.000E+00	4.580E-07	5.160E-07	7.366E+02	7.402E+02	3.600E+00	7.500E-09	3.248E+00	3.023E-01	7.620E-01	7.950E-08	6.650E-08	2.700E-09	
57	77	29	1	0.000E+00	1.000E-08	5.290E-07	4.820E-07	7.464E+02	7.480E+02	1.600E+00	7.300E-09	3.241E+00	3.007E-01	7.610E-01	8.500E-08	6.250E-08	2.900E-09	
58	83	29	1	0.000E+00	0.000E+00	3.990E-07	4.610E-07	7.472E+02	7.493E+02	2.100E+00	7.500E-09	3.267E+00	2.991E-01	7.620E-01	6.780E-08	5.770E-08	2.800E-09	
59	89	29	1	0.000E+00	0.000E+00	3.900E-07	4.320E-07	7.387E+02	7.422E+02	3.500E+00	7.300E-09	3.332E+00	2.954E-01	7.630E-01	6.760E-08	5.480E-08	2.800E-09	
60	47	31	1	0.000E+00	0.000E+00	4.840E-07	8.940E-07	7.207E+02	7.222E+02	1.500E+00	9.100E-09	3.309E+00	2.977E-01	7.630E-01	8.440E-08	1.072E-07	3.400E-09	
61	47	33	1	0.000E+00	0.000E+00	5.270E-07	1.037E-06	7.205E+02	7.220E+02	1.500E+00	9.400E-09	3.302E+00	2.978E-01	7.630E-01	9.970E-08	1.285E-07	3.500E-09	
62	5	35	1	0.000E+00	0.000E+00	5.300E-07	7.080E-07	7.478E+02	7.508E+02	3.000E+00	6.900E-09	3.531E+00	2.976E-01	7.640E-01	9.140E-08	9.710E-08	2.700E-09	
63	7	35	1	0.000E+00	0.000E+00	4.220E-07	6.290E-07	7.568E+02	7.583E+02	1.500E+00	7.200E-09	3.487E+00	2.974E-01	7.640E-01	7.120E-08	9.680E-08	2.800E-09	
64	9	35	1	0.000E+00	0.000E+00	4.210E-07	4.750E-07	7.526E+02	7.541E+02	1.500E+00	7.300E-09	3.444E+00	2.971E-01	7.620E-01	7.220E-08	6.180E-08	2.900E-09	
65	11	35	1	0.000E+00	0.000E+00	4.390E-07	5.340E-07	7.505E+02	7.523E+02	1.800E+00	7.400E-09	3.430E+00	2.969E-01	7.620E-01	7.270E-08	6.340E-08	3.000E-09	
66	13	35	1	0.000E+00	0.000E+00	4.330E-07	5.110E-07	7.490E+02	7.509E+02	1.900E+00	7.400E-09	3.425E+00	2.972E-01	7.620E-01	7.520E-08	6.170E-08	3.000E-09	
67	15	35	1	0.000E+00	1.000E-08	4.660E-07	5.330E-07	7.478E+02	7.496E+02	1.800E+00	7.500E-09	3.422E+00	2.973E-01	7.620E-01	8.190E-08	7.140E-08	3.000E-09	
68	17	35	1	0.000E+00	0.000E+00	4.440E-07	5.030E-07	7.442E+02	7.471E+02	2.900E+00	7.500E-09	3.416E+00	2.980E-01	7.620E-01	7.530E-08	6.410E-08	2.500E-09	
69	19	35	1	0.000E+00	0.000E+00	7.510E-07	5.450E-07	7.413E+02	7.450E+02	3.700E+00	7.700E-09	3.417E+00	2.982E-01	7.640E-01	1.120E-07	6.820E-08	2.900E-09	
70	21	35	1	0.000E+00	0.000E+00	4.560E-07	5.130E-07	7.381E+02	7.421E+02	4.000E+00	7.700E-09	3.393E+00	2.987E-01	7.620E-01	8.010E-08	6.530E-08	2.800E-09	
71	23	35	1	0.000E+00	0.000E+00	5.090E-07	6.400E-07	7.357E+02	7.395E+02	3.800E+00	7.800E-09	3.384E+00	2.981E-01	7.630E-01	8.690E-08	8.290E-08	2.800E-09	
72	25	35	1	0.000E+00	0.000E+00	4.580E-07	5.120E-07	7.349E+02	7.386E+02	3.700E+00	7.700E-09	3.387E+00	2.985E-01	7.620E-01	8.060E-08	6.890E-08	2.700E-09	
73	27	35	1	0.000E+00	0.000E+00	6.270E-07	5.200E-07	7.339E+02	7.374E+02	3.500E+00	7.700E-09	3.383E+00	2.985E-01	7.620E-01	1.146E-07	6.890E-08	2.800E-09	
74	29	35	1	0.000E+00	0.000E+00	4.890E-07	5.880E-07	7.325E+02	7.365E+02	4.000E+00	7.600E-09	3.381E+00	2.990E-01	7.620E-01	8.310E-08	7.840E-08	2.700E-09	
75	31	35	1	0.000E+00	0.000E+00	5.250E-07	5.440E-07	7.332E+02	7.356E+02	2.400E+00	7.800E-09	3.368E+00	2.990E-01	7.630E-01	8.920E-08	7.150E-08	2.900E-09	
76	33	35	1	0.000E+00	0.000E+00	4.650E-07	5.450E-07	7.327E+02	7.344E+02	1.700E+00	7.900E-09	3.357E+00	2.986E-01	7.620E-01	7.920E-08	7.100E-08	3.000E-09	
77	35	35	1	0.000E+00	0.000E+00	5.340E-07	5.440E-07	7.310E+02	7.325E+02	1.500E+00	8.200E-09	3.344E+00	2.985E-01	7.620E-01	8.830E-08	6.930E-08	3.300E-09	
78	37	35	1	0.000E+00	0.000E+00	4.740E-07	6.120E-07	7.294E+02	7.308E+02	1.400E+00	8.400E-09	3.339E+00	2.983E-01	7.620E-01	8.350E-08	7.590E-08	3.300E-09	
79	39	35	1	0.000E+00	0.000E+00	5.490E-07	6.260E-07	7.278E+02	7.292E+02	1.400E+00	8.500E-09	3.332E+00	2.991E-01	7.620E-01	8.340E-08	8.690E-08	3.100E-09	
80	41	35	1	0.000E+00	0.000E+00	4.990E-07	8.590E-07	7.257E+02	7.272E+02	1.500E+00	8.600E-09	3.333E+00	2.992E-01	7.630E-01	8.700E-08	1.340E-07	3.200E-09	
81	43	35	1	0.000E+00	0.000E+00	5.000E-07	5.420E-07	7.237E+02	7.252E+02	1.500E+00	8.700E-09	3.311E+00	2.989E-01	7.620E-01	8.500E-08	7.420E-08	3.300E-09	
82	45	35	1	0.000E+00	0.000E+00	5.170E-07	8.270E-07	7.220E+02	7.234E+02	1.400E+00	8.900E-09	3.300E+00	2.985E-01	7.620E-01	8.940E-08	1.068E-07	3.400E-09	
83	47	35	1	0.000E+00	0.000E+00	6.120E-07	5.490E-07	7.216E+02	7.230E+02	1.400E+00	9.000E-09	3.296E+00	2.979E-01	7.620E-01	1.040E-07	7.340E-08	3.600E-09	
84	49	35	1	0.000E+00	0.000E+00	4.840E-07	5.670E-07	7.228E+02	7.243E+02	1.500E+00	9.200E-09	3.285E+00	2.991E-01	7.630E-01	8.460E-08	7.530E-08	3.500E-09	
85	51	35	1	0.000E+00	0.000E+00	4.880E-07	5.710E-07	7.252E+02	7.264E+02	1.200E+00	8.900E-09	3.283E+00	2.995E-01	7.620E-01	8.640E-08	7.710E-08	3.500E-09	
86	53	35	1	0.000E+00	0.000E+00	4.900E-07	6.220E-07	7.254E+02	7.267E+02	1.300E+00	8.500E-09	3.269E+00	3.004E-01	7.620E-01	8.590E-08	8.570E-08	3.400E-09	
87	55	35	1	0.000E+00	0.000E+00	4.910E-07	7.640E-07	7.275E+02	7.289E+02	1.400E+00	8.500E-09	3.271E+00	3.008E-01	7.620E-01	8.610E-08	9.340E-08	3.400E-09	
88	57	35	1	0.000E+00	0.000E+00	4.870E-07	5.770E-07	7.295E+02	7.309E+02	1.400E+00	8.400E-09	3.270E+00	3.001E-01	7.620E-01	8.430E-08	7.860E-08	3.300E-09	
89	59	35	1	0.000E+00	0.000E+00	6.030E-07	5.610E-07	7.318E+02	7.334E+02	1.600E+00	8.300E-09	3.269E+00	3.002E-01	7.620E-01	1.062E-07	7.410E-08	3.200E-09	
90	61	35	1	0.000E+00	0.000E+00	4.780E-07	6.430E-07	7.340E+02	7.354E+02	1.400E+00	8.000E-09	3.269E+00	3.008E-01	7.620E-01	8.370E-08	9.040E-08	2.800E-09	
91	63	35	1	0.000E+00	1.000E-08	4.780E-07	5.010E-07	7.349E+02	7.366E+02	1.700E+00	7.900E-09	3.272E+00	3.007E-01	7.630E-01	8.380E-08	6.770E-08	2.800E-09	
92	65	35	1	0.000E+00	0.000E+00	4.550E-07	7.140E-07	7.356E+02	7.377E+02	2.100E+00	7.700E-09	3.258E+00	3.015E-01	7.620E-01	7.850E-08	1.024E-07	2.700E-09	
93	67	35	1	0.000E+00	0.000E+00	4.410E-07	8.630E-07	7.366E+02	7.389E+02	2.300E+00	7.700E-09	3.255E+00	3.007E-01	7.620E-01	7.720E-08	1.170E-07	2.800E-09	
94	69	35	1	0.000E+00	0.000E+00	5.570E-07	5.320E-07	7.379E+02	7.404E+02	2.500E+00	7.600E-09	3.254E+00	3.007E-01	7.610E-01	9.700E-08	6.860E-08	2.900E-09	
95	71	35	1	0.000E+00	0.000E+00	4.800E-07	7.730E-07	7.393E+02	7.418E+02	2.500E+00	7.700E-09	3.252E+00	3.002E-01	7.620E-01	8.220E-08	1.156E-07	2.900E-09	
96	73	35	1	0.000E+00	0.000E+00	4.560E-07	6.610E-07	7.414E+02	7.434E+02	2.000E+00	7.600E-09	3.261E+00	3.001E-01	7.620E-01	7.980E-08	8.940E-08	2.900E-09	
97	75	35	1	0.000E+00	0.000E+00	4.650E-07	5.350E-07	7.436E+02	7.452E+02	1.600E+00	7.600E-09	3.254E+00	3.001E-01	7.620E-01	8.270E-08	6.980E-08	2.800E-09	
98	77	35	1	0.000E+00	0.000E+00	4.730E-07	4.810E-07	7.458E+02	7.476E+02	1.800E+00	7.700E-09	3.259E+00	2.991E-01	7.620E-01	8.050E-08	6.320E-08	2.900E-09	
99	79	35	1	0.000E+00	0.000E+00	6.830E-07	5.010E-07	7.465E+02	7.485E+02	2.000E+00	7.700E-09	3.264E+00	2.984E-01	7.620E-01	1.016E-07	6.440E-08	3.000E-09	
100	81	35	1	0.000E+00	0.000E+00	5.460E-07	4.640E-07	7.459E+02	7.482E+02	2.300E+00	7.600E-09	3.262E+00	2.974E-01	7.620E-01	1.072E-07	5.950E-08	2.900E-09	
101	83	35	1	0.000E+00	0.000E+00	3.980E-07	4.660E-07	7.458E+02	7.479E+02	2.100E+00	7.800E-09	3.270E+00	2.969E-01	7.620E-01	7.050E-08	5.870E-08	3.000E-09	
102	85	35	1	0.000E+00	0.000E+00	4.610E-07	4.790E-07	7.473E+02	7.494E+02	2.100E+00	7.600E-09	3.297E+00	2.968E-01	7.620E-01	7.940E-08	5.930E-08	3.000E-09	
103	87	35	1	0.000E+00	0.000E+00	4.490E-07	4.420E-07	7.530E+02	7.544E+02	1.400E+00	7.300E-09	3.318E+00	2.973E-01	7.630E-01	8.370E-08	5.510E-08	3.000E-09	
104	89	35	1	0.000E+00	1.000E-08	3.850E-07	4.610E-07	7.518E+02	7.546E+02	2.800E+00	7.200E-09	3.356E+00	2.975E-01	7.630E-01	6.790E-08	5.630E-08	2.800E-09	
105	91	35	6	0.000E+00	1.000E-08	4.190E-07	5.090E-07	6.300E+02										
106	47	37	1	0.000E+00	0.000E+00	5.160E-07	5.630E-07	7.238E+02	7.254E+02	1.600E+00	9.100E-09	3.280E+00	2.990E-01	7.620E-01	8.990E-08	7.600E-08	3.600E-09	
107	47	39	1	0.000E+00	1.000E-08	5.620E-07	7.400E-07	7.283E+02	7.296E+02	1.300E+00	8.500E-09	3.271E+00	2.994E-01	7.620E-01	1.006E-07	1.070E-07	3.300E-09	
108	5	41	1	0.000E+00	0.000E+00	5.830E-07	4.730E-07	7.414E+02	7.451E+02	3.700E+00	7.200E-09	3.568E+00	2.947E-01	7.650E-01	1.018E-07	6.010E-08	2.700E-09	
109	11	41	1	0.000E+00	0.000E+00	4.280E-07	6.400E-07	7.495E+02	7.513E+02	1.800E+00	7.700E-09	3.448E+00	2.944E-01	7.630E-01	7.420E-08	8.040E-08	3.000E-09	
110	17	41	1	0.000E+00	1.000E-08	4.630E-07	6.540E-07	7.476E+02	7.495E+02	1.900E+00	7.500E-09	3.433E+00	2.958E-01	7.640E-01	7.940E-08	1.007E-07	3.100E-09	
111	23	41	1	0.000E+00	0.000E+00	4.480E-07	5.110E-07	7.417E+02	7.436E+02	1.900E+00	9.000E-09	3.403E+00	2.962E-01	7.640E-01	7.740E-08	6.630E-08	3.600E-09	
112	29	41	1	0.000E+00	0.000E+00	4.890E-07	5.230E-07	7.380E+02	7.400E+02	2.000E+00	7.900E-09	3.388E+00	2.972E-01	7.630E-01	8.820E-08	6.880E-08	3.200E-09	
113	35	41	1	0.000E+00	0.000E+00	8.180E-07	5.110E-07	7.343E+02	7.364E+02	2.100E+00	8.100E-09	3.360E+00	2.967E-01	7.630E-01	1.222E-07	6.510E-08	3.400E-09	
114	41	41	1	0.000E+00	1.000E-08	6.810E-07	5.770E-07	7.294E+02	7.314E+02	2.000E+00	8.400E-09	3.340E+00	2.968E-01	7.630E-01	1.206E-07	7.840E-08	3.400E-09	
115	47	41	1	0.000E+00	0.000E+00	4.570E-07	5.240E-07	7.274E+02	7.296E+02	2.200E+00	8.700E-09	3.313E+00	2.981E-01	7.630E-01	8.060E-08	6.760E-08	3.500E-09	
116	53	41	1	0.000E+00	0.000E+00	5.400E-07	5.890E-07	7.310E+02	7.330E+02	2.000E+00	8.400E-09	3.286E+00	2.987E-01	7.620E-01	9.080E-08	8.090E-08	3.600E-09	
117	59	41	1	0.000E+00	0.000E+00	4.880E-07	5.490E-07	7.376E+02	7.397E+02	2.100E+00	7.900E-09	3.281E+00	2.997E-01	7.630E-01	8.760E-08	7.230E-08	3.400E-09	
118	65	41	1	0.000E+00	0.000E+00	4.770E-07	5.560E-07	7.417E+02	7.436E+02	1.900E+00	7.700E-09	3.268E+00	2.999E-01	7.630E-01	8.280E-08	7.600E-08	3.200E-09	
119	71	41	1	0.000E+00	0.000E+00	4.930E-07	5.450E-07	7.439E+02	7.458E+02	1.900E+00	7.700E-09	3.256E+00	2.993E-01	7.630E-01	8.770E-08	7.620E-08	3.300E-09	
120	77	41	1	0.000E+00	0.000E+00	4.740E-07	5.240E-07	7.462E+02	7.487E+02	2.500E+00	7.600E-09	3.266E+00	2.967E-01	7.630E-01	8.380E-08	6.800E-08	3.100E-09	
121	83	41	1	0.000E+00	0.000E+00	8.910E-07	5.650E-07	7.387E+02	7.411E+02	2.400E+00	8.400E-09	3.291E+00	2.940E-01	7.630E-01	1.364E-07	7.290E-08	3.500E-09	
122	89	41	1	0.000E+00	0.000E+00	3.840E-07	4.510E-07	7.397E+02	7.425E+02	2.800E+00	7.700E-09	3.401E+00	2.921E-01	7.640E-01	6.810E-08	5.480E-08	3.200E-09	
123	47	43	1	0.000E+00	0.000E+00	5.700E-07	5.520E-07	7.342E+02	7.357E+02	1.500E+00	8.300E-09	3.309E+00	2.988E-01	7.630E-01	9.030E-08	7.360E-08	3.300E-09	
124	47	45	1	0.000E+00	0.000E+00	4.840E-07	8.540E-07	7.388E+02	7.409E+02	2.100E+00	8.000E-09	3.306E+00	2.993E-01	7.630E-01	8.240E-08	1.486E-07	3.300E-09	
125	11	47	1	0.000E+00	0.000E+00	4.070E-07	4.620E-07	7.555E+02	7.572E+02	1.700E+00	7.400E-09	3.425E+00	2.960E-01	7.630E-01	7.180E-08	5.680E-08	3.100E-09	
